cluster_id	ContamPct
0	139.3
1	123.6
2	164.2
3	104.5
4	135.4
5	124.9
6	112.1
7	141.9
8	101.3
9	110.1
10	133.5
11	123.6
12	133.4
13	150.7
14	159.1
15	153.9
16	159.2
17	124.0
18	103.1
19	140.1
20	133.8
21	137.7
22	156.0
23	30.8
24	138.8
25	72.1
26	98.3
27	25.3
28	140.0
29	137.1
30	108.7
31	125.7
32	92.3
33	151.4
34	53.3
35	56.0
36	60.6
37	117.0
38	97.5
39	0.0
40	64.5
41	91.6
42	100.0
43	164.1
44	0.0
45	19.1
46	56.3
47	0.0
48	0.0
49	0.0
50	27.0
51	0.0
52	44.2
53	0.0
54	21.3
55	37.1
56	53.2
57	46.7
58	34.0
59	0.0
60	170.7
61	0.0
62	51.9
63	58.3
64	55.1
65	89.6
66	42.2
67	23.9
68	4.7
69	36.4
70	37.3
71	230.8
72	38.8
73	37.0
74	26.0
75	43.5
76	47.2
77	98.8
78	0.0
79	102.6
80	90.2
81	38.5
82	103.4
83	0.0
84	71.4
85	163.6
86	15.2
87	33.6
88	0.0
89	0.0
90	74.1
91	183.0
92	200.0
93	0.0
94	26.5
95	80.8
96	41.9
97	67.4
98	0.0
99	0.0
100	38.5
101	54.1
102	90.8
103	46.0
104	49.6
105	0.0
106	0.0
107	244.6
108	180.0
109	90.7
110	156.9
111	27.2
112	18.4
113	97.8
114	74.7
115	69.1
116	43.1
117	11.1
118	48.1
119	107.5
120	36.5
121	143.8
122	37.2
123	19.0
124	0.2
125	2.6
126	31.6
127	36.3
128	148.1
129	94.3
130	44.0
131	95.4
132	0.0
133	35.6
134	32.0
135	7.4
136	32.4
137	77.6
138	0.0
139	19.0
140	57.2
141	5.3
142	25.1
143	64.4
144	31.8
145	44.0
146	15.8
147	8.5
148	43.8
149	0.0
150	47.3
151	0.0
152	31.1
153	0.0
154	59.8
155	8.3
156	43.0
157	35.1
158	21.4
159	5.9
160	71.1
161	46.0
162	64.0
163	0.0
164	0.0
165	54.7
166	48.9
167	78.1
168	49.4
169	0.0
170	0.0
171	33.4
172	60.6
173	59.9
174	57.6
175	43.4
176	47.0
177	0.0
178	0.0
179	31.0
180	116.3
181	78.5
182	278.3
183	52.2
184	43.1
185	147.8
186	0.0
187	120.1
188	0.0
189	223.2
190	565.2
191	349.2
192	0.0
193	248.6
194	0.0
195	153.8
196	132.7
197	56.3
198	145.3
199	167.8
200	0.0
201	302.4
202	608.3
203	359.1
204	389.7
205	296.3
206	334.5
207	344.0
208	388.6
209	507.1
210	794.9
211	634.6
212	0.0
213	0.0
214	0.0
215	0.0
216	225.4
217	216.5
218	274.0
219	66.7
220	0.0
221	250.0
222	247.9
223	225.0
224	182.9
225	190.5
226	40.4
227	125.0
228	199.3
229	341.2
230	335.3
231	320.2
232	283.1
233	740.7
