cluster_id	Amplitude
0	12.3
1	13.2
2	11.7
3	10.7
4	11.4
5	11.5
6	13.4
7	12.2
8	12.4
9	11.7
10	10.2
11	11.9
12	10.2
13	11.1
14	12.8
15	10.9
16	10.7
17	24.0
18	9.6
19	11.7
20	10.9
21	13.7
22	11.9
23	11.0
24	11.8
25	12.2
26	9.9
27	10.4
28	12.0
29	20.0
30	12.5
31	9.5
32	10.3
33	10.4
34	10.7
35	11.3
36	11.1
37	11.7
38	10.6
39	12.9
40	25.7
41	15.7
42	17.1
43	10.1
44	10.6
45	16.7
46	10.9
47	18.2
48	12.0
49	10.5
50	16.3
51	11.0
52	21.7
53	25.2
54	9.2
55	25.3
56	9.8
57	10.6
58	9.6
59	10.6
60	10.5
61	11.8
62	20.7
63	20.4
64	17.5
65	9.9
66	11.9
67	10.4
68	19.7
69	9.0
70	19.8
71	9.4
72	10.4
73	11.5
74	10.4
75	10.1
76	9.7
77	10.0
78	10.1
79	10.2
80	10.3
81	10.0
82	10.0
83	9.9
84	9.6
85	9.9
86	11.4
87	16.8
88	9.6
89	10.5
90	10.0
91	14.8
92	9.2
93	11.1
94	14.3
95	10.4
96	11.1
97	14.5
98	12.4
99	10.2
100	20.3
101	24.2
102	12.7
103	21.1
104	9.5
105	11.0
106	37.7
107	15.0
108	11.9
109	13.8
110	19.4
111	12.3
112	15.6
113	16.2
114	10.6
115	9.9
116	19.5
117	10.6
118	11.0
119	22.0
120	11.8
121	15.8
122	11.6
123	18.7
124	9.3
125	17.4
126	13.3
127	10.2
128	14.6
129	15.0
130	10.6
131	16.1
132	9.9
133	14.2
134	19.2
135	18.5
136	9.5
137	9.5
138	12.0
139	25.3
140	11.7
141	27.2
142	15.0
143	19.1
144	11.5
145	9.9
146	11.1
147	24.7
148	11.9
149	22.8
150	20.9
151	19.2
152	13.4
153	21.0
154	11.7
155	16.8
156	17.9
157	15.0
158	24.7
159	9.6
160	16.9
161	35.5
162	10.6
163	13.1
164	16.3
165	9.7
166	23.9
167	10.3
168	22.1
169	9.8
170	9.7
171	16.6
172	18.1
173	32.6
174	17.7
175	12.1
176	9.7
177	21.2
178	9.1
179	20.5
180	18.6
181	16.0
182	19.4
183	11.7
184	21.4
185	10.7
186	9.1
187	11.3
188	9.1
189	11.1
190	11.1
191	12.0
192	11.0
193	10.9
194	10.2
195	11.3
196	10.1
197	11.4
198	9.7
199	10.5
200	10.2
201	9.8
202	10.2
203	10.2
204	9.8
205	10.7
206	10.6
207	9.9
208	10.0
209	10.1
210	10.0
211	10.7
212	10.9
213	10.0
214	10.0
215	10.0
216	10.2
217	11.1
218	10.8
219	11.0
220	10.2
221	10.7
