cluster_id	ContamPct
0	48.8
1	12.3
2	0.0
3	79.8
4	38.5
5	65.2
6	8.9
7	90.0
8	0.0
9	71.4
10	32.4
11	73.3
12	0.0
13	27.1
14	83.0
15	69.2
16	51.4
17	10.6
18	67.6
19	13.7
20	0.0
21	93.2
22	54.2
23	69.2
24	67.4
25	0.0
26	0.0
27	0.0
28	89.8
29	0.0
30	57.2
31	107.9
32	0.0
33	0.0
34	0.0
35	39.5
36	102.4
37	0.0
38	78.5
39	26.1
40	102.7
41	0.0
42	16.2
43	30.2
44	0.0
45	0.0
46	112.9
47	64.7
48	58.0
49	20.4
50	0.0
51	99.3
52	24.5
53	0.0
54	0.0
55	0.0
56	0.0
57	0.0
58	126.3
59	0.0
60	0.0
61	28.2
62	14.9
63	0.0
64	34.7
65	10.6
66	88.7
67	15.9
68	97.7
69	0.0
70	0.0
71	40.3
72	125.0
73	45.6
74	0.0
75	0.0
76	95.1
77	54.6
78	96.8
79	0.0
80	109.8
81	8.0
82	0.0
83	0.0
84	0.0
85	3.7
86	139.5
87	0.0
88	112.0
89	56.1
90	0.0
91	11.9
92	96.1
93	88.2
94	49.6
95	2.2
96	39.6
97	152.7
98	0.0
99	69.4
100	0.0
101	72.4
102	70.6
103	0.0
104	67.6
105	0.0
106	52.4
107	0.0
108	0.0
109	0.0
110	0.0
111	0.0
112	0.0
113	99.1
114	0.0
115	0.0
116	0.0
117	173.0
118	85.3
119	122.0
120	0.0
121	40.6
122	72.0
123	93.5
124	0.0
125	81.9
126	62.2
127	90.9
128	0.0
129	0.0
130	0.0
131	113.7
132	0.0
133	98.0
134	19.4
135	0.0
136	25.7
137	80.9
138	15.3
139	63.8
140	0.0
141	0.0
142	0.0
143	69.1
144	0.0
145	75.7
146	0.0
147	0.0
148	60.9
149	113.3
150	99.9
151	0.0
152	16.9
153	10.8
154	0.0
155	0.0
156	85.6
157	0.0
158	55.0
159	101.8
160	0.0
161	0.0
162	0.0
163	0.0
164	8.0
165	67.8
166	0.0
167	95.0
168	0.0
169	0.0
170	0.0
171	0.0
172	6.5
173	0.0
174	125.0
175	0.0
176	70.9
177	26.8
178	85.7
179	62.9
180	0.0
181	0.0
182	105.7
183	72.5
184	0.0
185	98.4
186	25.6
187	132.9
188	208.2
189	85.5
190	106.4
191	97.3
192	57.1
193	99.8
194	0.0
195	50.0
196	83.9
197	98.2
198	26.4
199	94.4
200	0.0
201	47.0
202	64.5
203	27.5
204	48.5
205	85.5
206	0.0
207	2.2
208	74.7
209	98.8
210	11.2
211	94.0
212	0.0
213	65.3
214	79.3
215	37.4
216	72.6
217	0.0
218	0.0
219	92.0
220	0.0
221	0.0
222	91.9
223	0.0
224	0.0
225	7.0
226	0.0
227	94.0
228	126.4
229	95.1
230	0.0
231	87.0
232	0.0
233	114.9
234	0.0
235	0.0
236	102.0
237	118.0
238	100.9
239	102.9
240	0.0
241	0.0
242	79.9
243	105.0
244	96.4
245	144.6
246	0.0
247	0.0
248	90.2
249	0.0
250	101.0
251	0.0
252	78.0
253	101.8
254	41.6
255	57.6
256	18.9
257	102.9
258	161.1
259	0.0
260	99.2
261	2.7
262	0.0
263	103.1
264	67.5
265	4.0
266	125.3
267	0.0
268	68.1
269	61.1
270	0.0
271	58.5
272	123.7
273	11.2
274	70.2
275	92.6
276	0.0
277	40.6
278	108.7
279	0.0
280	0.0
281	0.0
282	63.5
283	84.4
284	23.0
285	87.2
286	0.0
287	89.6
288	107.0
289	0.0
290	0.0
291	0.0
292	0.0
293	27.6
294	0.0
295	112.4
296	0.0
297	102.8
298	97.7
299	115.4
300	104.3
301	114.6
302	123.9
