cluster_id	Amplitude
0	13.7
1	11.3
2	11.1
3	11.3
4	13.2
5	12.2
6	12.7
7	10.3
8	10.1
9	12.4
10	30.4
11	10.4
12	11.6
13	12.6
14	15.4
15	11.6
16	11.8
17	10.0
18	21.0
19	9.7
20	11.5
21	12.4
22	12.3
23	38.7
24	17.9
25	26.8
26	10.2
27	18.9
28	17.7
29	10.1
30	10.9
31	19.8
32	26.4
33	9.3
34	26.6
35	10.7
36	9.4
37	12.4
38	21.4
39	18.4
40	21.4
41	11.9
42	11.0
43	10.7
44	10.2
45	20.5
46	9.8
47	10.2
48	21.1
49	10.5
50	10.9
51	10.2
52	9.9
53	10.4
54	10.3
55	10.2
56	10.0
57	9.9
58	9.7
59	9.9
60	13.2
61	10.1
62	9.4
63	19.4
64	10.6
65	10.0
66	20.1
67	9.0
68	14.7
69	10.6
70	11.0
71	13.7
72	14.8
73	10.1
74	25.3
75	13.4
76	21.0
77	21.8
78	9.9
79	38.1
80	11.2
81	16.1
82	10.9
83	12.8
84	15.9
85	12.2
86	20.0
87	14.1
88	10.8
89	10.5
90	18.0
91	20.1
92	22.8
93	11.9
94	10.3
95	19.0
96	9.9
97	11.7
98	17.8
99	15.0
100	16.4
101	15.4
102	10.5
103	10.4
104	13.7
105	10.0
106	19.7
107	14.0
108	18.8
109	12.3
110	26.2
111	9.4
112	28.2
113	11.9
114	15.5
115	19.7
116	11.7
117	10.1
118	12.1
119	11.5
120	21.4
121	23.9
122	25.3
123	9.7
124	15.5
125	18.5
126	12.1
127	25.6
128	20.3
129	13.6
130	17.5
131	37.2
132	17.5
133	14.3
134	13.6
135	12.0
136	10.9
137	10.2
138	23.2
139	11.1
140	24.8
141	9.7
142	20.1
143	18.9
144	34.1
145	17.3
146	12.5
147	8.0
148	21.5
149	20.4
150	21.8
151	16.1
152	20.3
153	22.4
154	10.7
155	12.0
156	9.4
157	11.3
158	11.6
159	10.7
160	25.8
161	10.7
162	11.0
163	11.4
164	10.2
165	10.8
166	12.2
167	10.7
168	9.7
169	10.3
170	10.3
171	10.3
172	10.7
173	10.8
174	9.8
175	10.2
176	10.2
177	10.1
178	11.0
179	10.6
180	10.6
181	9.7
182	9.9
183	10.1
184	10.0
185	10.3
186	11.2
187	11.4
188	10.2
189	11.2
190	10.2
191	11.0
