cluster_id	Amplitude
0	9.3
1	39.1
2	15.5
3	37.5
4	22.0
5	10.6
6	14.2
7	15.2
8	14.0
9	37.4
10	24.0
11	9.3
12	11.8
13	9.0
14	19.2
15	37.5
16	16.5
17	24.6
18	10.1
19	33.3
20	28.3
21	9.3
22	20.4
23	38.3
24	17.3
25	11.2
26	9.6
27	60.4
28	9.9
29	21.3
30	55.0
31	7.3
32	19.6
33	21.1
34	43.7
35	14.8
36	26.9
37	28.5
38	24.9
39	18.0
40	36.2
41	19.6
42	11.2
43	40.0
44	13.4
45	8.0
46	34.6
47	29.4
48	44.4
49	18.2
50	56.3
51	30.4
52	12.2
53	12.0
54	15.4
55	82.0
56	9.3
57	17.3
58	33.1
59	16.7
60	12.1
61	47.3
62	11.4
63	43.7
64	6.4
65	34.7
66	98.6
67	23.2
68	45.1
69	45.4
70	20.0
71	11.1
72	48.4
73	24.8
74	24.6
75	22.6
76	28.9
77	19.9
78	12.8
79	12.8
80	18.8
81	27.6
82	28.5
83	24.5
84	5.9
85	10.8
86	34.2
87	24.9
88	11.1
89	31.7
90	13.0
91	23.1
92	35.8
93	10.1
94	6.9
95	13.6
96	51.1
97	22.2
98	19.0
99	20.3
100	21.0
101	26.5
102	12.7
103	20.8
104	17.0
105	30.9
106	12.8
107	25.4
108	10.8
109	30.4
110	34.7
111	11.0
112	9.7
113	20.9
114	10.4
115	6.6
116	33.7
117	35.6
118	24.8
119	17.2
120	33.4
121	25.7
122	15.5
123	12.5
124	17.6
125	20.3
126	22.5
127	7.6
128	22.3
129	20.6
130	28.9
131	16.6
132	15.9
133	39.0
134	40.4
135	20.6
136	12.5
137	8.1
138	25.1
139	23.6
140	29.5
141	19.8
142	35.6
143	14.4
144	13.1
145	22.3
146	16.4
147	19.1
148	26.1
149	8.6
150	11.4
151	22.7
152	38.3
153	21.0
154	7.1
155	15.2
156	34.8
157	15.8
158	19.9
159	19.7
160	26.2
161	13.1
162	7.0
163	17.7
164	23.8
165	28.4
166	14.3
167	13.9
168	20.2
169	10.1
170	18.7
171	21.3
172	28.9
173	14.8
174	22.6
175	7.0
176	8.4
177	21.2
178	21.9
179	19.5
180	23.2
181	21.1
182	19.3
183	9.4
184	34.7
185	38.3
186	23.5
187	27.4
188	22.1
189	12.0
190	9.2
191	9.0
192	9.1
193	9.7
194	10.9
195	10.8
196	10.5
197	31.8
198	44.5
199	11.9
200	19.1
201	13.0
202	12.7
203	14.9
204	11.2
205	16.6
206	36.4
207	10.4
208	21.4
209	13.2
210	13.1
211	10.9
212	53.8
213	80.1
214	50.2
215	76.7
216	10.3
217	8.2
218	20.8
219	19.6
220	48.5
221	33.7
222	36.0
223	16.7
224	8.6
225	17.8
226	48.7
227	30.1
228	62.7
229	18.5
230	35.0
231	26.1
232	32.4
233	12.7
234	5.7
235	25.7
236	21.5
237	31.5
238	10.9
239	11.4
240	22.4
241	9.4
242	8.3
243	30.0
244	7.8
245	9.2
246	19.4
247	10.9
248	10.7
249	10.4
250	10.3
251	10.9
252	11.0
253	10.9
254	48.9
255	44.1
256	9.7
257	42.6
258	35.6
259	8.9
260	26.0
261	28.4
262	10.1
263	21.1
264	16.7
265	25.4
266	27.8
267	76.0
268	23.9
269	8.2
270	10.9
271	20.7
272	17.4
273	8.1
274	45.1
275	33.2
276	19.6
277	8.2
278	28.5
279	9.7
280	9.6
281	11.3
282	9.0
283	42.9
284	8.1
285	28.2
286	10.8
287	20.6
288	10.0
289	24.5
290	8.9
291	23.4
292	48.2
293	10.8
294	23.8
295	17.3
296	26.4
297	9.7
298	6.4
299	30.9
300	35.0
301	16.8
302	27.1
303	39.2
304	21.8
305	9.0
306	30.8
307	30.7
308	41.0
309	18.8
310	8.8
311	43.7
312	45.8
313	23.5
314	19.6
315	26.1
316	22.2
317	8.8
318	32.7
319	29.8
320	20.7
321	9.7
322	9.8
323	10.1
324	9.7
325	10.1
326	8.8
327	29.6
328	9.6
329	9.4
330	9.2
331	10.6
332	9.6
333	10.1
334	9.3
335	11.1
336	5.6
337	8.8
338	8.1
339	10.7
340	10.2
341	9.9
