cluster_id	ContamPct
0	0.0
1	145.2
2	115.2
3	114.9
4	147.8
5	46.8
6	11.9
7	150.7
8	48.5
9	146.5
10	66.9
11	39.8
12	88.0
13	77.0
14	103.1
15	117.2
16	68.0
17	61.4
18	13.1
19	48.6
20	51.8
21	80.6
22	75.5
23	49.6
24	0.0
25	12.4
26	123.6
27	78.2
28	0.0
29	88.4
30	0.0
31	40.0
32	0.0
33	0.0
34	50.2
35	0.0
36	17.4
37	0.0
38	0.0
39	85.1
40	0.0
41	93.5
42	37.4
43	114.9
44	49.0
45	116.6
46	2.1
47	79.7
48	34.3
49	0.0
50	98.9
51	45.8
52	117.6
53	0.0
54	40.2
55	84.5
56	37.4
57	32.1
58	0.0
59	0.0
60	35.6
61	23.0
62	41.5
63	26.7
64	101.6
65	65.7
66	5.6
67	63.4
68	0.0
69	57.8
70	0.0
71	27.2
72	0.0
73	150.1
74	0.0
75	13.1
76	4.1
77	93.0
78	17.4
79	65.7
80	113.1
81	55.0
82	0.0
83	93.0
84	124.3
85	72.5
86	0.0
87	51.9
88	0.0
89	1.7
90	53.5
91	120.2
92	40.9
93	22.4
94	0.0
95	123.8
96	0.0
97	0.0
98	0.0
99	0.0
100	66.1
101	0.0
102	136.6
103	0.0
104	0.0
105	101.1
106	73.3
107	86.5
108	91.9
109	80.8
110	131.9
111	57.4
112	0.0
113	70.2
114	97.9
115	1.4
116	3.6
117	105.7
118	55.4
119	0.0
120	137.7
121	0.0
122	78.1
123	122.0
124	27.9
125	121.3
126	19.0
127	0.0
128	88.8
129	26.8
130	37.4
131	12.5
132	48.3
133	113.9
134	53.3
135	23.1
136	61.0
137	8.9
138	80.0
139	11.7
140	3.4
141	119.1
142	85.9
143	0.0
144	139.3
145	12.0
146	0.0
147	108.4
148	16.0
149	0.0
150	77.1
151	6.3
152	0.0
153	74.3
154	55.9
155	12.3
156	2.5
157	35.2
158	4.4
159	19.4
160	97.0
161	44.8
162	51.8
163	1.4
164	133.8
165	59.5
166	139.2
167	45.9
168	0.0
169	156.4
170	9.9
171	8.3
172	71.4
173	53.0
174	59.5
175	3.5
176	12.3
177	112.8
178	27.4
179	25.3
180	0.0
181	98.1
182	82.1
183	136.7
184	15.7
185	0.0
186	23.3
187	2.6
188	68.1
189	5.2
190	97.0
191	154.0
192	84.0
193	132.4
194	89.6
195	0.0
196	37.0
197	45.6
198	0.0
199	30.3
200	9.0
201	9.7
202	72.2
203	39.6
204	0.0
205	19.8
206	87.1
207	138.7
208	67.2
209	114.5
210	169.5
211	116.8
212	56.3
213	141.4
214	0.0
215	119.6
216	76.8
217	107.4
218	113.8
219	191.1
220	143.7
221	90.2
222	12.7
223	93.9
224	37.8
225	64.9
226	101.1
227	130.5
228	76.4
229	77.2
230	94.4
231	112.1
232	104.6
233	90.0
234	105.7
235	94.2
236	94.6
237	73.4
238	72.2
239	104.4
240	113.4
241	102.6
242	96.9
243	79.3
244	85.6
245	81.8
246	105.1
247	97.0
248	112.6
249	87.1
250	39.9
