db_path,generated_at,capture_start_utc,capture_end_utc,time_filter,frame_count,duration_s,seq_min,seq_max,expected_frames,total_missing_by_seq,missing_frames_by_gaps,longest_missing_run,missing_frames_window_sum,loss_rate_mean,loss_rate_max,crc_errors_total,old_frames_total,fps_mean,fps_min,fps_max,rate_kib_s_mean,rate_kib_s_min,rate_kib_s_max,interval_jitter_ms_mean,interval_jitter_ms_max,bandwidth_jitter_kib_s_mean,bandwidth_jitter_kib_s_max,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_window_p95_max_ms,experiment_id,condition_label,read_limit_kib_s,distance_m
captures\bandwidth_capture.sqlite3,2026-08-01T03:01:09.893909+00:00,2026-08-01T02:34:40.058763+00:00,2026-08-01T02:44:40.046203+00:00,last 10 minutes,11788,599.9874396,690479,702271,11793,5,5,1,0,0.0,0.0,0,0,19.988095700306538,17.12070166764337,21.751663433726783,80.22565754712878,68.7168787636858,87.30403975841512,49.73980091644258,81.44070643893065,2.005559692035617,5.202606466260927,11788,1025.2015902103835,1013.15485,1144.55512,1188.1564400000002,1369.7291,baseline-near-001,baseline-near,,1
