db_path,generated_at,capture_start_utc,capture_end_utc,time_filter,frame_count,duration_s,seq_min,seq_max,expected_frames,total_missing_by_seq,missing_frames_by_gaps,longest_missing_run,missing_frames_window_sum,loss_rate_mean,loss_rate_max,crc_errors_total,old_frames_total,fps_mean,fps_min,fps_max,rate_kib_s_mean,rate_kib_s_min,rate_kib_s_max,interval_jitter_ms_mean,interval_jitter_ms_max,bandwidth_jitter_kib_s_mean,bandwidth_jitter_kib_s_max,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_window_p95_max_ms,experiment_id,condition_label,transport,payload_bytes,frame_bytes,target_fps,target_rate_kib_s,read_limit_kib_s,distance_m
captures\bandwidth_capture.sqlite3,2026-08-10T15:58:49.161126+00:00,2026-08-10T15:57:47.272052+00:00,2026-08-10T15:58:48.271508+00:00,last 1 minutes,48435,60.9994566,463924,512395,48472,37,37,12,37,0.0007670548420453626,0.01600985221674877,0,0,792.2518045634538,729.5024144239711,865.9186902364423,803.0833722039698,739.4760802461739,877.7574223295187,6.422845726244335,10.753752271078582,25.956182325932126,30.824233785194792,0,,,,,,udp-1k-1000fps-001,udp-1k-1000fps,udp,1024,1038,1000,1013.671875,,
