db_path,generated_at,capture_start_utc,capture_end_utc,time_filter,frame_count,duration_s,seq_min,seq_max,expected_frames,total_missing_by_seq,missing_frames_by_gaps,longest_missing_run,missing_frames_window_sum,loss_rate_mean,loss_rate_max,crc_errors_total,old_frames_total,fps_mean,fps_min,fps_max,rate_kib_s_mean,rate_kib_s_min,rate_kib_s_max,interval_jitter_ms_mean,interval_jitter_ms_max,bandwidth_jitter_kib_s_mean,bandwidth_jitter_kib_s_max,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_window_p95_max_ms,experiment_id,condition_label,transport,payload_bytes,frame_bytes,target_fps,target_rate_kib_s,read_limit_kib_s,distance_m
captures\bandwidth_capture.sqlite3,2026-08-10T15:33:05.405848+00:00,2026-08-10T15:32:04.101619+00:00,2026-08-10T15:33:04.101288+00:00,last 1 minutes,30033,59.9996689,13211,43243,30033,0,0,0,0,0.0,0.0,0,30618,500.00408597954635,472.96923051067023,528.0664860463396,506.840079342548,479.4356067090583,535.2861450352544,8.11525150763689,11.268223734699884,18.99202526674718,152.34460305218516,30546,4952.843309952203,4928.7564999999995,5076.60525,5117.27786,5161.61851,udp-1k-500fps-001,udp-1k-500fps,udp,1024,1038,500,506.8359375,,
