db_path,generated_at,capture_start_utc,capture_end_utc,time_filter,frame_count,duration_s,seq_min,seq_max,expected_frames,total_missing_by_seq,missing_frames_by_gaps,longest_missing_run,missing_frames_window_sum,loss_rate_mean,loss_rate_max,crc_errors_total,old_frames_total,fps_mean,fps_min,fps_max,rate_kib_s_mean,rate_kib_s_min,rate_kib_s_max,interval_jitter_ms_mean,interval_jitter_ms_max,bandwidth_jitter_kib_s_mean,bandwidth_jitter_kib_s_max,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_window_p95_max_ms,experiment_id,condition_label,transport,payload_bytes,frame_bytes,target_fps,target_rate_kib_s,read_limit_kib_s,distance_m
captures\udp_max_throughput_20260812_151825_5min_run1\bandwidth_capture.sqlite3,2026-08-12T07:23:26.954580+00:00,2026-08-12T07:18:26.392017+00:00,2026-08-12T07:23:26.267811+00:00,all data,230462,299.875794,5376497,5608342,231846,1384,1384,42,1384,0.005948628887758992,0.10790464240903387,0,0,768.717482524982,677.9019012757348,841.8159630251411,779.2272918563782,687.1700913322389,853.3251656446254,7.259085239348509,11.887655141338543,35.1400933881096,46.171284401942316,230462,1214.3741142535428,1195.7694999999999,1363.72508,1419.148397,1546.63263,udp-max-throughput-001,udp-max-throughput,udp,1024,1038,unlimited,,,
