cluster_id	Amplitude
0	5.5
1	41.2
2	27.0
3	48.3
4	7.3
5	47.6
6	29.0
7	6.0
8	37.1
9	42.6
10	32.3
11	24.8
12	26.9
13	6.7
14	62.4
15	35.4
16	67.7
17	46.5
18	55.0
19	41.6
20	6.0
21	37.7
22	38.8
23	38.9
24	37.1
25	21.5
26	44.5
27	6.2
28	89.7
29	35.9
30	31.6
31	68.3
32	57.9
33	6.7
34	58.7
35	48.0
36	55.4
37	51.3
38	7.4
39	27.5
40	55.2
41	38.8
42	30.5
43	113.2
44	49.4
45	4.6
46	26.9
47	29.7
48	35.5
49	23.8
50	7.6
51	27.6
52	39.3
53	35.2
54	38.9
55	7.0
56	24.9
57	27.1
58	53.1
59	31.7
60	4.8
61	20.8
62	34.0
63	11.0
64	39.6
65	32.2
66	5.3
67	36.6
68	37.6
69	39.4
70	37.7
71	25.7
72	48.4
73	24.5
74	25.0
75	33.9
76	6.5
77	6.0
78	39.5
79	35.0
80	32.5
81	24.2
82	22.4
83	8.1
84	25.8
85	41.6
86	30.1
87	37.3
88	9.7
89	5.8
90	22.6
91	29.9
92	28.1
93	23.6
94	8.0
95	23.5
96	31.7
97	27.6
98	23.6
99	27.5
100	22.2
101	28.7
102	7.8
103	8.3
104	40.6
105	51.3
106	9.7
107	6.7
108	9.8
109	10.4
110	10.1
111	10.8
112	8.1
113	40.8
114	40.9
115	11.2
116	6.2
117	34.0
118	8.0
119	83.3
120	87.9
121	65.2
122	60.3
123	7.4
124	54.9
125	36.4
126	5.5
127	32.8
128	55.6
129	39.9
130	77.1
131	10.3
132	10.0
133	10.6
134	10.1
135	7.3
136	37.8
137	9.6
138	8.7
139	10.4
140	9.2
141	11.0
142	10.1
143	10.5
144	37.0
145	7.7
146	63.7
147	46.8
148	8.3
149	49.7
150	8.6
151	34.8
152	31.6
153	8.1
154	32.5
155	7.1
156	90.3
157	29.0
158	12.2
159	6.7
160	35.7
161	8.3
162	28.5
163	10.0
164	9.5
165	11.3
166	4.5
167	45.3
168	10.0
169	38.0
170	9.8
171	10.1
172	7.1
173	32.4
174	47.5
175	7.0
176	35.2
177	10.1
178	46.1
179	34.5
180	4.6
181	32.8
182	43.5
183	35.1
184	59.7
185	6.4
186	36.4
187	35.6
188	51.0
189	4.0
190	52.5
191	27.3
192	54.4
193	6.7
194	36.4
195	10.4
196	9.9
197	10.6
198	9.6
199	7.8
200	6.8
201	37.3
202	9.6
203	9.4
204	8.0
205	7.4
206	10.2
207	9.6
208	9.6
209	9.6
210	9.3
211	9.6
212	9.7
213	6.9
214	10.9
215	9.6
