cluster_id	Amplitude
0	10.1
1	10.8
2	10.7
3	10.1
4	11.3
5	11.5
6	12.5
7	15.5
8	12.0
9	16.6
10	11.4
11	11.8
12	14.7
13	10.7
14	10.2
15	12.5
16	12.5
17	10.7
18	24.5
19	10.8
20	10.3
21	12.9
22	10.3
23	41.8
24	32.3
25	11.7
26	13.4
27	10.2
28	10.9
29	11.3
30	10.1
31	26.2
32	18.2
33	23.6
34	15.6
35	10.6
36	11.5
37	13.9
38	10.5
39	17.1
40	17.8
41	11.9
42	11.4
43	9.9
44	37.4
45	12.0
46	9.8
47	24.2
48	6.3
49	28.9
50	15.2
51	10.0
52	28.2
53	11.6
54	11.5
55	26.6
56	20.6
57	14.0
58	10.7
59	18.4
60	13.4
61	8.8
62	16.8
63	18.4
64	9.4
65	31.9
66	27.9
67	10.2
68	20.1
69	11.8
70	10.2
71	11.9
72	28.1
73	18.5
74	9.5
75	9.5
76	13.9
77	9.8
78	10.3
79	10.0
80	33.4
81	9.8
82	10.5
83	11.3
84	10.5
85	25.5
86	23.0
87	10.1
88	9.7
89	16.0
90	26.8
91	9.7
92	13.2
93	9.7
94	9.7
95	15.7
96	10.4
97	30.7
98	8.7
99	19.7
100	12.1
101	10.5
102	12.1
103	10.3
104	10.8
105	12.2
106	12.6
107	10.1
108	26.2
109	10.0
110	18.1
111	10.8
112	10.0
113	11.4
114	11.8
115	13.0
116	16.5
117	23.2
118	40.5
119	13.4
120	10.9
121	10.4
122	24.8
123	10.4
124	21.7
125	10.1
126	8.7
127	15.4
128	18.8
129	18.5
130	15.9
131	11.0
132	18.0
133	9.8
134	16.7
135	13.1
136	10.3
137	27.3
138	9.7
139	23.7
140	10.1
141	23.3
142	17.5
143	48.8
144	9.3
145	16.3
146	21.0
147	19.6
148	14.3
149	10.8
150	30.1
151	20.4
152	23.9
153	15.1
154	10.6
155	10.4
156	16.5
157	10.2
158	25.2
159	11.4
160	12.1
161	23.1
162	24.2
163	11.4
164	11.7
165	11.4
166	13.4
167	17.5
168	28.5
169	11.1
170	11.8
171	24.5
172	12.4
173	9.8
174	10.7
175	11.1
176	10.0
177	10.1
178	11.0
179	10.1
180	9.8
181	10.0
182	9.9
183	11.0
184	13.2
185	13.0
186	10.3
187	10.3
188	9.4
189	10.4
190	11.8
191	11.4
192	10.6
193	11.5
194	10.9
195	11.3
196	11.5
197	11.3
198	10.6
199	10.1
200	10.1
201	11.3
202	10.9
203	10.9
204	11.0
205	10.4
206	10.0
207	10.9
208	11.7
209	11.2
210	11.2
211	10.8
212	10.1
213	10.1
214	9.4
