cluster_id	Amplitude
0	14.1
1	10.5
2	9.6
3	9.3
4	11.3
5	13.3
6	10.9
7	10.8
8	13.6
9	10.9
10	10.2
11	12.8
12	11.1
13	6.6
14	31.6
15	12.4
16	11.3
17	11.3
18	6.3
19	28.5
20	11.9
21	9.3
22	46.8
23	8.2
24	32.9
25	24.2
26	22.9
27	10.7
28	23.1
29	8.2
30	27.7
31	31.2
32	5.9
33	33.8
34	9.9
35	26.3
36	24.4
37	12.2
38	7.0
39	6.3
40	26.0
41	8.0
42	10.6
43	10.2
44	10.3
45	10.7
46	10.4
47	9.4
48	10.1
49	9.7
50	9.4
51	7.8
52	8.4
53	25.1
54	10.1
55	10.6
56	10.8
57	6.7
58	26.4
59	11.7
60	11.5
61	12.8
62	23.3
63	31.6
64	9.8
65	25.7
66	14.5
67	19.6
68	22.4
69	19.1
70	8.9
71	24.4
72	12.3
73	26.2
74	32.8
75	12.6
76	14.5
77	17.5
78	15.7
79	10.2
80	20.1
81	22.1
82	11.0
83	31.3
84	8.4
85	23.6
86	21.1
87	32.9
88	11.1
89	27.5
90	23.3
91	30.8
92	8.0
93	18.7
94	25.1
95	30.1
96	21.1
97	8.3
98	20.4
99	45.6
100	10.0
101	27.8
102	29.6
103	11.5
104	23.1
105	42.2
106	10.8
107	28.8
108	24.8
109	7.2
110	23.9
111	29.5
112	11.0
113	10.8
114	11.6
115	11.2
116	11.5
117	9.3
118	10.2
119	9.8
120	10.6
121	9.6
122	10.6
123	10.6
124	11.7
125	11.0
126	10.1
127	10.4
128	10.1
129	11.3
130	10.8
131	10.3
132	10.4
133	9.6
134	9.8
135	12.6
136	9.7
137	11.7
138	10.3
139	9.2
