cluster_id	ContamPct
0	0.0
1	183.4
2	26.9
3	44.6
4	18.7
5	90.4
6	0.0
7	48.3
8	5.3
9	40.4
10	0.0
11	25.3
12	0.0
13	60.2
14	571.4
15	0.0
16	6.4
17	64.0
18	0.0
19	56.2
20	0.0
21	40.8
22	85.7
23	34.9
24	0.0
25	0.0
26	2.2
27	0.0
28	50.0
29	40.9
30	0.0
31	27.8
32	7.0
33	0.0
34	0.0
35	27.0
36	0.0
37	87.8
38	0.0
39	0.0
40	25.6
41	0.0
42	55.5
43	3.0
44	74.0
45	0.0
46	0.0
47	0.0
48	8.7
49	92.1
50	143.2
51	0.0
52	0.0
53	0.0
54	146.7
55	96.1
56	127.1
57	0.0
58	0.0
59	0.0
60	164.0
61	0.0
62	69.5
63	106.6
64	3.1
65	0.0
66	0.0
67	63.5
68	0.0
69	0.0
70	0.0
71	22.9
72	9.2
73	24.4
74	89.3
75	3.7
76	21.0
77	51.3
78	85.7
79	0.0
80	36.0
81	9.5
82	1.9
83	0.0
84	0.0
85	74.7
86	0.0
87	0.0
88	0.0
89	2.2
90	0.0
91	16.8
92	0.0
93	30.8
94	0.0
95	10.3
96	0.0
97	51.6
98	77.2
99	0.0
100	0.0
101	3.3
102	0.0
103	3.9
104	2.7
105	0.0
106	85.9
107	0.0
108	0.0
109	0.7
110	14.6
111	75.4
112	0.0
113	1.6
114	15.7
115	5.7
116	43.0
117	0.0
118	81.6
119	72.4
120	28.5
121	0.0
122	0.0
123	0.0
124	4.6
125	49.6
126	0.0
127	7.9
128	89.6
129	25.9
130	0.0
131	9.7
132	0.0
133	0.0
134	25.4
135	0.0
136	6.0
137	11.9
138	120.5
139	40.6
140	0.0
141	14.3
142	0.0
143	17.8
144	0.0
145	7.1
146	11.9
147	14.6
148	0.0
149	46.5
150	12.2
151	0.0
152	100.1
153	44.6
154	0.0
155	75.0
156	100.7
157	5.6
158	0.0
159	29.9
160	0.0
161	42.9
162	13.1
163	0.0
164	0.0
165	74.3
166	17.0
167	20.1
168	21.3
169	14.6
170	40.0
171	0.0
172	0.0
173	22.6
174	31.2
175	126.4
176	9.5
177	24.4
178	15.7
179	0.0
180	0.0
181	0.0
182	28.6
183	0.0
184	6.1
185	72.9
186	123.8
187	0.0
188	0.0
189	0.0
190	60.2
191	0.0
192	0.0
193	30.0
194	11.1
195	0.0
196	0.0
197	0.0
198	73.8
199	93.5
200	15.0
201	0.0
202	70.1
203	0.0
204	204.2
205	58.0
206	131.4
207	66.9
208	222.5
209	216.2
210	105.3
211	6.7
212	1.4
213	444.4
214	0.0
215	39.7
216	169.3
217	88.2
218	131.4
219	31.9
220	159.5
221	40.7
222	21.7
223	0.0
224	112.1
225	0.0
226	143.4
227	171.1
228	0.0
229	320.0
230	0.0
231	0.0
232	0.0
233	0.0
234	0.0
235	48.8
236	23.1
237	0.0
238	163.5
239	273.7
240	21.6
241	0.0
242	145.5
243	38.9
244	516.1
245	26.5
246	408.2
247	250.0
248	372.1
249	533.3
250	38.6
251	0.0
252	214.8
253	120.4
254	43.3
255	0.0
256	190.0
257	234.0
258	190.7
259	0.0
260	269.8
261	187.7
262	0.0
263	16.8
264	137.2
265	139.1
266	136.0
267	135.1
268	167.5
269	59.9
270	381.0
271	202.9
272	186.1
273	85.2
274	58.8
275	40.9
276	234.4
277	126.1
278	181.1
279	0.0
280	93.2
281	28.4
282	194.1
283	170.2
284	23.5
285	15.1
286	35.9
287	125.1
288	0.0
289	109.6
290	138.9
291	2.3
292	131.8
293	259.6
294	103.9
295	55.3
296	58.4
297	30.1
298	59.1
299	116.2
300	0.0
301	0.0
302	61.8
303	44.8
304	0.0
305	1.7
306	89.4
307	47.0
308	0.0
309	56.3
310	63.4
311	33.9
312	0.0
313	0.0
314	110.6
315	0.0
316	80.0
317	126.1
318	94.3
319	33.1
320	0.0
321	0.0
322	76.2
323	97.1
324	0.0
325	173.4
326	0.0
327	13.6
328	37.1
329	0.0
330	95.7
331	59.5
332	29.2
333	0.0
334	0.0
335	0.0
336	100.1
337	0.0
338	0.0
339	25.4
340	0.0
341	32.2
342	0.0
343	58.6
344	0.0
345	0.0
346	0.0
347	18.2
348	33.5
349	117.4
350	0.0
351	0.0
352	0.0
353	80.4
354	39.4
355	45.6
356	99.7
357	88.2
358	87.7
359	146.2
360	130.7
361	98.0
362	50.0
363	0.0
364	78.8
365	0.0
366	42.6
367	31.7
368	0.0
369	91.4
370	81.1
371	134.8
372	115.3
373	101.6
374	94.1
375	95.0
376	108.4
377	119.7
378	113.3
379	42.7
380	0.0
