cluster_id	Amplitude
0	12.0
1	10.7
2	10.7
3	23.9
4	13.7
5	33.2
6	10.8
7	15.0
8	27.0
9	8.5
10	22.3
11	13.0
12	11.6
13	22.8
14	12.3
15	13.4
16	10.4
17	10.7
18	30.6
19	11.5
20	9.7
21	37.5
22	25.2
23	54.1
24	41.3
25	63.1
26	9.6
27	27.1
28	14.8
29	29.2
30	11.8
31	12.6
32	28.0
33	26.1
34	9.7
35	50.2
36	37.2
37	11.7
38	39.1
39	28.9
40	9.6
41	14.9
42	29.9
43	23.9
44	21.4
45	42.6
46	10.6
47	23.2
48	60.2
49	32.4
50	8.6
51	52.4
52	13.9
53	38.8
54	34.7
55	16.7
56	11.5
57	9.8
58	21.7
59	13.5
60	35.7
61	35.3
62	42.7
63	9.4
64	13.5
65	52.2
66	49.7
67	19.4
68	8.8
69	34.0
70	28.7
71	30.0
72	11.1
73	45.7
74	11.1
75	26.6
76	12.6
77	9.7
78	11.9
79	31.6
80	25.2
81	11.0
82	102.3
83	11.8
84	11.2
85	30.9
86	12.0
87	34.2
88	12.5
89	28.2
90	25.7
91	10.7
92	13.0
93	18.7
94	10.2
95	11.6
96	11.0
97	30.8
98	35.7
99	12.4
100	24.1
101	40.4
102	29.0
103	11.3
104	10.9
105	10.1
106	60.3
107	10.0
108	21.4
109	20.5
110	12.1
111	19.1
112	36.9
113	17.7
114	12.3
115	10.0
116	8.9
117	31.2
118	28.6
119	8.9
120	28.8
121	20.9
122	19.4
123	10.3
124	24.9
125	15.1
126	10.2
127	17.0
128	26.7
129	12.4
130	16.6
131	11.8
132	44.1
133	37.8
134	24.3
135	9.8
136	46.2
137	33.3
138	20.2
139	8.4
140	9.4
141	24.9
142	24.8
143	49.0
144	14.4
145	36.6
146	10.8
147	21.9
148	37.5
149	41.8
150	21.8
151	8.5
152	30.0
153	11.7
154	21.9
155	15.0
156	29.9
157	25.8
158	10.4
159	25.8
160	10.7
161	25.8
162	10.2
163	9.9
164	9.6
165	20.3
166	21.2
167	13.8
168	20.5
169	7.4
170	19.7
171	10.2
172	27.0
173	14.0
174	10.2
175	11.2
176	17.8
177	10.0
178	9.1
179	18.3
180	11.8
181	10.9
182	16.4
183	8.9
184	9.5
185	11.9
186	19.2
187	23.0
188	9.8
189	16.5
190	10.3
191	15.4
192	9.2
193	12.0
194	10.4
195	25.7
196	11.5
197	12.1
198	17.5
199	10.5
200	17.4
201	7.5
202	10.1
203	28.7
204	13.5
205	24.7
206	9.5
207	49.2
208	63.0
209	18.5
210	16.0
211	28.7
212	21.8
213	32.0
214	11.5
215	9.8
216	9.0
217	9.0
218	9.2
219	23.1
220	10.9
221	40.3
222	31.4
223	12.2
224	14.3
225	10.2
226	10.4
227	39.2
228	8.5
229	9.4
230	9.9
231	10.5
232	52.0
233	10.2
234	10.4
235	45.1
236	12.2
237	10.6
238	77.8
239	16.6
240	12.5
241	36.8
242	11.3
243	10.9
244	25.0
245	16.6
246	49.0
247	9.2
248	21.2
249	20.4
250	10.4
251	11.6
252	9.4
253	45.6
254	110.1
255	36.2
256	15.6
257	10.5
258	27.6
259	42.9
260	9.4
261	20.4
262	12.4
263	35.3
264	13.6
265	30.5
266	43.9
267	42.7
268	12.8
269	9.1
270	10.5
271	10.8
272	20.2
273	26.0
274	9.8
275	32.3
276	40.4
277	27.9
278	32.2
279	10.2
280	12.1
281	35.0
282	15.8
283	9.8
284	8.5
285	49.2
286	10.4
287	11.1
288	27.2
289	9.7
290	10.6
