cluster_id	Amplitude
0	7.5
1	34.6
2	13.5
3	37.8
4	10.0
5	13.4
6	17.1
7	9.4
8	9.5
9	13.3
10	22.6
11	11.5
12	34.2
13	34.9
14	9.8
15	31.3
16	9.9
17	15.6
18	26.5
19	9.8
20	17.9
21	23.0
22	9.4
23	35.5
24	19.9
25	50.0
26	16.2
27	9.8
28	9.1
29	11.3
30	57.0
31	9.3
32	19.6
33	8.3
34	23.4
35	40.0
36	10.1
37	12.3
38	17.7
39	15.7
40	30.1
41	10.8
42	40.4
43	26.7
44	35.0
45	12.6
46	33.4
47	80.0
48	10.8
49	14.5
50	14.1
51	9.6
52	23.8
53	11.6
54	43.1
55	28.9
56	52.6
57	10.3
58	45.3
59	11.5
60	41.0
61	14.5
62	11.7
63	9.5
64	29.3
65	14.7
66	5.8
67	22.6
68	33.7
69	9.9
70	20.8
71	40.9
72	23.5
73	36.4
74	25.6
75	22.3
76	43.8
77	45.8
78	40.7
79	35.8
80	11.3
81	45.5
82	9.6
83	18.6
84	8.6
85	22.9
86	21.6
87	12.4
88	9.5
89	12.7
90	26.7
91	15.3
92	9.1
93	16.8
94	21.4
95	25.7
96	9.9
97	9.8
98	11.0
99	32.3
100	13.1
101	29.6
102	24.0
103	10.7
104	9.9
105	32.9
106	22.0
107	12.5
108	7.6
109	25.5
110	17.3
111	48.8
112	10.2
113	16.9
114	19.3
115	18.3
116	14.1
117	20.8
118	30.5
119	12.4
120	10.6
121	16.1
122	19.5
123	29.7
124	11.8
125	29.7
126	10.5
127	19.8
128	33.0
129	9.6
130	12.0
131	10.5
132	7.9
133	31.2
134	21.5
135	22.8
136	19.7
137	14.6
138	15.1
139	33.8
140	33.6
141	35.6
142	12.4
143	16.6
144	10.0
145	37.6
146	19.7
147	37.3
148	27.6
149	19.3
150	11.7
151	19.5
152	21.7
153	15.7
154	15.7
155	12.1
156	11.3
157	15.8
158	21.7
159	10.3
160	14.5
161	20.0
162	19.2
163	11.9
164	24.3
165	28.0
166	34.0
167	22.3
168	9.8
169	36.9
170	19.9
171	9.5
172	11.1
173	21.4
174	9.4
175	12.8
176	19.1
177	14.9
178	9.8
179	14.3
180	24.8
181	10.8
182	33.1
183	18.8
184	9.8
185	17.4
186	13.3
187	22.7
188	9.9
189	10.5
190	15.3
191	26.7
192	13.7
193	10.9
194	20.9
195	20.2
196	11.6
197	27.7
198	22.1
199	10.3
200	13.8
201	9.4
202	18.3
203	19.3
204	20.5
205	21.3
206	18.1
207	20.5
208	9.3
209	41.4
210	30.4
211	22.0
212	9.3
213	11.5
214	10.0
215	10.4
216	8.8
217	9.8
218	10.9
219	10.9
220	19.0
221	45.2
222	11.8
223	29.2
224	44.3
225	14.5
226	13.8
227	12.3
228	12.0
229	46.4
230	11.4
231	17.4
232	13.2
233	11.5
234	11.4
235	15.8
236	12.0
237	18.8
238	34.9
239	10.4
240	8.6
241	11.5
242	51.6
243	78.5
244	44.9
245	10.8
246	73.7
247	11.0
248	32.1
249	11.7
250	51.6
251	10.7
252	19.3
253	39.5
254	14.6
255	8.4
256	11.8
257	23.7
258	30.7
259	47.7
260	57.1
261	23.1
262	28.8
263	17.7
264	16.8
265	23.8
266	28.6
267	35.3
268	16.2
269	10.3
270	26.0
271	21.1
272	31.6
273	9.9
274	10.8
275	7.3
276	20.2
277	7.4
278	27.6
279	9.5
280	9.5
281	17.7
282	9.5
283	9.7
284	10.3
285	10.4
286	10.2
287	9.6
288	11.6
289	25.2
290	6.9
291	35.8
292	35.9
293	9.8
294	26.0
295	22.9
296	15.7
297	22.8
298	9.4
299	9.2
300	27.1
301	12.9
302	22.0
303	13.1
304	72.4
305	8.4
306	13.1
307	19.9
308	15.6
309	18.7
310	11.1
311	9.8
312	17.8
313	9.5
314	31.9
315	27.7
316	13.9
317	9.4
318	11.1
319	9.7
320	10.9
321	38.7
322	17.3
323	11.0
324	8.9
325	26.8
326	8.8
327	19.5
328	43.8
329	14.7
330	9.3
331	43.7
332	20.8
333	11.3
334	9.0
335	12.6
336	22.7
337	7.1
338	32.4
339	19.5
340	38.9
341	26.0
342	43.5
343	28.7
344	8.7
345	37.8
346	30.2
347	28.7
348	8.9
349	31.2
350	21.7
351	23.5
352	20.8
353	44.0
354	27.8
355	23.7
356	18.1
357	8.5
358	9.8
359	22.8
360	9.6
361	10.9
362	10.1
363	9.7
364	9.2
365	12.2
366	26.3
367	9.6
368	9.3
369	8.9
370	9.9
371	10.0
372	9.9
373	10.4
374	9.2
375	9.8
376	9.7
377	10.3
378	10.5
379	11.9
380	10.1
381	11.7
