cluster_id	Amplitude
0	9.7
1	10.3
2	10.3
3	8.7
4	8.5
5	8.3
6	8.5
7	8.4
8	9.7
9	9.2
10	8.5
11	8.5
12	8.8
13	7.8
14	8.1
15	7.9
16	9.1
17	9.1
18	8.2
19	8.4
20	7.7
21	8.3
22	8.6
23	8.0
24	9.2
25	8.6
26	9.0
27	8.0
28	8.4
29	8.1
30	8.4
31	8.1
32	9.9
33	9.9
34	9.8
35	8.4
36	8.8
37	8.1
38	8.3
39	8.1
40	8.0
41	9.8
42	9.3
43	9.1
44	8.9
45	8.2
46	7.9
47	8.7
48	8.5
49	8.5
50	8.4
51	8.7
52	9.4
53	9.4
54	8.6
55	8.4
56	8.2
57	7.9
58	9.8
59	8.8
60	8.8
61	8.0
62	9.7
63	8.2
64	7.6
65	7.7
66	9.9
67	9.9
68	9.5
69	8.4
70	8.5
71	8.0
72	8.2
73	9.6
74	9.8
75	8.3
76	8.5
77	7.9
78	8.0
79	8.4
80	8.3
81	8.2
82	8.1
83	8.1
84	8.7
85	8.1
86	7.0
87	8.0
88	8.9
89	7.8
90	8.9
91	7.9
92	8.4
93	8.3
94	8.7
95	9.5
96	8.6
97	8.6
98	9.0
99	8.3
100	8.4
101	8.8
102	8.3
103	8.3
104	8.6
105	8.6
106	8.7
107	8.6
108	8.3
109	8.2
110	8.3
111	8.6
112	9.2
113	9.1
114	8.5
115	8.7
116	8.1
117	8.3
118	8.8
119	9.4
120	9.5
121	8.5
122	8.7
123	9.0
124	8.7
125	8.1
126	8.4
127	9.8
128	10.0
129	9.8
130	8.6
131	8.5
132	8.4
133	8.2
134	8.9
135	8.4
136	9.9
137	8.8
138	8.6
139	8.5
140	8.7
141	8.4
142	9.0
143	8.0
144	29.5
145	8.4
146	8.6
147	9.6
148	8.8
149	8.3
150	8.8
151	8.4
152	8.6
153	8.5
154	8.7
155	9.2
156	8.8
157	8.5
158	8.6
159	8.2
160	8.1
161	10.2
162	8.7
163	9.0
164	7.8
165	8.1
166	8.8
167	8.2
168	9.4
169	23.3
170	23.1
171	8.3
172	8.7
173	9.2
174	8.8
175	9.4
176	8.3
177	8.0
178	7.8
179	9.6
180	9.5
181	9.1
182	8.3
183	9.3
184	8.3
185	11.0
186	9.6
187	9.7
188	9.4
189	8.7
190	8.8
191	8.9
192	8.3
193	8.7
194	9.8
195	9.2
196	8.4
197	8.8
198	8.5
199	8.6
200	9.3
201	8.0
202	8.8
203	8.5
204	9.8
205	25.0
206	8.3
207	9.0
208	8.5
209	8.9
210	8.5
211	10.4
212	8.4
213	8.6
214	8.8
215	9.1
216	8.2
217	8.5
218	9.0
219	8.3
220	8.4
221	8.7
222	9.7
223	8.7
224	8.3
225	8.4
226	7.3
227	7.9
228	9.0
229	9.2
230	8.2
231	8.2
232	8.4
233	9.3
234	8.4
235	7.8
236	7.7
237	8.3
238	6.6
239	8.3
240	7.3
241	9.6
242	10.4
243	10.6
244	8.9
245	9.2
246	10.9
