db_path,generated_at,capture_start_utc,capture_end_utc,time_filter,frame_count,duration_s,seq_min,seq_max,expected_frames,total_missing_by_seq,missing_frames_by_gaps,longest_missing_run,missing_frames_window_sum,loss_rate_mean,loss_rate_max,crc_errors_total,old_frames_total,fps_mean,fps_min,fps_max,rate_kib_s_mean,rate_kib_s_min,rate_kib_s_max,interval_jitter_ms_mean,interval_jitter_ms_max,bandwidth_jitter_kib_s_mean,bandwidth_jitter_kib_s_max,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_window_p95_max_ms,experiment_id,condition_label,transport,payload_bytes,frame_bytes,target_fps,target_rate_kib_s,read_limit_kib_s,distance_m
captures\udp_max_throughput_20260812_152339_5min_run2\bandwidth_capture.sqlite3,2026-08-12T07:28:41.155490+00:00,2026-08-12T07:23:40.455264+00:00,2026-08-12T07:28:40.654593+00:00,all data,228144,300.1993292,5619379,5851199,231821,3677,3677,114,3677,0.015851865917701102,0.18758620689655173,0,0,760.2167633237117,588.55981611375,845.817049772971,770.6103518847781,596.6065323496802,857.3809547503358,7.283520484692191,11.351262275505109,39.09593003127836,64.1840570587799,228144,1204.3121002169682,1185.6858,1351.184515,1402.2828740000002,1488.859,udp-max-throughput-001,udp-max-throughput,udp,1024,1038,unlimited,,,
