db_path,generated_at,capture_start_utc,capture_end_utc,time_filter,frame_count,duration_s,seq_min,seq_max,expected_frames,total_missing_by_seq,missing_frames_by_gaps,longest_missing_run,missing_frames_window_sum,loss_rate_mean,loss_rate_max,crc_errors_total,old_frames_total,fps_mean,fps_min,fps_max,rate_kib_s_mean,rate_kib_s_min,rate_kib_s_max,interval_jitter_ms_mean,interval_jitter_ms_max,bandwidth_jitter_kib_s_mean,bandwidth_jitter_kib_s_max,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_window_p95_max_ms,experiment_id,condition_label,transport,payload_bytes,frame_bytes,target_fps,target_rate_kib_s,read_limit_kib_s,distance_m
captures\bandwidth_capture.sqlite3,2026-08-10T15:20:47.686236+00:00,2026-08-10T15:18:46.228108+00:00,2026-08-10T15:20:46.220856+00:00,last 2 minutes,11996,119.9927479,2600,14698,12099,103,0,0,0,0.0,0.0,0,0,102.99192240983525,0.22170402109682752,541.6472364191683,104.40001509903223,0.2247351307602607,549.0525697295866,20.24196975568607,33.82700680056244,22.756050004657844,84.50441397501775,12099,5007.199413554839,4887.5181,5085.842900000001,8481.112418000004,9423.206,udp-1k-100fps-001,udp-1k-100fps,udp,1024,1038,100,101.3671875,,
