db_path,generated_at,capture_start_utc,capture_end_utc,time_filter,frame_count,duration_s,seq_min,seq_max,expected_frames,total_missing_by_seq,missing_frames_by_gaps,longest_missing_run,missing_frames_window_sum,loss_rate_mean,loss_rate_max,crc_errors_total,old_frames_total,fps_mean,fps_min,fps_max,rate_kib_s_mean,rate_kib_s_min,rate_kib_s_max,interval_jitter_ms_mean,interval_jitter_ms_max,bandwidth_jitter_kib_s_mean,bandwidth_jitter_kib_s_max,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_window_p95_max_ms,experiment_id,condition_label,transport,payload_bytes,frame_bytes,target_fps,target_rate_kib_s,read_limit_kib_s,distance_m
captures\udp_wroom-battery-on-head-near-with-head-rotation_20260813_225240\bandwidth_capture.sqlite3,2026-08-13T15:00:16.905535+00:00,2026-08-13T14:52:43.571535+00:00,2026-08-13T14:57:42.831698+00:00,all data,208983,299.2601638,92763,302725,209963,980,980,30,980,0.004863248065612486,0.14398422090729784,0,0,698.327428043014,433.7231978554626,744.7771626722717,707.8748733482895,439.65300720114277,754.9596629431818,7.327764779280541,13.436646961694537,20.964326891960077,53.5997782777998,208983,413.89435140274566,383.0638,553.40607,597.0967119999999,724.99148,udp-max-throughput-001,udp-max-throughput,udp,1024,1038,unlimited,,,
