db_path,generated_at,capture_start_utc,capture_end_utc,time_filter,frame_count,duration_s,seq_min,seq_max,expected_frames,total_missing_by_seq,missing_frames_by_gaps,longest_missing_run,missing_frames_window_sum,loss_rate_mean,loss_rate_max,crc_errors_total,old_frames_total,fps_mean,fps_min,fps_max,rate_kib_s_mean,rate_kib_s_min,rate_kib_s_max,interval_jitter_ms_mean,interval_jitter_ms_max,bandwidth_jitter_kib_s_mean,bandwidth_jitter_kib_s_max,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_window_p95_max_ms,experiment_id,condition_label,transport,payload_bytes,frame_bytes,target_fps,target_rate_kib_s,read_limit_kib_s,distance_m
G:\ACADEMIC\esp32s3-bandwidth-sender\captures\udp_battery-on-head_20260813_185615\bandwidth_capture.sqlite3,2026-08-13T11:01:21.476275+00:00,2026-08-13T10:56:20.766057+00:00,2026-08-13T11:01:20.882540+00:00,all data,198689,300.1164833,0,201490,201491,2802,2802,96,2802,0.014606476550874674,0.212707182320442,0,0,660.0771838765668,0.2482225589278437,720.490973127501,669.1016766248792,0.2516162267256853,730.3414356507285,7.370998770742494,30.345877013421052,47.878500247277934,403.73346464231764,198689,600.7934760268561,576.2384,730.05994,771.7366759999999,1179.983785,udp-max-throughput-001,udp-max-throughput,udp,1024,1038,unlimited,,,
