cluster_id	Amplitude
0	7.0
1	19.7
2	24.4
3	37.7
4	41.0
5	8.2
6	15.1
7	25.6
8	41.3
9	14.6
10	21.0
11	26.1
12	40.2
13	30.1
14	35.3
15	7.0
16	8.4
17	19.5
18	22.8
19	41.5
20	59.2
21	30.5
22	63.4
23	6.9
24	47.5
25	34.7
26	14.8
27	31.1
28	32.7
29	19.5
30	36.7
31	21.6
32	14.0
33	22.7
34	11.1
35	19.1
36	83.7
37	51.9
38	28.1
39	32.2
40	19.3
41	60.3
42	7.9
43	5.2
44	24.6
45	49.7
46	37.7
47	46.7
48	31.1
49	19.2
50	38.8
51	26.7
52	24.2
53	102.9
54	48.5
55	24.6
56	45.6
57	6.8
58	6.3
59	26.2
60	19.5
61	20.8
62	30.0
63	22.7
64	30.2
65	7.3
66	36.0
67	37.1
68	33.7
69	25.7
70	24.0
71	12.9
72	23.9
73	19.7
74	27.6
75	23.6
76	52.8
77	21.8
78	8.3
79	8.9
80	17.7
81	24.8
82	30.3
83	22.0
84	18.5
85	10.0
86	22.0
87	36.1
88	31.2
89	6.8
90	26.1
91	18.1
92	34.7
93	23.1
94	24.3
95	13.5
96	13.8
97	36.3
98	7.2
99	15.2
100	21.7
101	37.9
102	22.4
103	30.5
104	21.8
105	16.0
106	16.4
107	42.8
108	21.2
109	7.5
110	27.7
111	13.0
112	19.1
113	35.9
114	25.2
115	31.2
116	19.8
117	22.0
118	23.6
119	38.7
120	9.0
121	27.4
122	14.6
123	11.5
124	7.1
125	24.5
126	31.2
127	29.8
128	20.3
129	19.4
130	7.7
131	15.3
132	23.9
133	29.7
134	21.9
135	21.0
136	7.4
137	23.4
138	20.3
139	20.8
140	25.3
141	21.1
142	22.2
143	9.8
144	40.3
145	47.4
146	22.4
147	9.6
148	8.8
149	8.3
150	9.4
151	10.0
152	10.9
153	11.4
154	6.8
155	43.9
156	34.7
157	10.9
158	26.5
159	35.7
160	9.0
161	5.5
162	56.2
163	55.3
164	80.7
165	80.7
166	7.7
167	23.4
168	19.8
169	35.1
170	18.2
171	16.9
172	55.3
173	43.1
174	52.1
175	33.9
176	68.8
177	33.6
178	29.6
179	9.4
180	8.2
181	21.0
182	33.4
183	11.0
184	7.4
185	29.6
186	9.7
187	8.0
188	32.1
189	7.9
190	7.3
191	21.5
192	10.8
193	10.6
194	10.5
195	10.5
196	8.0
197	38.0
198	6.8
199	68.7
200	51.2
201	7.4
202	44.0
203	35.4
204	8.2
205	29.2
206	37.3
207	29.3
208	17.3
209	27.3
210	9.6
211	8.3
212	25.7
213	27.8
214	88.1
215	11.2
216	21.7
217	8.7
218	32.0
219	11.4
220	29.0
221	8.4
222	9.3
223	11.3
224	6.8
225	46.7
226	7.5
227	30.0
228	9.9
229	9.8
230	26.2
231	8.3
232	27.3
233	50.7
234	7.6
235	27.1
236	7.3
237	17.1
238	27.1
239	7.3
240	32.7
241	37.2
242	31.7
243	28.1
244	38.0
245	23.7
246	7.7
247	31.8
248	44.4
249	30.0
250	7.1
251	24.7
252	46.9
253	22.1
254	27.9
255	47.3
256	8.0
257	31.8
258	9.6
259	9.8
260	28.9
261	10.3
262	9.7
263	9.7
264	7.1
265	33.0
266	9.8
267	9.2
268	9.9
269	9.7
270	9.1
271	10.2
272	9.1
273	10.0
274	10.2
275	8.9
276	8.8
277	9.8
278	8.7
279	8.9
280	10.4
281	9.6
