window_end_ns,elapsed_s,fps,rate_kib_s,missing_frames,loss_rate,crc_errors,old_frames,avg_interval_ms,interval_jitter_ms,bandwidth_jitter_kib_s,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms
1786377444745002400,1.0293208000002778,900.593867334411,912.9066741143737,0,0.0,0,0,1.0628001079913607,3.579126355198383,0.0,0,,,,
1786377445763152300,1.0181501000006392,797.5248443225514,808.4285043035238,6,0.007334963325183374,0,0,1.2540802955665025,8.171608254321912,73.87722235921157,0,,,,
1786377446785798000,1.0226488999978756,789.1271383577262,799.9159859524607,9,0.011029411764705883,0,0,1.2671873605947954,8.160467492789996,62.92197092034524,0,,,,
1786377447814463200,1.0286654000010458,799.0936605811416,810.0187692218994,0,0.0,0,0,1.2513664233576642,5.9760939592215,53.576707230900354,0,,,,
1786377448849111900,1.0346486999987974,737.4483725740794,747.5306745428657,14,0.018018018018018018,0,0,1.3560736566186107,6.970165466769612,60.06342998214346,0,,,,
1786377449860623600,1.0115117999994254,816.5994702191998,827.763916101103,30,0.035046728971962614,0,0,1.2246521791767553,5.844665797406298,53.94541386690685,0,,,,
1786377450860901900,1.0002784999996948,787.7806031022765,798.5510410353154,2,0.002531645569620253,0,0,1.2694501269035532,7.210247499537518,49.77756406701057,0,,,,
1786377451862271000,1.0013686000020243,821.8751816247647,833.1117563735406,3,0.0036319612590799033,0,0,1.2165896719319562,6.695203573978165,46.527017537765786,0,,,,
1786377452862862100,1.0005916000009165,787.5340948287775,798.3011625315147,0,0.0,0,0,1.2698770304568527,6.611351320862529,43.979348166830896,0,,,,
1786377453863027800,1.00016549999782,790.8691111638265,801.6817747930194,0,0.0,0,0,1.2644785082174463,6.871053663133777,41.682929399105745,0,,,,
1786377454880111500,1.0170833000011044,790.4957243906443,801.3032831225477,3,0.0037174721189591076,0,0,1.264707960199005,6.415738501706392,39.72360559569501,0,,,,
1786377455899595900,1.0194832000015595,796.4819822423341,807.3713843433035,5,0.006119951040391677,0,0,1.2553486453201972,6.805256806750974,37.90599742776841,0,,,,
1786377456925166500,1.0255722000001697,795.6533923207601,806.5314660438954,1,0.0012239902080783353,0,0,1.257231862745098,6.004198530054505,36.326753246971094,0,,,,
1786377457947578800,1.0224119999984396,793.2223017738816,804.0671379309463,0,0.0,0,0,1.2606801479654748,5.1965132707208825,34.96277147318679,0,,,,
1786377458971873500,1.0242951000000176,795.6691387081574,806.5474277139331,0,0.0,0,0,1.256773619631902,5.911620950262777,33.71283100357007,0,,,,
1786377459997317500,1.025443800001085,786.0011440891711,796.7472534810153,8,0.009828009828009828,0,0,1.2722548387096775,7.14450662882761,32.762266505211805,0,,,,
1786377461019150800,1.021832499998709,790.7362508053138,801.5470979842928,7,0.008588957055214725,0,0,1.264350495049505,5.265925042615811,31.788870147886684,0,,,,
1786377462044033700,1.0248830999989877,788.3825970013537,799.1612653197316,4,0.0049261083743842365,0,0,1.268731930693069,6.717944891766981,30.93676441905708,0,,,,
