recv_time_ns,seq,send_ts_us,timestamp_mode,latency_ms,payload_bytes,frame_bytes,arrival_interval_ms
1785553454156801000,702975,1785553453053417,epoch_us,1103.384,4096,4110,
1785553454252278500,702976,1785553453103875,epoch_us,1148.4035,4096,4110,95.4775
1785553454258991000,702977,1785553453153870,epoch_us,1105.121,4096,4110,6.7125
1785553454350533100,702978,1785553453203863,epoch_us,1146.6701,4096,4110,91.5421
1785553454405454700,702979,1785553453253871,epoch_us,1151.5837,4096,4110,54.9216
1785553454457070900,702980,1785553453303859,epoch_us,1153.2119,4096,4110,51.6162
1785553454464296000,702981,1785553453353872,epoch_us,1110.424,4096,4110,7.2251
1785553454552938800,702982,1785553453403863,epoch_us,1149.0758,4096,4110,88.6428
1785553454556127700,702983,1785553453453873,epoch_us,1102.2547,4096,4110,3.1889
1785553454609663100,702984,1785553453503860,epoch_us,1105.8031,4096,4110,53.5354
1785553454662685600,702985,1785553453553860,epoch_us,1108.8256,4096,4110,53.0225
1785553454764100300,702986,1785553453603877,epoch_us,1160.2233,4096,4110,101.4147
1785553454775705100,702987,1785553453653856,epoch_us,1121.8491,4096,4110,11.6048
1785553454806527200,702988,1785553453703859,epoch_us,1102.6682,4096,4110,30.8221
1785553454863986700,702989,1785553453753854,epoch_us,1110.1327,4096,4110,57.4595
1785553454968066800,702990,1785553453803863,epoch_us,1164.2038,4096,4110,104.0801
1785553454974962800,702991,1785553453853862,epoch_us,1121.1008,4096,4110,6.896
1785553455007414400,702992,1785553453903865,epoch_us,1103.5494,4096,4110,32.4516
1785553455069707900,702993,1785553453953853,epoch_us,1115.8549,4096,4110,62.2935
1785553455169103900,702994,1785553454003864,epoch_us,1165.2399,4096,4110,99.396
1785553455388464500,702995,1785553454053862,epoch_us,1334.6025,4096,4110,219.3606
1785553455393313200,702996,1785553454103858,epoch_us,1289.4552,4096,4110,4.8487
1785553455396337000,702997,1785553454153856,epoch_us,1242.481,4096,4110,3.0238
1785553455399079100,702998,1785553454203872,epoch_us,1195.2071,4096,4110,2.7421
1785553455401685100,702999,1785553454253856,epoch_us,1147.8291,4096,4110,2.606
1785553455404389200,703000,1785553454303858,epoch_us,1100.5312,4096,4110,2.7041
1785553455479955900,703001,1785553454353853,epoch_us,1126.1029,4096,4110,75.5667
1785553455579458700,703002,1785553454403862,epoch_us,1175.5967,4096,4110,99.5028
1785553455585097400,703003,1785553454453851,epoch_us,1131.2464,4096,4110,5.6387
1785553455608252800,703004,1785553454503873,epoch_us,1104.3798,4096,4110,23.1554
1785553455682053400,703005,1785553454553860,epoch_us,1128.1934,4096,4110,73.8006
1785553455781464200,703006,1785553454603859,epoch_us,1177.6052,4096,4110,99.4108
1785553455784674700,703007,1785553454653854,epoch_us,1130.8207,4096,4110,3.2105
1785553455804768000,703008,1785553454703858,epoch_us,1100.91,4096,4110,20.0933
1785553455887341000,703009,1785553454753863,epoch_us,1133.478,4096,4110,82.573
1785553455988225800,703010,1785553454803862,epoch_us,1184.3638,4096,4110,100.8848
1785553455992144000,703011,1785553454853863,epoch_us,1138.281,4096,4110,3.9182
1785553456001946900,703012,1785553454903860,epoch_us,1098.0869,4096,4110,9.8029
1785553456093972200,703013,1785553454953855,epoch_us,1140.1172,4096,4110,92.0253
1785553456194617800,703014,1785553455003857,epoch_us,1190.7608,4096,4110,100.6456
1785553456345571000,703015,1785553455053865,epoch_us,1291.706,4096,4110,150.9532
1785553456358298300,703016,1785553455103863,epoch_us,1254.4353,4096,4110,12.7273
1785553456368095700,703017,1785553455153864,epoch_us,1214.2317,4096,4110,9.7974
1785553456404591400,703018,1785553455203856,epoch_us,1200.7354,4096,4110,36.4957
1785553456415296900,703019,1785553455253858,epoch_us,1161.4389,4096,4110,10.7055
1785553456425291800,703020,1785553455304159,epoch_us,1121.1328,4096,4110,9.9949
1785553456509653800,703021,1785553455353859,epoch_us,1155.7948,4096,4110,84.362
1785553456519215800,703022,1785553455403860,epoch_us,1115.3558,4096,4110,9.562
1785553456610323000,703023,1785553455453863,epoch_us,1156.46,4096,4110,91.1072
1785553456657883300,703024,1785553455503871,epoch_us,1154.0123,4096,4110,47.5603
1785553456670118400,703025,1785553455553858,epoch_us,1116.2604,4096,4110,12.2351
1785553456710366300,703026,1785553455603854,epoch_us,1106.5123,4096,4110,40.2479
1785553456767807800,703027,1785553455653857,epoch_us,1113.9508,4096,4110,57.4415
1785553456819371000,703028,1785553455703864,epoch_us,1115.507,4096,4110,51.5632
1785553456913720600,703029,1785553455753862,epoch_us,1159.8586,4096,4110,94.3496
1785553456922132300,703030,1785553455803858,epoch_us,1118.2743,4096,4110,8.4117
1785553456958763800,703031,1785553455853863,epoch_us,1104.9008,4096,4110,36.6315
1785553457021832800,703032,1785553455903852,epoch_us,1117.9808,4096,4110,63.069
1785553457119557400,703033,1785553455953864,epoch_us,1165.6934,4096,4110,97.7246
1785553457128863900,703034,1785553456003853,epoch_us,1125.0109,4096,4110,9.3065
1785553457155858900,703035,1785553456053869,epoch_us,1101.9899,4096,4110,26.995
1785553457444773100,703036,1785553456103854,epoch_us,1340.9191,4096,4110,288.9142
1785553457457208700,703037,1785553456153869,epoch_us,1303.3397,4096,4110,12.4356
1785553457467740800,703038,1785553456203855,epoch_us,1263.8858,4096,4110,10.5321
1785553457477451800,703039,1785553456253863,epoch_us,1223.5888,4096,4110,9.711
1785553457487379200,703040,1785553456303854,epoch_us,1183.5252,4096,4110,9.9274
1785553457529517600,703041,1785553456353860,epoch_us,1175.6576,4096,4110,42.1384
1785553457538280700,703042,1785553456403854,epoch_us,1134.4267,4096,4110,8.7631
1785553457555748800,703043,1785553456453863,epoch_us,1101.8858,4096,4110,17.4681
1785553457635426200,703044,1785553456503853,epoch_us,1131.5732,4096,4110,79.6774
1785553457734534000,703045,1785553456553864,epoch_us,1180.67,4096,4110,99.1078
1785553457740911600,703046,1785553456603854,epoch_us,1137.0576,4096,4110,6.3776
1785553457766844600,703047,1785553456653877,epoch_us,1112.9676,4096,4110,25.933
1785553457835966000,703048,1785553456703855,epoch_us,1132.111,4096,4110,69.1214
1785553457937780400,703049,1785553456753863,epoch_us,1183.9174,4096,4110,101.8144
1785553457946394100,703050,1785553456803853,epoch_us,1142.5411,4096,4110,8.6137
1785553457957650400,703051,1785553456853858,epoch_us,1103.7924,4096,4110,11.2563
1785553458049776500,703052,1785553456903853,epoch_us,1145.9235,4096,4110,92.1261
1785553458070869500,703053,1785553456953856,epoch_us,1117.0135,4096,4110,21.093
1785553458145531100,703054,1785553457003865,epoch_us,1141.6661,4096,4110,74.6616
1785553458197726800,703055,1785553457053861,epoch_us,1143.8658,4096,4110,52.1957
1785553458393234000,703056,1785553457103857,epoch_us,1289.377,4096,4110,195.5072
1785553458404935200,703057,1785553457153859,epoch_us,1251.0762,4096,4110,11.7012
1785553458413428600,703058,1785553457203858,epoch_us,1209.5706,4096,4110,8.4934
1785553458422438400,703059,1785553457254114,epoch_us,1168.3244,4096,4110,9.0098
1785553458454444100,703060,1785553457303855,epoch_us,1150.5891,4096,4110,32.0057
1785553458508206200,703061,1785553457353858,epoch_us,1154.3482,4096,4110,53.7621
1785553458560217500,703062,1785553457403857,epoch_us,1156.3605,4096,4110,52.0113
1785553458607853500,703063,1785553457453859,epoch_us,1153.9945,4096,4110,47.636
1785553458655377600,703064,1785553457503859,epoch_us,1151.5186,4096,4110,47.5241
1785553458666074400,703065,1785553457553862,epoch_us,1112.2124,4096,4110,10.6968
1785553458756821000,703066,1785553457603870,epoch_us,1152.951,4096,4110,90.7466
1785553458771031500,703067,1785553457653877,epoch_us,1117.1545,4096,4110,14.2105
1785553458862456200,703068,1785553457703863,epoch_us,1158.5932,4096,4110,91.4247
1785553458908154000,703069,1785553457753856,epoch_us,1154.298,4096,4110,45.6978
1785553458916864800,703070,1785553457803858,epoch_us,1113.0068,4096,4110,8.7108
1785553458965419100,703071,1785553457853860,epoch_us,1111.5591,4096,4110,48.5543
1785553459064169300,703072,1785553457903871,epoch_us,1160.2983,4096,4110,98.7502
1785553459075602600,703073,1785553457953857,epoch_us,1121.7456,4096,4110,11.4333
1785553459109743300,703074,1785553458003860,epoch_us,1105.8833,4096,4110,34.1407
1785553459165007000,703075,1785553458053857,epoch_us,1111.15,4096,4110,55.2637
1785553459272281400,703076,1785553458103866,epoch_us,1168.4154,4096,4110,107.2744
1785553459443862500,703077,1785553458153851,epoch_us,1290.0115,4096,4110,171.5811
1785553459456248800,703078,1785553458203870,epoch_us,1252.3788,4096,4110,12.3863
1785553459466155900,703079,1785553458253854,epoch_us,1212.3019,4096,4110,9.9071
1785553459475892300,703080,1785553458303867,epoch_us,1172.0253,4096,4110,9.7364
1785553459484791300,703081,1785553458353857,epoch_us,1130.9343,4096,4110,8.899
