window_end_ns,elapsed_s,fps,rate_kib_s,missing_frames,loss_rate,crc_errors,old_frames,avg_interval_ms,interval_jitter_ms,bandwidth_jitter_kib_s,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms
1786375306778997900,1.002621800002089,113.7018963678652,115.25641448226962,0,0.0,0,0,8.668996460176992,11.089704368386096,0.0,114,4896.309265789474,4879.74785,4977.387175,5019.670945
1786375307779024000,1.0000252999998338,99.997470064024,101.36462297505558,0,0.0,0,0,10.000371,25.567408056380565,9.822979977580735,100,4914.068117,4885.5818500000005,5061.240255,5098.002194
1786375308781644600,1.0026223999993817,96.74629252254869,98.0689957406304,0,0.0,0,0,10.331707216494845,23.923073494115325,9.121863782040746,97,4909.140270103093,4884.6762,5036.71202,5072.450188
1786375309804108000,1.0224654000012379,99.75887692617913,101.12276782165424,0,0.0,0,0,10.02789117647059,20.884003495688777,7.683284773421196,102,4908.5473764705885,4882.4915,5040.11208,5077.766044
1786375310828676700,1.024568000000727,100.53017466866712,101.9046106504653,0,0.0,0,0,9.94663495145631,19.344681989803025,6.7166950619777355,103,4905.575100970874,4882.2191,5023.78666,5061.774484
1786375311852312600,1.02363669999977,99.64472747022741,101.00705772860942,0,0.0,0,0,10.036730392156862,19.128423182284322,6.096182057180929,102,4903.753195098039,4882.74915,5011.93272,5049.589253
1786375312877314400,1.0250018999977328,99.51201066088328,100.87252643163754,0,0.0,0,0,10.049399019607844,18.842331163298894,5.629529216304132,102,4903.928658823529,4881.86375,5014.111205000001,5051.333997999999
1786375313901500100,1.0241850999991584,100.56775869916936,101.94270852513456,0,0.0,0,0,9.942319417475728,19.831730908057907,5.220728350540976,103,4907.366026213592,4882.5411,5034.1774000000005,5071.756912
1786375314925750300,1.0242499000014504,99.58507196325385,100.94658661900147,0,0.0,0,0,10.040993137254901,18.69684657671236,4.9180971931366235,102,4903.110108823529,4881.80115,5011.49271,5048.911795
1786375315948280100,1.022529999998369,100.73054091338571,102.1077162774359,0,0.0,0,0,9.92838640776699,19.317416275181237,4.638472741932715,103,4905.477848543689,4884.0986,5020.62073,5058.579592
1786375316972714100,1.024434700000711,99.56710759595434,100.92837664511778,0,0.0,0,0,10.044249019607843,18.66447356809211,4.424588173671409,102,4902.5038137254905,4880.9838,5009.162560000001,5046.651756
1786375317996916300,1.0242018999997526,99.58973909345866,100.95131755762704,0,0.0,0,0,10.04151862745098,19.91397428588172,4.2371466911014775,102,4906.876403921568,4882.3724,5030.385539999999,5068.003562
1786375319019136100,1.0222195999995165,100.76112803946306,102.1387215868776,0,0.0,0,0,9.923793203883495,21.35154662843256,4.056802196434619,103,4911.1499291262135,4884.8455,5050.811729999999,5088.838618
1786375320044862500,1.0257259000027261,99.4417709445856,100.8013264067186,0,0.0,0,0,10.05165294117647,19.427021217757222,3.9155583628790764,102,4904.772198039215,4883.555249999999,5017.376235000001,5054.3993359999995
1786375321069529900,1.0246676999995543,100.52039309919186,101.89469534859488,0,0.0,0,0,9.952562135922332,21.358485603922485,3.773502371682779,103,4910.522881553398,4883.2108,5048.47129,5086.5785479999995
