window_end_ns,elapsed_s,fps,rate_kib_s,missing_frames,loss_rate,crc_errors,old_frames,avg_interval_ms,interval_jitter_ms,bandwidth_jitter_kib_s
1785338322464663300,2.134568899986334,0.9369573406662134,3.7606393263067743,0,0.0,0,0,2125.1324,0.0,0.0
1785338342893614100,20.428948800021317,0.2937008682499483,1.178818914557898,19,0.76,1650,0,3404.8293833333337,8315.39557267653,1.8256227209534748
1785338389719938800,46.82632960000774,0.32033260193849405,1.285709955046104,119,0.8880597014925373,3510,0,3121.7547933333335,10629.71754682867,1.4607359860579714
