recv_time_ns,seq,send_ts_us,timestamp_mode,latency_ms,payload_bytes,frame_bytes,arrival_interval_ms
1785553331173985600,702284,1785553330014147,epoch_us,1159.8386,4096,4110,
1785553331181172600,702285,1785553330064878,epoch_us,1116.2946,4096,4110,7.187
1785553331218448000,702286,1785553330114876,epoch_us,1103.572,4096,4110,37.2754
1785553331281350700,702287,1785553330164859,epoch_us,1116.4917,4096,4110,62.9027
1785553331381323700,702288,1785553330214864,epoch_us,1166.4597,4096,4110,99.973
1785553331386748900,702289,1785553330264860,epoch_us,1121.8889,4096,4110,5.4252
1785553331417428800,702290,1785553330314860,epoch_us,1102.5688,4096,4110,30.6799
1785553331486888500,702291,1785553330364855,epoch_us,1122.0335,4096,4110,69.4597
1785553331586123700,702292,1785553330414870,epoch_us,1171.2537,4096,4110,99.2352
1785553331591566700,702293,1785553330464861,epoch_us,1126.7057,4096,4110,5.443
1785553331617098500,702294,1785553330514858,epoch_us,1102.2405,4096,4110,25.5318
1785553331702289900,702295,1785553330564856,epoch_us,1137.4339,4096,4110,85.1914
1785553331783298300,702296,1785553330614860,epoch_us,1168.4383,4096,4110,81.0084
1785553331790048600,702297,1785553330664856,epoch_us,1125.1926,4096,4110,6.7503
1785553331816699500,702298,1785553330714873,epoch_us,1101.8265,4096,4110,26.6509
1785553331885651700,702299,1785553330764856,epoch_us,1120.7957,4096,4110,68.9522
1785553331984668500,702300,1785553330814866,epoch_us,1169.8025,4096,4110,99.0168
1785553331989121200,702301,1785553330864852,epoch_us,1124.2692,4096,4110,4.4527
1785553332012535200,702302,1785553330914868,epoch_us,1097.6672,4096,4110,23.414
1785553332091192600,702303,1785553330964855,epoch_us,1126.3376,4096,4110,78.6574
1785553332324605700,702304,1785553331014860,epoch_us,1309.7457,4096,4110,233.4131
1785553332330096000,702305,1785553331064864,epoch_us,1265.232,4096,4110,5.4903
1785553332333073600,702306,1785553331121038,epoch_us,1212.0356,4096,4110,2.9776
1785553332335808200,702307,1785553331164854,epoch_us,1170.9542,4096,4110,2.7346
1785553332388007500,702308,1785553331214859,epoch_us,1173.1485,4096,4110,52.1993
1785553332390620100,702309,1785553331264856,epoch_us,1125.7641,4096,4110,2.6126
1785553332420859300,702310,1785553331314869,epoch_us,1105.9903,4096,4110,30.2392
1785553332496972500,702311,1785553331364858,epoch_us,1132.1145,4096,4110,76.1132
1785553332596073300,702312,1785553331414859,epoch_us,1181.2143,4096,4110,99.1008
1785553332602442900,702313,1785553331464857,epoch_us,1137.5859,4096,4110,6.3696
1785553332615468000,702314,1785553331514861,epoch_us,1100.607,4096,4110,13.0251
1785553332698583900,702315,1785553331564858,epoch_us,1133.7259,4096,4110,83.1159
1785553332802415500,702316,1785553331614859,epoch_us,1187.5565,4096,4110,103.8316
1785553332805067000,702317,1785553331664860,epoch_us,1140.207,4096,4110,2.6515
1785553332814591400,702318,1785553331714861,epoch_us,1099.7304,4096,4110,9.5244
1785553332903430400,702319,1785553331764853,epoch_us,1138.5774,4096,4110,88.839
1785553332960607500,702320,1785553331814858,epoch_us,1145.7495,4096,4110,57.1771
1785553333009089500,702321,1785553331864856,epoch_us,1144.2335,4096,4110,48.482
1785553333111448100,702322,1785553331914857,epoch_us,1196.5911,4096,4110,102.3586
1785553333430372100,702323,1785553331964867,epoch_us,1465.5051,4096,4110,318.924
1785553333437944700,702324,1785553332014912,epoch_us,1423.0327,4096,4110,7.5726
1785553333441669400,702325,1785553332064859,epoch_us,1376.8104,4096,4110,3.7247
1785553333444602700,702326,1785553332114860,epoch_us,1329.7427,4096,4110,2.9333
1785553333448201500,702327,1785553332164945,epoch_us,1283.2565,4096,4110,3.5988
1785553333450771300,702328,1785553332214877,epoch_us,1235.8943,4096,4110,2.5698
1785553333453368100,702329,1785553332264858,epoch_us,1188.5101,4096,4110,2.5968
1785553333519182200,702330,1785553332314880,epoch_us,1204.3022,4096,4110,65.8141
1785553333524682600,702331,1785553332364861,epoch_us,1159.8216,4096,4110,5.5004
1785553333527791300,702332,1785553332414868,epoch_us,1112.9233,4096,4110,3.1087
1785553333622892200,702333,1785553332464856,epoch_us,1158.0362,4096,4110,95.1009
1785553333629080000,702334,1785553332514855,epoch_us,1114.225,4096,4110,6.1878
1785553333668814400,702335,1785553332564860,epoch_us,1103.9544,4096,4110,39.7344
1785553333723982700,702336,1785553332614854,epoch_us,1109.1287,4096,4110,55.1683
1785553333829323700,702337,1785553332664863,epoch_us,1164.4607,4096,4110,105.341
1785553333838816300,702338,1785553332714852,epoch_us,1123.9643,4096,4110,9.4926
1785553333868013300,702339,1785553332764857,epoch_us,1103.1563,4096,4110,29.197
1785553333932675700,702340,1785553332814854,epoch_us,1117.8217,4096,4110,64.6624
1785553334034772400,702341,1785553332864866,epoch_us,1169.9064,4096,4110,102.0967
1785553334043334100,702342,1785553332914856,epoch_us,1128.4781,4096,4110,8.5617
1785553334073398200,702343,1785553332964865,epoch_us,1108.5332,4096,4110,30.0641
1785553334325565000,702344,1785553333014858,epoch_us,1310.707,4096,4110,252.1668
1785553334337568800,702345,1785553333064864,epoch_us,1272.7048,4096,4110,12.0038
1785553334346501500,702346,1785553333114853,epoch_us,1231.6485,4096,4110,8.9327
1785553334355065500,702347,1785553333164873,epoch_us,1190.1925,4096,4110,8.564
1785553334363147400,702348,1785553333214858,epoch_us,1148.2894,4096,4110,8.0819
1785553334441273400,702349,1785553333264860,epoch_us,1176.4134,4096,4110,78.126
1785553334449986100,702350,1785553333314859,epoch_us,1135.1271,4096,4110,8.7127
1785553334471327000,702351,1785553333364861,epoch_us,1106.466,4096,4110,21.3409
1785553334547887000,702352,1785553333414861,epoch_us,1133.026,4096,4110,76.56
1785553334646697400,702353,1785553333464863,epoch_us,1181.8344,4096,4110,98.8104
1785553334656365700,702354,1785553333514856,epoch_us,1141.5097,4096,4110,9.6683
1785553334669357200,702355,1785553333564856,epoch_us,1104.5012,4096,4110,12.9915
1785553334750918200,702356,1785553333614853,epoch_us,1136.0652,4096,4110,81.561
1785553334850063900,702357,1785553333664863,epoch_us,1185.2009,4096,4110,99.1457
1785553334858661800,702358,1785553333714855,epoch_us,1143.8068,4096,4110,8.5979
1785553334866107100,702359,1785553333764856,epoch_us,1101.2511,4096,4110,7.4453
1785553334956481000,702360,1785553333814870,epoch_us,1141.611,4096,4110,90.3739
1785553335055137100,702361,1785553333864863,epoch_us,1190.2741,4096,4110,98.6561
1785553335061523000,702362,1785553333914852,epoch_us,1146.671,4096,4110,6.3859
1785553335067560800,702363,1785553333964858,epoch_us,1102.7028,4096,4110,6.0378
1785553335318091500,702364,1785553334014854,epoch_us,1303.2375,4096,4110,250.5307
1785553335329604400,702365,1785553334064863,epoch_us,1264.7414,4096,4110,11.5129
