window_end_ns,elapsed_s,fps,rate_kib_s,missing_frames,loss_rate,crc_errors,old_frames,avg_interval_ms,interval_jitter_ms,bandwidth_jitter_kib_s,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms
1786376660377491700,1.0002712000023166,923.7494791391175,936.3788665492226,12,0.01282051282051282,0,0,1.0350582881906825,2.3852078554118803,0.0,0,,,,
1786376661379302900,1.0018123999980162,774.5961219900419,785.1863033453745,0,0.0,0,0,1.2909329896907216,7.79589343849907,106.90928670641665,0,,,,
1786376662400531400,1.0212315999997372,808.8273022497664,819.8854880227124,1,0.0012091898428053204,0,0,1.2364161016949153,7.026977933373363,79.19799221565151,0,,,,
1786376663424969100,1.0244378999996115,799.4628078483923,810.3929634244446,6,0.007272727272727273,0,0,1.250771916971917,5.944993010684136,67.22590234159428,0,,,,
1786376664449857000,1.0248877000012726,802.0390916965628,813.0044699033517,0,0.0,0,0,1.2468692214111923,5.7029600449963676,59.27947531082205,0,,,,
1786376665474059500,1.024200899999414,806.4824000842731,817.5085266479252,0,0.0,0,0,1.2398162227602905,5.596168645465219,53.39556017826453,0,,,,
1786376666496579100,1.0225213000012445,796.0714363593299,806.955225528305,5,0.006105006105006105,0,0,1.2563051597051598,6.8866166714027095,49.541688910087956,0,,,,
1786376667520454100,1.0238748999981908,802.8324554117427,813.8086803880751,0,0.0,0,0,1.245515085158151,6.039803294966776,46.104792642802785,0,,,,
1786376668545918700,1.025464500002272,798.6624597908416,809.5816731082945,0,0.0,0,0,1.2522017094017095,6.136358004380027,43.44781546517636,0,,,,
1786376669570077700,1.024158999996871,804.5625728060951,815.5624517311784,0,0.0,0,0,1.2428030339805825,5.713066432860088,41.04243077148157,0,,,,
1786376670595402300,1.0253238000004785,798.7720562027506,809.6927679086475,0,0.0,0,0,1.251831868131868,6.407011186270889,39.137121554970335,0,,,,
1786376671616845900,1.0214445000019623,795.9316438616471,806.813521805068,0,0.0,0,0,1.2565370233702338,5.906054325466709,37.560187540085074,0,,,,
1786376672639794400,1.0229480999987572,803.5598286960977,814.5459982290522,0,0.0,0,0,1.2444577858880779,5.840784551739242,35.9977448766665,0,,,,
1786376673665225800,1.0254315999991377,794.7872876169267,805.6535200648144,0,0.0,0,0,1.2581936196319017,5.477626476795935,34.795859848053716,0,,,,
1786376674688806400,1.0235802000024705,791.3400435042071,802.1591456614912,1,0.0012330456226880395,0,0,1.2636445679012345,7.340273080801764,33.808467055894084,0,,,,
1786376675712577800,1.02377179999894,732.5851327422542,742.6009451039647,73,0.08869987849331713,0,0,1.364994,6.5709034892753655,37.68718551710946,0,,,,
1786376676736811800,1.0242343999998411,800.5979881169069,811.5436637356927,0,0.0,0,0,1.2491691463414634,5.490743064337531,36.492433248152786,0,,,,
1786376677759679400,1.0228668000017933,798.735475624556,809.6556872053606,0,0.0,0,0,1.2519531211750305,6.097517037127246,35.41171969578763,0,,,,
1786376678787212700,1.0275030999982846,794.1581879425593,805.0158194183365,1,0.0012239902080783353,0,0,1.2591551470588236,8.369320597528743,34.460659946748464,0,,,,
1786376679809610500,1.0224286999982724,775.6042059474073,786.2081697005946,31,0.03762135922330097,0,0,1.2893686002522067,7.2124068883445975,34.04971960605114,0,,,,
1786376680834125100,1.0245141000013973,796.4751290381333,807.3644374429516,0,0.0,0,0,1.255440318627451,6.828941253917196,33.197612440831094,0,,,,
1786376681857140800,1.0230160999999498,712.5987557771923,722.3413168913337,84,0.1033210332103321,0,0,1.4033886145404664,8.302147102338495,37.500961872236104,0,,,,
1786376682880620900,1.0234793000017817,798.2574733055937,809.1711496984436,0,0.0,0,0,1.2526421052631578,7.186440712128345,36.64180861660923,0,,,,
1786376683905843800,1.025223399999959,793.9732940157556,804.8283976448772,0,0.0,0,0,1.2596066339066339,6.041213407225493,35.83914060743847,0,,,,
1786376684931267500,1.0254236999971909,740.1818389823438,750.3015125621806,0,0.0,0,0,1.3510416337285902,7.630563339523199,36.86610847953109,0,,,,
1786376685954859200,1.0235910000010335,850.9258092334932,862.5595605316074,0,0.0,0,0,1.1746644087256028,5.722290906359766,37.86479762263651,0,,,,
1786376686976420300,1.0215618000001996,799.7558248554717,810.6899865234176,0,0.0,0,0,1.2509308445532437,6.472959831118446,37.136751421960874,0,,,,
1786376688002256200,1.0258358999999473,796.4236775102548,807.3122824762153,0,0.0,0,0,1.2555451652386782,5.524450516194938,36.44258857218646,0,,,,
1786376689024692300,1.0224364999994577,794.1813501380581,805.0392982844769,0,0.0,0,0,1.259216133004926,5.492414994574312,35.787812770594286,0,,,,
1786376690047954600,1.0232618000009097,789.6317442899575,800.4274907939218,8,0.00980392156862745,0,0,1.2664345297029702,6.4648001489648,35.18557129125597,0,,,,
1786376691072655800,1.0247003000004042,794.3786100186355,805.2392550774841,0,0.0,0,0,1.25857800982801,7.435733405927755,25.274614684298534,0,,,,
1786376692096402800,1.023747999999614,800.9783657700032,811.9292418645149,0,0.0,0,0,1.2487193902439024,7.244399211532039,25.118840380815385,0,,,,
1786376693119470800,1.0230663000002096,787.8277292486664,798.598811484488,14,0.01707317073170732,0,0,1.2692191066997518,6.461802514410121,24.932967668379,0,,,,
1786376694145431900,1.025963000000047,797.2997076892271,808.2002896302907,3,0.0036540803897685747,0,0,1.254333129584352,5.3867181013050995,24.912389754860534,0,,,,
1786376695169801700,1.0243695999997726,805.3733730483442,816.3843371329896,0,0.0,0,0,1.2416425454545454,6.533099316699913,24.969217333298534,0,,,,
1786376696193571200,1.0237692000009702,802.9153445905787,813.892702817403,0,0.0,0,0,1.2454508515815084,5.6807028536070945,24.90336067382678,0,,,,
1786376697193812100,1.000241300000198,798.8072478109451,809.7284406521104,0,0.0,0,0,1.2519499374217773,6.710257979539744,24.925723700106865,0,,,,
1786376698194410500,1.0005983999981254,821.5084093693733,832.7399696537203,0,0.0,0,0,1.2172270072992701,5.656022960540285,25.454318008116932,0,,,,
1786376699194996900,1.0005869000015082,727.5729874125902,737.5202743498718,0,0.0,0,0,1.3744833791208793,7.933642357957265,28.093872558614315,0,,,,
1786376700195502400,1.000505100000737,848.571386592007,860.1729485180696,0,0.0,0,0,1.1784282685512366,5.460283011330327,30.01747564258298,0,,,,
1786376701255578100,1.0600753999970038,708.4401732198696,718.1258787131101,0,0.0,0,0,1.4114595206391478,7.116164098425447,33.67055336150562,0,,,,
1786376702256353100,1.000773300002038,810.3733382958443,821.4526612803578,0,0.0,0,0,1.233615536374846,5.770286694213091,33.88968147992485,0,,,,
1786376703260271000,1.003919799997675,825.7631735143782,837.0529044022701,0,0.0,0,0,1.2114585042219541,6.461845088376427,34.47345319536671,0,,,,
1786376704282320400,1.0220483000011882,804.2672738646935,815.2631154995623,0,0.0,0,0,1.2428122871046228,6.699990741785185,34.56785490081538,0,,,,
1786376705306809000,1.0244893000017328,800.3987938171858,811.3417460764052,0,0.0,0,0,1.2498668292682926,5.98258932173188,34.621064782068025,0,,,,
1786376706332411900,1.0256031999997504,794.6543068510301,805.518721202509,0,0.0,0,0,1.2583564417177915,9.3867737857985,32.814318357865695,0,,,,
1786376707354954500,1.0225424999989627,807.7903852415307,818.8343944147547,0,0.0,0,0,1.2380219128329297,7.250451622278301,32.90521161550613,0,,,,
1786376708379322600,1.0243684999986726,799.516970700545,810.4478667843415,1,0.0012195121951219512,0,0,1.2507444444444444,5.984772258606553,32.91069702247277,0,,,,
1786376709403303200,1.023980500001926,793.9604318621994,804.8153596415654,0,0.0,0,0,1.2595134071340714,6.812724328574261,32.91038991497566,0,,,,
1786376710427276200,1.023972799997864,792.0132253529505,802.8415311683228,6,0.0073439412484700125,0,0,1.2626244143033292,6.224182826115359,32.74961626611933,0,,,,
1786376711450860700,1.0235846000032325,795.2444771027518,806.116960188141,0,0.0,0,0,1.2574057739557738,6.576936352491694,32.74599481185647,0,,,,
1786376712474717100,1.0238560999969195,796.9869984682956,807.8833050879794,0,0.0,0,0,1.2547713235294118,9.473153817944711,28.891037536319946,0,,,,
1786376713474870700,1.0001544000006106,796.8769621965503,807.7717644140812,0,0.0,0,0,1.2549695106649936,7.855733889540669,28.888230689976165,0,,,,
1786376714475620300,1.0007485000023735,822.3844452407853,833.6279825780617,0,0.0,0,0,1.2156069258809235,10.247810843217117,29.29718885299894,0,,,,
1786376715476091500,1.0004714999995485,791.6267479886807,802.4497699338385,0,0.0,0,0,1.2631213383838382,13.051703110075875,27.247825535110916,0,,,,
1786376716476093700,1.0000024999972084,784.9980375070977,795.73043255114,7,0.008838383838383838,0,0,1.2744094267515924,8.57612419282766,25.428560742783564,0,,,,
1786376717476489200,1.0003959000023315,462.8167708393457,469.1443438781648,0,0.0,0,0,2.1606634989200866,29.054488541139644,66.73646506236179,0,,,,
1786376718476506800,1.0000154000008479,998.9846156360721,1012.6426084279716,0,0.0,0,0,1.0009665665665666,8.941655323932329,77.59750091505866,0,,,,
1786376719479866400,1.0033614999993006,941.8340249258704,954.7106619854038,0,0.0,0,0,1.0617419047619048,8.911632496730341,82.41515984608316,0,,,,
1786376720480442000,1.000575399997615,785.5479956851563,796.2879096886643,1,0.0012706480304955528,0,0,1.2730477099236641,9.334507984019341,82.43119701857186,0,,,,
1786376721487323200,1.0068806000017503,791.5536360504061,802.3756584182828,0,0.0,0,0,1.263270765370138,8.995971342656697,82.43562158770433,0,,,,
1786376722487437700,1.0001149999989138,796.9083555399785,807.8035869633766,0,0.0,0,0,1.25480112923463,8.458954219556576,82.43133856602904,0,,,,
1786376723487770600,1.0003336000008858,771.742546685742,782.2937143162112,0,0.0,0,0,1.295862694300518,9.075772036070575,82.54447118205309,0,,,,
1786376724791351100,1.3035772000002908,0.7671198913265566,0.7776078585907868,0,0.0,0,0,1302.9503,0.0,168.7161065039794,0,,,,
1786376725792028800,1.0006800999981351,1190.1905514082068,1206.4626878532408,0,0.0,0,0,0.8407235096557515,5.264404362033091,185.79500421267852,0,,,,
1786376726792102500,1.0000742000011087,1226.9089633535589,1243.6831093369083,0,0.0,0,0,0.8151006519967401,3.9585890064462563,203.22526237705165,0,,,,
1786376727793326700,1.0012237000009918,1057.7056855515416,1072.1665054711916,0,0.0,0,0,0.9454166194523135,5.427299088066764,208.90737597953003,0,,,,
1786376728794132500,1.000806799998827,781.3695910148857,792.0523783920423,15,0.018820577164366373,0,0,1.2798579283887468,6.451879550451064,208.92658887124716,0,,,,
1786376729794765900,1.0006329999996524,762.51732653257,772.9423681062574,0,0.0,0,0,1.3114311926605504,6.454186936625732,208.57587787813264,0,,,,
1786376730804897400,1.010130400001799,797.9167838118371,808.8258023405145,5,0.006165228113440197,0,0,1.253090570719603,6.705801852054426,208.40946635756737,0,,,,
1786376731827267100,1.0223707000004651,804.013651799319,815.0060259450128,0,0.0,0,0,1.2437901459854015,6.63607880612738,207.6209783185649,0,,,,
1786376732852745400,1.0254781999974512,794.7511707240834,805.6169093863267,0,0.0,0,0,1.2582122699386502,7.822102678075781,207.6301274786882,0,,,,
1786376733853036000,1.0002910000002885,797.7678495555492,808.6748318736915,0,0.0,0,0,1.2537046365914788,8.122506209320047,207.59907968025146,0,,,,
1786376734853218200,1.0001821000005293,659.8798358815367,668.9016305127295,0,0.0,0,0,1.5153701515151516,20.187220372460526,209.32484367493765,0,,,,
1786376735874785600,1.0215669999997772,891.7672555987015,903.95938604634,0,0.0,0,0,1.1213402854006587,7.244516204996178,210.01306326733203,0,,,,
1786376736874910600,1.000122100002045,850.8961055837681,862.5294507772962,0,0.0,0,0,1.1748494712103408,5.74924760003247,210.1914201399999,0,,,,
1786376737880420300,1.0055079999983718,449.52402168926744,455.66985792330036,0,0.0,0,0,2.1958190265486723,8.179008320677006,220.23518293903655,0,,,,
1786376738881244900,1.0008271000006062,343.71571273378953,348.41495099382183,0,0.0,0,0,2.9468872093023255,20.27403809241281,235.38849791074492,0,,,,
1786376739884023400,1.002777400000923,400.8865776189511,406.36744879733516,0,0.0,0,0,2.4887723880597012,12.03469215056876,245.45641809427298,0,,,,
1786376740894533100,1.0105113999998139,381.984804921618,387.20725342640577,0,0.0,0,0,2.5863049222797927,15.326743156470565,255.3678751290516,0,,,,
1786376741895089700,1.0005582999983744,256.85659696233347,260.36830824892786,0,0.0,0,0,3.9511501945525294,42.02583079630268,271.021877667155,0,,,,
1786376742897667800,1.0025736999996298,387.00396788799,392.29503776145856,0,0.0,0,0,2.567526288659794,14.742490289098551,278.1233263062142,0,,,,
1786376743902762800,1.0050936000006914,384.0438343252156,389.2944336226306,0,0.0,0,0,2.5990937823834197,16.20118303376552,284.4699236383309,0,,,,
1786376744903115500,1.0003553999995347,210.92503724186238,213.80877798540348,0,0.0,0,0,4.772574407582939,44.772386112897635,297.7749333641366,0,,,,
1786376745903354500,1.000240000001213,379.9088218822874,385.1028878064593,20,0.05,0,0,2.6353676315789474,13.614384925683389,302.2782033333391,0,,,,
1786376746938916900,1.0355595000000903,0.9656615578341107,0.9788639619451239,0,0.0,0,0,1034.5054,0.0,325.7633961242755,0,,,,
1786376747940982800,1.002067999997962,386.20133563868626,391.48143202437143,0,0.0,0,0,2.5314431524547802,10.620544971433032,327.58827219614284,0,,,,
1786376748941041200,1.0000599000013608,442.9734658887905,449.0297437427388,0,0.0,0,0,2.310056433408578,8.965866792710903,322.288630630018,0,,,,
1786376749942634200,1.0015923999999359,428.31794650201766,434.1738559268499,0,0.0,0,0,2.3328149184149183,13.165297356891884,318.35030579660287,0,,,,
1786376750943412900,1.0007766000017,388.69813702612475,394.01236936827877,0,0.0,0,0,2.5742863753213365,13.431726643728645,318.94367195687107,0,,,,
1786376751944740200,1.0013273999975354,399.4697438629808,404.9312442673575,0,0.0,0,0,2.4946595,10.935073777061781,318.59105379754646,0,,,,
1786376752958335900,1.0135956000012811,401.54081173940136,407.030627524901,6,0.014527845036319613,0,0,2.457949877149877,10.50125834148811,317.49305380725986,0,,,,
1786376753969568200,1.0112330000010843,345.12323074862644,349.8417124190178,0,0.0,0,0,2.867004011461318,21.23229802834238,317.59605772405365,0,,,,
1786376754969579600,1.0000126999984786,364.9953645594254,369.9855355592613,0,0.0,0,0,2.815247945205479,18.825576919488245,301.902269771639,0,,,,
1786376755971908200,1.0023264000010386,349.18764985102393,353.9616997513309,0,0.0,0,0,2.8603434285714284,17.226092418071225,279.5499244408073,0,,,,
1786376756973290600,1.001379099998303,448.38163688533234,454.511854577124,1,0.0022222222222222222,0,0,2.2140913140311804,8.816722697202538,246.7358126351807,0,,,,
1786376757974333100,1.0010375000019849,470.5118439609566,476.9446230776103,1342,0.7402095973524545,0,0,2.1419140127388534,9.602816669572539,223.5307043040624,0,,,,
1786376758976019600,1.0016961000001174,137.76633452000445,139.64985862477013,76,0.35514018691588783,0,0,7.251771739130435,65.0803076924442,225.74123926781405,0,,,,
1786376759979655600,1.0036368999972183,369.65559955102117,374.7094847011328,387,0.5105540897097626,0,0,2.709243935309973,13.518492177205733,219.36032222111297,0,,,,
1786376760983378800,1.0037236999996821,373.60879293785604,378.71672565380334,341,0.4762569832402235,0,0,2.6392229333333335,11.340616595253636,209.88165800102541,0,,,,
1786376761984242100,1.0008623000030639,407.6484847103853,413.22180383728505,386,0.48614609571788414,0,0,2.488110539215686,11.617392011778858,198.24667666621872,0,,,,
1786376762986460500,1.0022174999976414,438.0286714221545,444.01734466425427,417,0.4871495327102804,0,0,2.278748519362187,10.511903185653791,185.5906984929247,0,,,,
1786376763986710600,1.0002512999999453,500.8741303310752,507.7220188316954,572,0.5330848089468779,0,0,1.999870858283433,9.778658192023538,171.6938659806292,0,,,,
1786376764991520300,1.0048072999998112,56.72729487535641,57.502863359980424,27,0.32142857142857145,0,0,17.62534736842105,121.78215190954428,176.6052033688988,0,,,,
1786376765992418100,1.0008995000025607,383.6549024142959,388.9001842832414,452,0.5406698564593302,0,0,2.6054755208333336,14.067497957770584,147.9964909000571,0,,,,
1786376766992714000,1.0002968999979203,406.8791975670885,412.4419990963261,474,0.5380249716231555,0,0,2.458570515970516,13.034347168705851,116.4743433428416,0,,,,
1786376767993079300,1.000363600000128,424.8455261666315,430.6539610946909,358,0.45721583652618136,0,0,2.353784470588235,10.429017426181977,115.86419575549844,0,,,,
1786376768994117700,1.0010388000009698,349.63679729463126,354.4169878826438,340,0.4927536231884058,0,0,2.860941142857143,22.91769559254158,115.84765350034965,0,,,,
1786376769994699000,1.0005835000010848,424.75215711586213,430.5593155139306,934,0.6872700515084621,0,0,2.3541004705882353,10.72734037958968,116.25941667642807,0,,,,
1786376770994812200,1.0001111999990826,424.95274525511746,430.7626460691523,434,0.5052386495925495,0,0,2.3532228235294115,14.670234093258733,116.8608577660311,0,,,,
1786376771995311500,1.000498499997775,407.7967133393077,413.3720590294935,472,0.5363636363636364,0,0,2.4474492647058823,14.25840068720727,115.55721023291058,0,,,,
1786376772995989800,1.0006793000029575,133.9090355917265,135.73982318770715,54,0.2872340425531915,0,0,7.479450746268657,66.95499306330919,122.963420281276,0,,,,
1786376773996693500,1.0007036999995762,396.7208275538185,402.14474511803087,356,0.47277556440903057,0,0,2.5215229219143573,11.8897744403278,123.0928047649389,0,,,,
1786376774997149900,1.0004561999994621,433.8020994824494,439.73298756131106,321,0.4251655629139073,0,0,2.3051246543778805,13.977008867563203,120.72803253776745,0,,,,
1786376775997531800,1.0003830999994534,421.8383937115997,427.6057155006254,1074,0.7179144385026738,0,0,2.3708582938388627,18.756833439057264,121.18972742054868,0,,,,
1786376776999604500,1.0020724999994854,499.9638249730007,506.7992678925535,476,0.4872057318321392,0,0,1.9971109780439122,7.96273059401731,101.87622146000044,0,,,,
1786376777999895300,1.000250799999776,433.89118009213007,439.82328606995213,378,0.46551724137931033,0,0,2.3079947004608297,12.902888336153168,102.35008514531373,0,,,,
1786376779000502000,1.0006461000011768,439.7158995567789,445.7276403710317,499,0.531416400425985,0,0,2.2625040909090908,11.157928236095225,102.28330913947467,0,,,,
1786376780001065700,1.0005631999993057,453.74445112544123,459.94798854317185,637,0.5838680109990834,0,0,2.2156030837004406,12.084764866196146,102.7973831398586,0,,,,
1786376781005077200,1.0040122999998857,448.20168039779116,454.3294377469797,351,0.43820224719101125,0,0,2.2187493333333332,10.725777170129088,103.50283423421034,0,,,,
1786376782005713900,1.000636900000245,466.7027570139434,473.08345876999346,831,0.6402157164869029,0,0,2.1545327623126336,10.624059511139889,104.57985506807684,0,,,,
1786376783007230600,1.0015170000006037,408.38048680127594,413.9638137692621,339,0.4532085561497326,0,0,2.447601466992665,14.760253448058718,104.620812586915,0,,,,
1786376784416389400,1.409156099998654,0.7096445879920295,0.719346760093483,0,0.0,0,0,1408.2984,0.0,126.64968914944329,0,,,,
1786376785417444000,1.0010564000003797,473.499794816576,479.97342482383385,738,0.6089108910891089,0,0,2.1138398734177217,8.983353460972712,127.90393900892853,0,,,,
