recv_time_ns,seq,send_ts_us,timestamp_mode,latency_ms,payload_bytes,frame_bytes,arrival_interval_ms
1786375305798685800,20542,1786375300769776,epoch_us,5028.9098,1024,1038,
1786375305800651000,20543,1786375300779768,epoch_us,5020.883,1024,1038,1.9652
1786375305801329500,20544,1786375300789770,epoch_us,5011.5595,1024,1038,0.6785
1786375305801968500,20545,1786375300799769,epoch_us,5002.1995,1024,1038,0.639
1786375305802628300,20546,1786375300809789,epoch_us,4992.8393,1024,1038,0.6598
1786375305803268900,20547,1786375300819774,epoch_us,4983.4949,1024,1038,0.6406
1786375305803878400,20548,1786375300829780,epoch_us,4974.0984,1024,1038,0.6095
1786375305804738200,20549,1786375300839770,epoch_us,4964.9682,1024,1038,0.8598
1786375305805402700,20550,1786375300849773,epoch_us,4955.6297,1024,1038,0.6645
1786375305806288400,20551,1786375300859773,epoch_us,4946.5154,1024,1038,0.8857
1786375305806978300,20552,1786375300869782,epoch_us,4937.1963,1024,1038,0.6899
1786375305807684800,20553,1786375300879766,epoch_us,4927.9188,1024,1038,0.7065
1786375305808359200,20554,1786375300889773,epoch_us,4918.5862,1024,1038,0.6744
1786375305809700600,20555,1786375300899766,epoch_us,4909.9346,1024,1038,1.3414
1786375305810398800,20556,1786375300909826,epoch_us,4900.5728,1024,1038,0.6982
1786375305811048500,20557,1786375300919810,epoch_us,4891.2385,1024,1038,0.6497
1786375305811798400,20558,1786375300929777,epoch_us,4882.0214,1024,1038,0.7499
1786375305818306100,20559,1786375300939768,epoch_us,4878.5381,1024,1038,6.5077
1786375305828394600,20560,1786375300949767,epoch_us,4878.6276,1024,1038,10.0885
1786375305838399000,20561,1786375300959769,epoch_us,4878.63,1024,1038,10.0044
1786375305848319200,20562,1786375300969778,epoch_us,4878.5412,1024,1038,9.9202
1786375305858200800,20563,1786375300979767,epoch_us,4878.4338,1024,1038,9.8816
1786375305868361900,20564,1786375300989769,epoch_us,4878.5929,1024,1038,10.1611
1786375305912961600,20565,1786375300999768,epoch_us,4913.1936,1024,1038,44.5997
1786375305914131700,20566,1786375301009783,epoch_us,4904.3487,1024,1038,1.1701
1786375305914924700,20567,1786375301019779,epoch_us,4895.1457,1024,1038,0.793
1786375305915991800,20568,1786375301029776,epoch_us,4886.2158,1024,1038,1.0671
1786375305918299000,20569,1786375301039778,epoch_us,4878.521,1024,1038,2.3072
1786375305928274700,20570,1786375301049766,epoch_us,4878.5087,1024,1038,9.9757
1786375305939517400,20571,1786375301059771,epoch_us,4879.7464,1024,1038,11.2427
1786375305948479600,20572,1786375301069788,epoch_us,4878.6916,1024,1038,8.9622
1786375305958202500,20573,1786375301079772,epoch_us,4878.4305,1024,1038,9.7229
1786375305968612100,20574,1786375301089771,epoch_us,4878.8411,1024,1038,10.4096
1786375306014743100,20575,1786375301099772,epoch_us,4914.9711,1024,1038,46.131
1786375306015693600,20576,1786375301109791,epoch_us,4905.9026,1024,1038,0.9505
1786375306016572700,20577,1786375301119779,epoch_us,4896.7937,1024,1038,0.8791
1786375306017419200,20578,1786375301129784,epoch_us,4887.6352,1024,1038,0.8465
1786375306018358800,20579,1786375301139774,epoch_us,4878.5848,1024,1038,0.9396
1786375306028214700,20580,1786375301149771,epoch_us,4878.4437,1024,1038,9.8559
1786375306038234300,20581,1786375301159770,epoch_us,4878.4643,1024,1038,10.0196
1786375306048428400,20582,1786375301169795,epoch_us,4878.6334,1024,1038,10.1941
1786375306058217000,20583,1786375301179774,epoch_us,4878.443,1024,1038,9.7886
1786375306068247600,20584,1786375301189773,epoch_us,4878.4746,1024,1038,10.0306
1786375306078356400,20585,1786375301199772,epoch_us,4878.5844,1024,1038,10.1088
1786375306117857900,20586,1786375301209769,epoch_us,4908.0889,1024,1038,39.5015
1786375306118693200,20587,1786375301219789,epoch_us,4898.9042,1024,1038,0.8353
1786375306119386600,20588,1786375301229777,epoch_us,4889.6096,1024,1038,0.6934
1786375306120049100,20589,1786375301239780,epoch_us,4880.2691,1024,1038,0.6625
1786375306129516300,20590,1786375301249767,epoch_us,4879.7493,1024,1038,9.4672
1786375306139967700,20591,1786375301259779,epoch_us,4880.1887,1024,1038,10.4514
1786375306150882400,20592,1786375301269776,epoch_us,4881.1064,1024,1038,10.9147
1786375306158367100,20593,1786375301279780,epoch_us,4878.5871,1024,1038,7.4847
1786375306168474800,20594,1786375301289769,epoch_us,4878.7058,1024,1038,10.1077
1786375306178478800,20595,1786375301299769,epoch_us,4878.7098,1024,1038,10.004
1786375306219810600,20596,1786375301309773,epoch_us,4910.0376,1024,1038,41.3318
1786375306220580000,20597,1786375301319825,epoch_us,4900.755,1024,1038,0.7694
1786375306221396000,20598,1786375301329778,epoch_us,4891.618,1024,1038,0.816
1786375306222540100,20599,1786375301339781,epoch_us,4882.7591,1024,1038,1.1441
1786375306228318800,20600,1786375301349773,epoch_us,4878.5458,1024,1038,5.7787
1786375306238283600,20601,1786375301359767,epoch_us,4878.5166,1024,1038,9.9648
1786375306248270500,20602,1786375301369773,epoch_us,4878.4975,1024,1038,9.9869
1786375306258255000,20603,1786375301379774,epoch_us,4878.481,1024,1038,9.9845
1786375306268249700,20604,1786375301389772,epoch_us,4878.4777,1024,1038,9.9947
1786375306278121100,20605,1786375301399769,epoch_us,4878.3521,1024,1038,9.8714
1786375306322080200,20606,1786375301409772,epoch_us,4912.3082,1024,1038,43.9591
1786375306323882000,20607,1786375301419781,epoch_us,4904.101,1024,1038,1.8018
1786375306325454100,20608,1786375301429790,epoch_us,4895.6641,1024,1038,1.5721
1786375306326978700,20609,1786375301439810,epoch_us,4887.1687,1024,1038,1.5246
1786375306328294500,20610,1786375301449774,epoch_us,4878.5205,1024,1038,1.3158
1786375306338147900,20611,1786375301459769,epoch_us,4878.3789,1024,1038,9.8534
1786375306348473900,20612,1786375301469773,epoch_us,4878.7009,1024,1038,10.326
1786375306358392400,20613,1786375301479783,epoch_us,4878.6094,1024,1038,9.9185
1786375306368299800,20614,1786375301489773,epoch_us,4878.5268,1024,1038,9.9074
1786375306378246700,20615,1786375301499770,epoch_us,4878.4767,1024,1038,9.9469
1786375306424628400,20616,1786375301509772,epoch_us,4914.8564,1024,1038,46.3817
1786375306425376200,20617,1786375301519787,epoch_us,4905.5892,1024,1038,0.7478
1786375306426051400,20618,1786375301529778,epoch_us,4896.2734,1024,1038,0.6752
1786375306426742500,20619,1786375301539780,epoch_us,4886.9625,1024,1038,0.6911
1786375306428331300,20620,1786375301549774,epoch_us,4878.5573,1024,1038,1.5888
1786375306438234700,20621,1786375301559770,epoch_us,4878.4647,1024,1038,9.9034
1786375306449993500,20622,1786375301569773,epoch_us,4880.2205,1024,1038,11.7588
1786375306458235700,20623,1786375301579778,epoch_us,4878.4577,1024,1038,8.2422
1786375306468175100,20624,1786375301589771,epoch_us,4878.4041,1024,1038,9.9394
1786375306478142900,20625,1786375301599773,epoch_us,4878.3699,1024,1038,9.9678
1786375306488170700,20626,1786375301609773,epoch_us,4878.3977,1024,1038,10.0278
1786375306528070000,20627,1786375301619771,epoch_us,4908.299,1024,1038,39.8993
1786375306528855800,20628,1786375301629791,epoch_us,4899.0648,1024,1038,0.7858
1786375306529574300,20629,1786375301639776,epoch_us,4889.7983,1024,1038,0.7185
1786375306530244700,20630,1786375301649781,epoch_us,4880.4637,1024,1038,0.6704
1786375306538242000,20631,1786375301659771,epoch_us,4878.471,1024,1038,7.9973
1786375306548278900,20632,1786375301669773,epoch_us,4878.5059,1024,1038,10.0369
1786375306559101300,20633,1786375301679771,epoch_us,4879.3303,1024,1038,10.8224
1786375306568315600,20634,1786375301689777,epoch_us,4878.5386,1024,1038,9.2143
1786375306578266300,20635,1786375301699771,epoch_us,4878.4953,1024,1038,9.9507
1786375306588186700,20636,1786375301709773,epoch_us,4878.4137,1024,1038,9.9204
1786375306630567600,20637,1786375301719773,epoch_us,4910.7946,1024,1038,42.3809
1786375306631460100,20638,1786375301729793,epoch_us,4901.6671,1024,1038,0.8925
1786375306632172100,20639,1786375301739783,epoch_us,4892.3891,1024,1038,0.712
1786375306632858000,20640,1786375301749775,epoch_us,4883.083,1024,1038,0.6859
1786375306638239900,20641,1786375301759771,epoch_us,4878.4689,1024,1038,5.3819
1786375306648131100,20642,1786375301769771,epoch_us,4878.3601,1024,1038,9.8912
1786375306658238800,20643,1786375301779789,epoch_us,4878.4498,1024,1038,10.1077
1786375306668269100,20644,1786375301789779,epoch_us,4878.4901,1024,1038,10.0303
1786375306678288900,20645,1786375301799769,epoch_us,4878.5199,1024,1038,10.0198
1786375306688184600,20646,1786375301809773,epoch_us,4878.4116,1024,1038,9.8957
1786375306732891800,20647,1786375301819767,epoch_us,4913.1248,1024,1038,44.7072
1786375306733639100,20648,1786375301829832,epoch_us,4903.8071,1024,1038,0.7473
1786375306734442500,20649,1786375301839788,epoch_us,4894.6545,1024,1038,0.8034
1786375306735380700,20650,1786375301849780,epoch_us,4885.6007,1024,1038,0.9382
1786375306738226000,20651,1786375301859772,epoch_us,4878.454,1024,1038,2.8453
1786375306748320200,20652,1786375301869768,epoch_us,4878.5522,1024,1038,10.0942
1786375306758260300,20653,1786375301879766,epoch_us,4878.4943,1024,1038,9.9401
1786375306768347800,20654,1786375301889778,epoch_us,4878.5698,1024,1038,10.0875
1786375306778282400,20655,1786375301899770,epoch_us,4878.5124,1024,1038,9.9346
1786375307016224200,20656,1786375301909768,epoch_us,5106.4562,1024,1038,237.9418
1786375307017687800,20657,1786375301919771,epoch_us,5097.9168,1024,1038,1.4636
1786375307018395800,20658,1786375301929787,epoch_us,5088.6088,1024,1038,0.708
1786375307019083200,20659,1786375301939776,epoch_us,5079.3072,1024,1038,0.6874
1786375307019830000,20660,1786375301949786,epoch_us,5070.044,1024,1038,0.7468
1786375307020546900,20661,1786375301959770,epoch_us,5060.7769,1024,1038,0.7169
1786375307021217200,20662,1786375301969772,epoch_us,5051.4452,1024,1038,0.6703
1786375307021892000,20663,1786375301979773,epoch_us,5042.119,1024,1038,0.6748
1786375307022536000,20664,1786375301989776,epoch_us,5032.76,1024,1038,0.644
1786375307023182600,20665,1786375301999772,epoch_us,5023.4106,1024,1038,0.6466
1786375307023854900,20666,1786375302009771,epoch_us,5014.0839,1024,1038,0.6723
1786375307024504500,20667,1786375302019772,epoch_us,5004.7325,1024,1038,0.6496
1786375307025142500,20668,1786375302029786,epoch_us,4995.3565,1024,1038,0.638
1786375307025784000,20669,1786375302039779,epoch_us,4986.005,1024,1038,0.6415
1786375307026564800,20670,1786375302049784,epoch_us,4976.7808,1024,1038,0.7808
1786375307027332200,20671,1786375302059786,epoch_us,4967.5462,1024,1038,0.7674
1786375307027977500,20672,1786375302069769,epoch_us,4958.2085,1024,1038,0.6453
1786375307028633900,20673,1786375302079770,epoch_us,4948.8639,1024,1038,0.6564
1786375307029263300,20674,1786375302089775,epoch_us,4939.4883,1024,1038,0.6294
1786375307029913100,20675,1786375302099784,epoch_us,4930.1291,1024,1038,0.6498
1786375307030554600,20676,1786375302109773,epoch_us,4920.7816,1024,1038,0.6415
1786375307031199400,20677,1786375302119771,epoch_us,4911.4284,1024,1038,0.6448
1786375307039138200,20678,1786375302129773,epoch_us,4909.3652,1024,1038,7.9388
1786375307039891700,20679,1786375302139784,epoch_us,4900.1077,1024,1038,0.7535
1786375307040596000,20680,1786375302149781,epoch_us,4890.815,1024,1038,0.7043
1786375307041298200,20681,1786375302159782,epoch_us,4881.5162,1024,1038,0.7022
1786375307048298600,20682,1786375302169775,epoch_us,4878.5236,1024,1038,7.0004
1786375307058376900,20683,1786375302179773,epoch_us,4878.6039,1024,1038,10.0783
1786375307071197600,20684,1786375302189773,epoch_us,4881.4246,1024,1038,12.8207
1786375307081341000,20685,1786375302199784,epoch_us,4881.557,1024,1038,10.1434
1786375307088312100,20686,1786375302209778,epoch_us,4878.5341,1024,1038,6.9711
1786375307098331400,20687,1786375302219771,epoch_us,4878.5604,1024,1038,10.0193
1786375307140809600,20688,1786375302229769,epoch_us,4911.0406,1024,1038,42.4782
1786375307141539400,20689,1786375302239787,epoch_us,4901.7524,1024,1038,0.7298
1786375307142188700,20690,1786375302249779,epoch_us,4892.4097,1024,1038,0.6493
1786375307142867700,20691,1786375302259790,epoch_us,4883.0777,1024,1038,0.679
1786375307148274000,20692,1786375302269772,epoch_us,4878.502,1024,1038,5.4063
1786375307158195900,20693,1786375302279771,epoch_us,4878.4249,1024,1038,9.9219
1786375307168274900,20694,1786375302289770,epoch_us,4878.5049,1024,1038,10.079
1786375307178376400,20695,1786375302299778,epoch_us,4878.5984,1024,1038,10.1015
1786375307188180800,20696,1786375302309771,epoch_us,4878.4098,1024,1038,9.8044
1786375307199720700,20697,1786375302319772,epoch_us,4879.9487,1024,1038,11.5399
1786375307243152000,20698,1786375302329776,epoch_us,4913.376,1024,1038,43.4313
1786375307243900900,20699,1786375302339780,epoch_us,4904.1209,1024,1038,0.7489
1786375307244571600,20700,1786375302349783,epoch_us,4894.7886,1024,1038,0.6707
1786375307245260400,20701,1786375302359781,epoch_us,4885.4794,1024,1038,0.6888
1786375307248242900,20702,1786375302369772,epoch_us,4878.4709,1024,1038,2.9825
1786375307258195100,20703,1786375302379770,epoch_us,4878.4251,1024,1038,9.9522
1786375307269841100,20704,1786375302389773,epoch_us,4880.0681,1024,1038,11.646
1786375307278443500,20705,1786375302399782,epoch_us,4878.6615,1024,1038,8.6024
1786375307288366800,20706,1786375302409773,epoch_us,4878.5938,1024,1038,9.9233
1786375307298221200,20707,1786375302419771,epoch_us,4878.4502,1024,1038,9.8544
1786375307346747000,20708,1786375302429772,epoch_us,4916.975,1024,1038,48.5258
1786375307347485600,20709,1786375302439789,epoch_us,4907.6966,1024,1038,0.7386
1786375307348164700,20710,1786375302449784,epoch_us,4898.3807,1024,1038,0.6791
1786375307348865700,20711,1786375302459782,epoch_us,4889.0837,1024,1038,0.701
1786375307349511400,20712,1786375302469795,epoch_us,4879.7164,1024,1038,0.6457
1786375307358401700,20713,1786375302479770,epoch_us,4878.6317,1024,1038,8.8903
