recv_time_ns,seq,send_ts_us,timestamp_mode,latency_ms,payload_bytes,frame_bytes,arrival_interval_ms
1785553516622206700,703854,1785553515464941,epoch_us,1157.2657,4096,4110,
1785553516671723500,703855,1785553515515857,epoch_us,1155.8665,4096,4110,49.5168
1785553516725659100,703856,1785553515565858,epoch_us,1159.8011,4096,4110,53.9356
1785553516775238100,703857,1785553515615891,epoch_us,1159.3471,4096,4110,49.579
1785553516825193600,703858,1785553515665879,epoch_us,1159.3146,4096,4110,49.9555
1785553516868997600,703859,1785553515715858,epoch_us,1153.1396,4096,4110,43.804
1785553516913718800,703860,1785553515765858,epoch_us,1147.8608,4096,4110,44.7212
1785553516957216100,703861,1785553515815856,epoch_us,1141.3601,4096,4110,43.4973
1785553517007543600,703862,1785553515865861,epoch_us,1141.6826,4096,4110,50.3275
1785553517061134100,703863,1785553515915864,epoch_us,1145.2701,4096,4110,53.5905
1785553517110309300,703864,1785553515965860,epoch_us,1144.4493,4096,4110,49.1752
1785553517160248400,703865,1785553516015856,epoch_us,1144.3924,4096,4110,49.9391
1785553517264598400,703866,1785553516065862,epoch_us,1198.7364,4096,4110,104.35
1785553517320887700,703867,1785553516115853,epoch_us,1205.0347,4096,4110,56.2893
1785553517327135300,703868,1785553516165861,epoch_us,1161.2743,4096,4110,6.2476
1785553517370366500,703869,1785553516215856,epoch_us,1154.5105,4096,4110,43.2312
1785553517468615800,703870,1785553516265864,epoch_us,1202.7518,4096,4110,98.2493
1785553517525693000,703871,1785553516315855,epoch_us,1209.838,4096,4110,57.0772
1785553517532568600,703872,1785553516365860,epoch_us,1166.7086,4096,4110,6.8756
1785553517579132700,703873,1785553516415854,epoch_us,1163.2787,4096,4110,46.5641
1785553518087022400,703874,1785553516465858,epoch_us,1621.1644,4096,4110,507.8897
1785553518091080300,703875,1785553516515859,epoch_us,1575.2213,4096,4110,4.0579
1785553518094494100,703876,1785553516565866,epoch_us,1528.6281,4096,4110,3.4138
1785553518097481000,703877,1785553516615854,epoch_us,1481.627,4096,4110,2.9869
1785553518100081200,703878,1785553516665861,epoch_us,1434.2202,4096,4110,2.6002
1785553518102702300,703879,1785553516715860,epoch_us,1386.8423,4096,4110,2.6211
1785553518299219100,703880,1785553516765859,epoch_us,1533.3601,4096,4110,196.5168
1785553518305121900,703881,1785553516815853,epoch_us,1489.2689,4096,4110,5.9028
1785553518308512200,703882,1785553516865870,epoch_us,1442.6422,4096,4110,3.3903
1785553518311099700,703883,1785553516915856,epoch_us,1395.2437,4096,4110,2.5875
1785553518482513700,703884,1785553516965861,epoch_us,1516.6527,4096,4110,171.414
1785553518491836100,703885,1785553517015856,epoch_us,1475.9801,4096,4110,9.3224
1785553518501985900,703886,1785553517065865,epoch_us,1436.1209,4096,4110,10.1498
1785553518510532500,703887,1785553517115859,epoch_us,1394.6735,4096,4110,8.5466
1785553518682796300,703888,1785553517165858,epoch_us,1516.9383,4096,4110,172.2638
1785553518692282200,703889,1785553517215858,epoch_us,1476.4242,4096,4110,9.4859
1785553518703294200,703890,1785553517265862,epoch_us,1437.4322,4096,4110,11.012
1785553518712787900,703891,1785553517315857,epoch_us,1396.9309,4096,4110,9.4937
1785553519253244300,703892,1785553517365858,epoch_us,1887.3863,4096,4110,540.4564
1785553519268373300,703893,1785553517415859,epoch_us,1852.5143,4096,4110,15.129
1785553519281092000,703894,1785553517465863,epoch_us,1815.229,4096,4110,12.7187
1785553519291599500,703895,1785553517515859,epoch_us,1775.7405,4096,4110,10.5075
1785553519301997900,703896,1785553517565867,epoch_us,1736.1309,4096,4110,10.3984
1785553519311630700,703897,1785553517615859,epoch_us,1695.7717,4096,4110,9.6328
1785553519320960400,703898,1785553517666047,epoch_us,1654.9134,4096,4110,9.3297
1785553519329317300,703899,1785553517715855,epoch_us,1613.4623,4096,4110,8.3569
1785553519336782800,703900,1785553517765856,epoch_us,1570.9268,4096,4110,7.4655
1785553519709100500,703901,1785553517815867,epoch_us,1893.2335,4096,4110,372.3177
1785553519719761900,703902,1785553517865854,epoch_us,1853.9079,4096,4110,10.6614
1785553519729399800,703903,1785553517915864,epoch_us,1813.5358,4096,4110,9.6379
