recv_time_ns,seq,send_ts_us,payload_bytes,frame_bytes,arrival_interval_ms
1785338440140502900,253410,23171052118,4096,4110,16.0811
1785338440223194900,253411,23171102118,4096,4110,82.692
1785338440274976900,253412,23171152118,4096,4110,51.782
1785338440291922800,253413,23171202118,4096,4110,16.9459
1785338440326708500,253414,23171252118,4096,4110,34.7857
1785338440427365300,253415,23171302118,4096,4110,100.6568
1785338440464304900,253416,23171352118,4096,4110,36.9396
1785338440525174600,253417,23171402118,4096,4110,60.8697
1785338440535226100,253418,23171452118,4096,4110,10.0515
1785338440607211000,253419,23171502118,4096,4110,71.9849
1785338440626779000,253420,23171552118,4096,4110,19.568
1785338440687093200,253421,23171602118,4096,4110,60.3142
1785338440734555100,253422,23171652118,4096,4110,47.4619
1785338440774980600,253423,23171702118,4096,4110,40.4255
1785338440844947400,253424,23171752118,4096,4110,69.9668
1785338440964136100,253425,23171802118,4096,4110,119.1887
1785338441134732500,253426,23171852118,4096,4110,170.5964
1785338441204212800,253427,23171902118,4096,4110,69.4803
1785338441212852400,253428,23171952118,4096,4110,8.6396
1785338441223217400,253429,23172002118,4096,4110,10.365
1785338441233278900,253430,23172052118,4096,4110,10.0615
1785338441242954500,253431,23172102118,4096,4110,9.6756
1785338441258180400,253432,23172152118,4096,4110,15.2259
1785338441346383000,253433,23172202118,4096,4110,88.2026
1785338441356897200,253434,23172252118,4096,4110,10.5142
1785338441379056900,253435,23172302118,4096,4110,22.1597
1785338441450730200,253436,23172352118,4096,4110,71.6733
1785338441481398700,253437,23172402118,4096,4110,30.6685
1785338441551753100,253438,23172452118,4096,4110,70.3544
1785338441659408300,253439,23172502118,4096,4110,107.6552
1785338441671167100,253440,23172552118,4096,4110,11.7588
1785338441681327100,253441,23172602118,4096,4110,10.16
1785338441758195800,253442,23172652118,4096,4110,76.8687
1785338441855877700,253443,23172702118,4096,4110,97.6819
1785338441868556200,253444,23172752118,4096,4110,12.6785
1785338441878872300,253445,23172802118,4096,4110,10.3161
1785338441964446300,253446,23172852118,4096,4110,85.574
1785338442165562300,253447,23172902118,4096,4110,201.116
1785338442179686100,253448,23172952118,4096,4110,14.1238
1785338442192143400,253449,23173002118,4096,4110,12.4573
1785338442202808900,253450,23173052118,4096,4110,10.6655
1785338442214281700,253451,23173102154,4096,4110,11.4728
1785338442267423800,253452,23173152118,4096,4110,53.1421
1785338442279036400,253453,23173202118,4096,4110,11.6126
1785338442388179500,253454,23173252118,4096,4110,109.1431
1785338442439417300,253455,23173302118,4096,4110,51.2378
1785338442463313000,253456,23173352118,4096,4110,23.8957
1785338442494538500,253457,23173402118,4096,4110,31.2255
1785338442572018900,253458,23173452118,4096,4110,77.4804
1785338442620540800,253459,23173502118,4096,4110,48.5219
1785338442631647400,253460,23173552118,4096,4110,11.1066
1785338442679562600,253461,23173602118,4096,4110,47.9152
1785338442779616000,253462,23173652118,4096,4110,100.0534
1785338442790086200,253463,23173702118,4096,4110,10.4702
1785338442826433000,253464,23173752118,4096,4110,36.3468
1785338442883526800,253465,23173802118,4096,4110,57.0938
1785338442984081500,253466,23173852118,4096,4110,100.5547
1785338443153503800,253467,23173902118,4096,4110,169.4223
1785338443170878800,253468,23173952118,4096,4110,17.375
1785338443180538400,253469,23174002118,4096,4110,9.6596
1785338443193718900,253470,23174052118,4096,4110,13.1805
1785338443203688500,253471,23174102118,4096,4110,9.9696
1785338443223392200,253472,23174151287,4096,4110,19.7037
1785338443292898900,253473,23174202118,4096,4110,69.5067
1785338443321627800,253474,23174252118,4096,4110,28.7289
1785338443396135700,253475,23174302118,4096,4110,74.5079
1785338443495491100,253476,23174352118,4096,4110,99.3554
1785338443506228600,253477,23174402118,4096,4110,10.7375
1785338443526170100,253478,23174452118,4096,4110,19.9415
1785338443597517200,253479,23174502118,4096,4110,71.3471
1785338443627596200,253480,23174552118,4096,4110,30.079
1785338443699289600,253481,23174602118,4096,4110,71.6934
1785338443801459300,253482,23174652118,4096,4110,102.1697
1785338443812621200,253483,23174702118,4096,4110,11.1619
1785338443832893100,253484,23174752118,4096,4110,20.2719
1785338443907320500,253485,23174802118,4096,4110,74.4274
1785338443943214900,253486,23174852118,4096,4110,35.8944
1785338444161790600,253487,23174902118,4096,4110,218.5757
1785338444175792800,253488,23174952118,4096,4110,14.0022
1785338444186192500,253489,23175002118,4096,4110,10.3997
1785338444195365200,253490,23175052118,4096,4110,9.1727
1785338444214273900,253491,23175102118,4096,4110,18.9087
1785338444265197100,253492,23175152118,4096,4110,50.9232
1785338444317709500,253493,23175202118,4096,4110,52.5124
1785338444328188500,253494,23175251242,4096,4110,10.479
1785338444415425000,253495,23175302118,4096,4110,87.2365
1785338444467047400,253496,23175352118,4096,4110,51.6224
1785338444518326600,253497,23175402119,4096,4110,51.2792
1785338444529281400,253498,23175452121,4096,4110,10.9548
1785338444573068500,253499,23175502118,4096,4110,43.7871
1785338444626603200,253500,23175552118,4096,4110,53.5347
1785338444675450200,253501,23175602123,4096,4110,48.847
1785338444725243400,253502,23175652118,4096,4110,49.7932
1785338444774529100,253503,23175702118,4096,4110,49.2857
1785338444829330800,253504,23175752118,4096,4110,54.8017
1785338444928695800,253505,23175802118,4096,4110,99.365
1785338444939326100,253506,23175852118,4096,4110,10.6303
1785338444973506600,253507,23175902118,4096,4110,34.1805
1785338445193085600,253508,23175952118,4096,4110,219.579
1785338445209773800,253509,23176002118,4096,4110,16.6882
1785338445221674000,253510,23176052118,4096,4110,11.9002
1785338445233655200,253511,23176102118,4096,4110,11.9812
1785338445242301600,253512,23176152118,4096,4110,8.6464
1785338445350540700,253513,23176202118,4096,4110,108.2391
1785338445383549000,253514,23176252118,4096,4110,33.0083
1785338445406552500,253515,23176302118,4096,4110,23.0035
1785338445456390700,253516,23176352118,4096,4110,49.8382
1785338445496207700,253517,23176402118,4096,4110,39.817
1785338445542582200,253518,23176452118,4096,4110,46.3745
1785338445645071500,253519,23176502118,4096,4110,102.4893
1785338445653850900,253520,23176552118,4096,4110,8.7794
1785338445690596100,253521,23176602118,4096,4110,36.7452
1785338445760327300,253522,23176652118,4096,4110,69.7312
1785338445848409300,253523,23176702118,4096,4110,88.082
1785338445857767900,253524,23176752118,4096,4110,9.3586
1785338445872689400,253525,23176802118,4096,4110,14.9215
1785338445958837200,253526,23176852118,4096,4110,86.1478
1785338446055869200,253527,23176902118,4096,4110,97.032
1785338446199809900,253528,23176952118,4096,4110,143.9407
1785338446214242600,253529,23177002118,4096,4110,14.4327
1785338446224766500,253530,23177052118,4096,4110,10.5239
1785338446257332200,253531,23177102118,4096,4110,32.5657
1785338446267646400,253532,23177152118,4096,4110,10.3142
1785338446278993100,253533,23177202118,4096,4110,11.3467
1785338446387194300,253534,23177252118,4096,4110,108.2012
1785338446405707500,253535,23177302118,4096,4110,18.5132
1785338446482470800,253536,23177352118,4096,4110,76.7633
1785338446494248100,253537,23177402118,4096,4110,11.7773
1785338446579826800,253538,23177452118,4096,4110,85.5787
1785338446590313900,253539,23177502118,4096,4110,10.4871
1785338446673679800,253540,23177552118,4096,4110,83.3659
1785338446682140000,253541,23177602121,4096,4110,8.4602
1785338446724437700,253542,23177652118,4096,4110,42.2977
1785338446779012500,253543,23177702118,4096,4110,54.5748
1785338446881895600,253544,23177752118,4096,4110,102.8831
1785338446907592700,253545,23177802118,4096,4110,25.6971
1785338446922354800,253546,23177852118,4096,4110,14.7621
1785338446980945400,253547,23177902118,4096,4110,58.5906
1785338447079556800,253548,23177952118,4096,4110,98.6114
1785338447233188100,253549,23178002118,4096,4110,153.6313
1785338447245857100,253550,23178052118,4096,4110,12.669
1785338447255615900,253551,23178102118,4096,4110,9.7588
1785338447285763100,253552,23178152118,4096,4110,30.1472
1785338447296493200,253553,23178202118,4096,4110,10.7301
1785338447323269700,253554,23178252118,4096,4110,26.7765
1785338447395587900,253555,23178302118,4096,4110,72.3182
1785338447490559000,253556,23178352118,4096,4110,94.9711
1785338447502169800,253557,23178402118,4096,4110,11.6108
1785338447522980000,253558,23178452118,4096,4110,20.8102
1785338447597965200,253559,23178502118,4096,4110,74.9852
1785338447693412300,253560,23178552118,4096,4110,95.4471
1785338447702691700,253561,23178602118,4096,4110,9.2794
1785338447725666400,253562,23178652118,4096,4110,22.9747
1785338447796226900,253563,23178702118,4096,4110,70.5605
1785338447830727900,253564,23178752118,4096,4110,34.501
1785338447903178800,253565,23178802118,4096,4110,72.4509
1785338448003041700,253566,23178852118,4096,4110,99.8629
1785338448016954700,253567,23178902118,4096,4110,13.913
1785338448031056400,253568,23178952118,4096,4110,14.1017
1785338448227451700,253569,23179002118,4096,4110,196.3953
1785338448239164300,253570,23179052118,4096,4110,11.7126
1785338448250032900,253571,23179102118,4096,4110,10.8686
1785338448260716800,253572,23179152118,4096,4110,10.6839
1785338448314186600,253573,23179202118,4096,4110,53.4698
1785338448412799600,253574,23179252118,4096,4110,98.613
1785338448424774500,253575,23179302120,4096,4110,11.9749
1785338448435515000,253576,23179352121,4096,4110,10.7405
1785338448517884100,253577,23179402118,4096,4110,82.3691
1785338448569398700,253578,23179452226,4096,4110,51.5146
1785338448617022700,253579,23179502118,4096,4110,47.624
1785338448666063700,253580,23179551289,4096,4110,49.041
1785338448716302000,253581,23179602118,4096,4110,50.2383
1785338448769507800,253582,23179652384,4096,4110,53.2058
1785338448820554200,253583,23179702127,4096,4110,51.0464
1785338448863903900,253584,23179752118,4096,4110,43.3497
1785338448923431900,253585,23179802118,4096,4110,59.528
1785338448932783600,253586,23179852118,4096,4110,9.3517
1785338448972868600,253587,23179902118,4096,4110,40.085
1785338449028042800,253588,23179952118,4096,4110,55.1742
1785338449075769700,253589,23180002118,4096,4110,47.7269
1785338449268489800,253590,23180052118,4096,4110,192.7201
1785338449284795800,253591,23180102118,4096,4110,16.306
1785338449295589400,253592,23180152118,4096,4110,10.7936
1785338449303537900,253593,23180202118,4096,4110,7.9485
1785338449334904600,253594,23180252118,4096,4110,31.3667
1785338449436528500,253595,23180302118,4096,4110,101.6239
1785338449447376400,253596,23180352118,4096,4110,10.8479
1785338449474787600,253597,23180402118,4096,4110,27.4112
1785338449539341600,253598,23180452118,4096,4110,64.554
1785338449637732600,253599,23180502118,4096,4110,98.391
1785338449668059100,253600,23180552118,4096,4110,30.3265
1785338449678120300,253601,23180602118,4096,4110,10.0612
1785338449743992700,253602,23180652118,4096,4110,65.8724
1785338449776463200,253603,23180702118,4096,4110,32.4705
1785338449845905100,253604,23180752118,4096,4110,69.4419
1785338449877503900,253605,23180802118,4096,4110,31.5988
1785338449950691700,253606,23180852118,4096,4110,73.1878
1785338449978992000,253607,23180902118,4096,4110,28.3003
1785338450056272200,253608,23180952118,4096,4110,77.2802
1785338450153498400,253609,23181002118,4096,4110,97.2262
1785338450307651800,253610,23181052118,4096,4110,154.1534
1785338450322746800,253611,23181102118,4096,4110,15.095
1785338450333074400,253612,23181152118,4096,4110,10.3276
1785338450343569400,253613,23181202118,4096,4110,10.495
1785338450360789700,253614,23181252118,4096,4110,17.2203
1785338450463636300,253615,23181302118,4096,4110,102.8466
1785338450477880600,253616,23181352118,4096,4110,14.2443
1785338450491727600,253617,23181402118,4096,4110,13.847
1785338450565863300,253618,23181452118,4096,4110,74.1357
1785338450665737000,253619,23181502118,4096,4110,99.8737
1785338450676907600,253620,23181552118,4096,4110,11.1706
1785338450687680800,253621,23181601291,4096,4110,10.7732
1785338450770728300,253622,23181652381,4096,4110,83.0475
1785338450813344300,253623,23181702118,4096,4110,42.616
1785338450873073400,253624,23181752118,4096,4110,59.7291
1785338450883209800,253625,23181802124,4096,4110,10.1364
1785338450970807500,253626,23181852118,4096,4110,87.5977
1785338451014271000,253627,23181902118,4096,4110,43.4635
1785338451026850200,253628,23181952118,4096,4110,12.5792
1785338451077590300,253629,23182002118,4096,4110,50.7401
1785338451123138100,253630,23182052118,4096,4110,45.5478
1785338451342117900,253631,23182102118,4096,4110,218.9798
1785338451353913600,253632,23182152118,4096,4110,11.7957
1785338451365661700,253633,23182202118,4096,4110,11.7481
1785338451378805500,253634,23182252118,4096,4110,13.1438
1785338451389904500,253635,23182302118,4096,4110,11.099
1785338451484006100,253636,23182352118,4096,4110,94.1016
1785338451494907500,253637,23182402118,4096,4110,10.9014
1785338451525875900,253638,23182452118,4096,4110,30.9684
1785338451590905200,253639,23182502118,4096,4110,65.0293
1785338451688824600,253640,23182552118,4096,4110,97.9194
1785338451699757700,253641,23182602118,4096,4110,10.9331
1785338451723137100,253642,23182652118,4096,4110,23.3794
1785338451792497600,253643,23182702118,4096,4110,69.3605
1785338451895959500,253644,23182752118,4096,4110,103.4619
1785338451906369800,253645,23182802118,4096,4110,10.4103
1785338451924139900,253646,23182852118,4096,4110,17.7701
1785338451996458700,253647,23182902118,4096,4110,72.3188
1785338452027589200,253648,23182952118,4096,4110,31.1305
1785338452099372000,253649,23183002118,4096,4110,71.7828
1785338452129217800,253650,23183052118,4096,4110,29.8458
1785338452359313400,253651,23183102118,4096,4110,230.0956
1785338452369133200,253652,23183152118,4096,4110,9.8198
1785338452378550900,253653,23183202118,4096,4110,9.4177
1785338452387573300,253654,23183252123,4096,4110,9.0224
1785338452407093900,253655,23183302118,4096,4110,19.5206
1785338452509907300,253656,23183352118,4096,4110,102.8134
1785338452521796300,253657,23183402118,4096,4110,11.889
1785338452532855900,253658,23183452118,4096,4110,11.0596
1785338452611381100,253659,23183502118,4096,4110,78.5252
1785338452710855800,253660,23183552118,4096,4110,99.4747
1785338452722374300,253661,23183602118,4096,4110,11.5185
1785338452733126300,253662,23183652118,4096,4110,10.752
1785338452817865800,253663,23183702118,4096,4110,84.7395
1785338452866558100,253664,23183752162,4096,4110,48.6923
1785338452921699500,253665,23183802123,4096,4110,55.1414
1785338452971469900,253666,23183852238,4096,4110,49.7704
1785338453020904100,253667,23183902118,4096,4110,49.4342
1785338453031604300,253668,23183952398,4096,4110,10.7002
1785338453072491800,253669,23184002121,4096,4110,40.8875
1785338453165583900,253670,23184052118,4096,4110,93.0921
1785338453223994700,253671,23184102118,4096,4110,58.4108
1785338453388080500,253672,23184152118,4096,4110,164.0858
1785338453402580000,253673,23184202118,4096,4110,14.4995
1785338453414410800,253674,23184252118,4096,4110,11.8308
1785338453430701500,253675,23184302118,4096,4110,16.2907
1785338453441039000,253676,23184352118,4096,4110,10.3375
1785338453474503900,253677,23184402118,4096,4110,33.4649
1785338453534103200,253678,23184452118,4096,4110,59.5993
1785338453636166800,253679,23184502118,4096,4110,102.0636
1785338453648266600,253680,23184552118,4096,4110,12.0998
1785338453677819500,253681,23184602118,4096,4110,29.5529
1785338453742093900,253682,23184652118,4096,4110,64.2744
1785338453838237300,253683,23184702118,4096,4110,96.1434
1785338453848065700,253684,23184752118,4096,4110,9.8284
1785338453876017900,253685,23184802118,4096,4110,27.9522
1785338453942548500,253686,23184852118,4096,4110,66.5306
1785338454076059100,253687,23184902118,4096,4110,133.5106
1785338454087508200,253688,23184952118,4096,4110,11.4491
1785338454097984900,253689,23185006645,4096,4110,10.4767
1785338454154685200,253690,23185052118,4096,4110,56.7003
1785338454178360700,253691,23185102118,4096,4110,23.6755
1785338454460226500,253692,23185152118,4096,4110,281.8658
1785338454487179600,253693,23185202118,4096,4110,26.9531
1785338454506126600,253694,23185252118,4096,4110,18.947
1785338454519394600,253695,23185302118,4096,4110,13.268
1785338454529579900,253696,23185352118,4096,4110,10.1853
1785338454541051100,253697,23185402118,4096,4110,11.4712
1785338454575908400,253698,23185452118,4096,4110,34.8573
1785338454584505200,253699,23185502118,4096,4110,8.5968
1785338454659164900,253700,23185552118,4096,4110,74.6597
1785338454760286500,253701,23185602118,4096,4110,101.1216
1785338454771218700,253702,23185652118,4096,4110,10.9322
1785338454781581100,253703,23185702118,4096,4110,10.3624
1785338454861744800,253704,23185752118,4096,4110,80.1637
1785338454963285800,253705,23185802118,4096,4110,101.541
1785338454974470400,253706,23185852118,4096,4110,11.1846
1785338454985323800,253707,23185902354,4096,4110,10.8534
1785338455068868100,253708,23185952118,4096,4110,83.5443
1785338455082905100,253709,23186002123,4096,4110,14.037
1785338455168121400,253710,23186052118,4096,4110,85.2163
1785338455180354500,253711,23186102118,4096,4110,12.2331
1785338455270196700,253712,23186152118,4096,4110,89.8422
1785338455420401500,253713,23186202118,4096,4110,150.2048
1785338455433778300,253714,23186252118,4096,4110,13.3768
1785338455444371800,253715,23186302118,4096,4110,10.5935
1785338455454019800,253716,23186352118,4096,4110,9.648
1785338455473701100,253717,23186402118,4096,4110,19.6813
1785338455523420400,253718,23186451338,4096,4110,49.7193
1785338455583139800,253719,23186502118,4096,4110,59.7194
1785338455626667300,253720,23186552118,4096,4110,43.5275
1785338455683544900,253721,23186602118,4096,4110,56.8776
1785338455781841100,253722,23186652118,4096,4110,98.2962
1785338455791921000,253723,23186702118,4096,4110,10.0799
1785338455826224700,253724,23186752118,4096,4110,34.3037
1785338455886305000,253725,23186802118,4096,4110,60.0803
1785338455989156800,253726,23186852118,4096,4110,102.8518
1785338456001483400,253727,23186902118,4096,4110,12.3266
1785338456023126700,253728,23186952118,4096,4110,21.6433
1785338456090616100,253729,23187002118,4096,4110,67.4894
1785338456200524700,253730,23187052118,4096,4110,109.9086
1785338456210888300,253731,23187102118,4096,4110,10.3636
1785338456226352000,253732,23187152118,4096,4110,15.4637
1785338456438684000,253733,23187202118,4096,4110,212.332
1785338456452015900,253734,23187252118,4096,4110,13.3319
1785338456461537700,253735,23187302118,4096,4110,9.5218
1785338456471089400,253736,23187352118,4096,4110,9.5517
1785338456500407100,253737,23187402118,4096,4110,29.3177
1785338456602726100,253738,23187452118,4096,4110,102.319
1785338456613854400,253739,23187502118,4096,4110,11.1283
1785338456629742600,253740,23187552118,4096,4110,15.8882
1785338456706590700,253741,23187602118,4096,4110,76.8481
1785338456809632900,253742,23187652118,4096,4110,103.0422
1785338456820630300,253743,23187702118,4096,4110,10.9974
1785338456832117800,253744,23187752118,4096,4110,11.4875
1785338456911895800,253745,23187802118,4096,4110,79.778
1785338457012246300,253746,23187852118,4096,4110,100.3505
1785338457023487300,253747,23187902118,4096,4110,11.241
1785338457033833600,253748,23187952157,4096,4110,10.3463
1785338457115927900,253749,23188002118,4096,4110,82.0943
1785338457167954300,253750,23188052118,4096,4110,52.0264
1785338457218801300,253751,23188102118,4096,4110,50.847
1785338457229378300,253752,23188151621,4096,4110,10.577
1785338457317738800,253753,23188202118,4096,4110,88.3605
1785338457480769700,253754,23188252130,4096,4110,163.0309
1785338457493885200,253755,23188302118,4096,4110,13.1155
1785338457503663300,253756,23188352118,4096,4110,9.7781
1785338457521238900,253757,23188402213,4096,4110,17.5756
1785338457531997500,253758,23188452118,4096,4110,10.7586
1785338457572045200,253759,23188502118,4096,4110,40.0477
1785338457631039300,253760,23188552118,4096,4110,58.9941
1785338457729365100,253761,23188602118,4096,4110,98.3258
1785338457740263400,253762,23188652279,4096,4110,10.8983
1785338457772873000,253763,23188702118,4096,4110,32.6096
1785338457834679400,253764,23188752118,4096,4110,61.8064
1785338457933909900,253765,23188802118,4096,4110,99.2305
1785338457945064400,253766,23188852118,4096,4110,11.1545
1785338457973944000,253767,23188902273,4096,4110,28.8796
1785338458044725700,253768,23188952118,4096,4110,70.7817
1785338458137440900,253769,23189002118,4096,4110,92.7152
1785338458149827500,253770,23189052118,4096,4110,12.3866
1785338458174083400,253771,23189102118,4096,4110,24.2559
1785338458243821800,253772,23189152292,4096,4110,69.7384
1785338458343830800,253773,23189202118,4096,4110,100.009
1785338458498106000,253774,23189252118,4096,4110,154.2752
1785338458511436800,253775,23189302118,4096,4110,13.3308
1785338458520673700,253776,23189352118,4096,4110,9.2369
1785338458531994100,253777,23189402232,4096,4110,11.3204
1785338458547127700,253778,23189452118,4096,4110,15.1336
1785338458584060800,253779,23189502210,4096,4110,36.9331
