recv_time_ns,seq,send_ts_us,timestamp_mode,latency_ms,payload_bytes,frame_bytes,arrival_interval_ms
1786378085649511400,25678,1786378080764578,epoch_us,4884.9334,1024,1038,
1786378085651617900,25679,1786378080765939,epoch_us,4885.6789,1024,1038,2.1065
1786378085652545700,25680,1786378080767288,epoch_us,4885.2577,1024,1038,0.9278
1786378085653232300,25681,1786378080768854,epoch_us,4884.3783,1024,1038,0.6866
1786378085653873400,25682,1786378080770247,epoch_us,4883.6264,1024,1038,0.6411
1786378085654503400,25683,1786378080771709,epoch_us,4882.7944,1024,1038,0.63
1786378085655152400,25684,1786378080773067,epoch_us,4882.0854,1024,1038,0.649
1786378085655805700,25685,1786378080774439,epoch_us,4881.3667,1024,1038,0.6533
1786378085656433900,25686,1786378080775856,epoch_us,4880.5779,1024,1038,0.6282
1786378085657248500,25687,1786378080777280,epoch_us,4879.9685,1024,1038,0.8146
1786378085658332400,25688,1786378080778675,epoch_us,4879.6574,1024,1038,1.0839
1786378085659119700,25689,1786378080779931,epoch_us,4879.1887,1024,1038,0.7873
1786378085659789600,25690,1786378080781125,epoch_us,4878.6646,1024,1038,0.6699
1786378085660451000,25691,1786378080782380,epoch_us,4878.071,1024,1038,0.6614
1786378085661097400,25692,1786378080783560,epoch_us,4877.5374,1024,1038,0.6464
1786378085661730200,25693,1786378080784831,epoch_us,4876.8992,1024,1038,0.6328
1786378085662451000,25694,1786378080786069,epoch_us,4876.382,1024,1038,0.7208
1786378085663094600,25695,1786378080787345,epoch_us,4875.7496,1024,1038,0.6436
1786378085663729200,25696,1786378080788647,epoch_us,4875.0822,1024,1038,0.6346
1786378085664731600,25697,1786378080789929,epoch_us,4874.8026,1024,1038,1.0024
1786378085665514000,25698,1786378080791134,epoch_us,4874.38,1024,1038,0.7824
1786378085666261200,25699,1786378080792397,epoch_us,4873.8642,1024,1038,0.7472
1786378085666943500,25700,1786378080793690,epoch_us,4873.2535,1024,1038,0.6823
1786378085667561400,25701,1786378080795011,epoch_us,4872.5504,1024,1038,0.6179
1786378085668218500,25702,1786378080796317,epoch_us,4871.9015,1024,1038,0.6571
1786378085668879400,25703,1786378080797581,epoch_us,4871.2984,1024,1038,0.6609
1786378085669506900,25704,1786378080798772,epoch_us,4870.7349,1024,1038,0.6275
1786378085670186700,25705,1786378080799894,epoch_us,4870.2927,1024,1038,0.6798
1786378085671045800,25706,1786378080801055,epoch_us,4869.9908,1024,1038,0.8591
1786378085672475100,25707,1786378080802464,epoch_us,4870.0111,1024,1038,1.4293
1786378085673174200,25708,1786378080803686,epoch_us,4869.4882,1024,1038,0.6991
1786378085673827700,25709,1786378080804795,epoch_us,4869.0327,1024,1038,0.6535
1786378085674471600,25710,1786378080806038,epoch_us,4868.4336,1024,1038,0.6439
1786378085675112100,25711,1786378080807498,epoch_us,4867.6141,1024,1038,0.6405
1786378085675753400,25712,1786378080808888,epoch_us,4866.8654,1024,1038,0.6413
1786378085676402700,25713,1786378080810357,epoch_us,4866.0457,1024,1038,0.6493
1786378085677057800,25714,1786378080811812,epoch_us,4865.2458,1024,1038,0.6551
1786378085677719800,25715,1786378080813165,epoch_us,4864.5548,1024,1038,0.662
1786378085678700500,25716,1786378080814498,epoch_us,4864.2025,1024,1038,0.9807
1786378085679577500,25717,1786378080815641,epoch_us,4863.9365,1024,1038,0.877
1786378085680300700,25718,1786378080816997,epoch_us,4863.3037,1024,1038,0.7232
1786378085681187600,25719,1786378080818470,epoch_us,4862.7176,1024,1038,0.8869
1786378085681951600,25720,1786378080819929,epoch_us,4862.0226,1024,1038,0.764
1786378085682616800,25721,1786378080821342,epoch_us,4861.2748,1024,1038,0.6652
1786378085683239400,25722,1786378080822843,epoch_us,4860.3964,1024,1038,0.6226
1786378085683858800,25723,1786378080824191,epoch_us,4859.6678,1024,1038,0.6194
1786378085684511800,25724,1786378080825540,epoch_us,4858.9718,1024,1038,0.653
1786378085686708600,25725,1786378080827043,epoch_us,4859.6656,1024,1038,2.1968
1786378085687432100,25726,1786378080828647,epoch_us,4858.7851,1024,1038,0.7235
1786378085688146200,25727,1786378080829978,epoch_us,4858.1682,1024,1038,0.7141
1786378085688825900,25728,1786378080831365,epoch_us,4857.4609,1024,1038,0.6797
1786378085689490200,25729,1786378080832741,epoch_us,4856.7492,1024,1038,0.6643
1786378085690161700,25730,1786378080834124,epoch_us,4856.0377,1024,1038,0.6715
1786378085690789000,25731,1786378080835571,epoch_us,4855.218,1024,1038,0.6273
1786378085691421200,25732,1786378080836858,epoch_us,4854.5632,1024,1038,0.6322
1786378085692270600,25733,1786378080838233,epoch_us,4854.0376,1024,1038,0.8494
1786378085693439900,25734,1786378080839566,epoch_us,4853.8739,1024,1038,1.1693
1786378085694435000,25735,1786378080840896,epoch_us,4853.539,1024,1038,0.9951
1786378085695119200,25736,1786378080842283,epoch_us,4852.8362,1024,1038,0.6842
1786378085695809500,25737,1786378080843843,epoch_us,4851.9665,1024,1038,0.6903
1786378085696446000,25738,1786378080845244,epoch_us,4851.202,1024,1038,0.6365
1786378085697133500,25739,1786378080846642,epoch_us,4850.4915,1024,1038,0.6875
1786378085697786700,25740,1786378080847879,epoch_us,4849.9077,1024,1038,0.6532
1786378085698404600,25741,1786378080849051,epoch_us,4849.3536,1024,1038,0.6179
1786378085699344500,25742,1786378080850464,epoch_us,4848.8805,1024,1038,0.9399
1786378085700040000,25743,1786378080851854,epoch_us,4848.186,1024,1038,0.6955
1786378085700767000,25744,1786378080853153,epoch_us,4847.614,1024,1038,0.727
1786378085701469900,25745,1786378080854541,epoch_us,4846.9289,1024,1038,0.7029
1786378085702108100,25746,1786378080855890,epoch_us,4846.2181,1024,1038,0.6382
1786378085702746000,25747,1786378080857285,epoch_us,4845.461,1024,1038,0.6379
1786378085703408100,25748,1786378080858642,epoch_us,4844.7661,1024,1038,0.6621
1786378085704061500,25749,1786378080860033,epoch_us,4844.0285,1024,1038,0.6534
1786378085704704400,25750,1786378080861351,epoch_us,4843.3534,1024,1038,0.6429
1786378085705329300,25751,1786378080862754,epoch_us,4842.5753,1024,1038,0.6249
1786378085706953000,25752,1786378080864091,epoch_us,4842.862,1024,1038,1.6237
1786378085707649200,25753,1786378080865468,epoch_us,4842.1812,1024,1038,0.6962
1786378085708364200,25754,1786378080866825,epoch_us,4841.5392,1024,1038,0.715
1786378085709040800,25755,1786378080868223,epoch_us,4840.8178,1024,1038,0.6766
1786378085709668300,25756,1786378080869556,epoch_us,4840.1123,1024,1038,0.6275
1786378085710291000,25757,1786378080870935,epoch_us,4839.356,1024,1038,0.6227
1786378085710941300,25758,1786378080872287,epoch_us,4838.6543,1024,1038,0.6503
1786378085711600200,25759,1786378080873669,epoch_us,4837.9312,1024,1038,0.6589
1786378085712208100,25760,1786378080874998,epoch_us,4837.2101,1024,1038,0.6079
1786378085712915800,25761,1786378080876387,epoch_us,4836.5288,1024,1038,0.7077
1786378085713912200,25762,1786378080877738,epoch_us,4836.1742,1024,1038,0.9964
1786378085714532100,25763,1786378080879120,epoch_us,4835.4121,1024,1038,0.6199
1786378085715177000,25764,1786378080880575,epoch_us,4834.602,1024,1038,0.6449
1786378085715810100,25765,1786378080881930,epoch_us,4833.8801,1024,1038,0.6331
1786378085716442300,25766,1786378080883237,epoch_us,4833.2053,1024,1038,0.6322
1786378085717045200,25767,1786378080884555,epoch_us,4832.4902,1024,1038,0.6029
1786378085717682100,25768,1786378080885874,epoch_us,4831.8081,1024,1038,0.6369
1786378085718344500,25769,1786378080887058,epoch_us,4831.2865,1024,1038,0.6624
1786378085718946200,25770,1786378080888398,epoch_us,4830.5482,1024,1038,0.6017
1786378085719703900,25771,1786378080889584,epoch_us,4830.1199,1024,1038,0.7577
1786378085721209900,25772,1786378080890899,epoch_us,4830.3109,1024,1038,1.506
