window_end_ns,elapsed_s,fps,rate_kib_s,missing_frames,loss_rate,crc_errors,old_frames,avg_interval_ms,interval_jitter_ms,bandwidth_jitter_kib_s
1785505139081289700,1.0098950999999943,20.794238926399505,83.46125194091988,0,0.0,0,0,46.310680952380956,44.87394528889364,2.043484245523379
1785505140105564200,1.0242766000000074,19.525975698361023,78.37085949244512,0,0.0,0,0,49.801505000000006,53.42771331333655,2.037331885467429
1785505141130950500,1.0253892999999152,20.48002646409684,82.20010621820119,0,0.0,0,0,50.03830476190476,57.27713693944973,2.0348644603378623
1785505142162143800,1.0311949000000595,19.394975673365767,77.84506837649737,0,0.0,0,0,53.570280000000004,52.895657761638816,2.081293586086674
1785505143181268900,1.0191244999999753,20.605922043872468,82.70540976593344,0,0.0,0,0,46.389700000000005,45.44031552053749,2.083605309259177
1785505144209456100,1.0281863999999814,19.451725873830235,78.07284506000221,0,0.0,0,0,53.65588,54.86199797119275,2.0683797714540706
1785505145232982900,1.0235281000000214,20.517267674428833,82.34958021670167,0,0.0,0,0,48.73813333333334,42.73448192640615,2.0542110048855204
1785505146248827200,1.0158403000000362,19.688134050203843,79.021709908533,0,0.0,0,0,47.94288,43.96011461338203,2.0189346585291674
1785505147281623800,1.0328003999999282,20.33306726062602,81.61026019645796,0,0.0,0,0,51.89592857142857,58.76642717976943,2.00572506256909
1785505148296649200,1.0150234000000182,19.7039792383108,79.085307294392,0,0.0,0,0,47.970330000000004,41.64734314278327,1.9891039481803376
1785505149321502000,1.0248513999999886,19.515024324502285,78.3269042711957,0,0.0,0,0,52.174125000000004,55.09992950345929,1.9938306163049269
1785505150351488800,1.029990200000043,20.38854350264607,81.83292362878451,0,0.0,0,0,50.80796190476191,44.210301699405726,1.998858726491482
1785505151371879400,1.0203120999999555,19.601845356926447,78.675375407195,0,0.0,0,0,49.134355,48.823843421669075,2.0001275652643056
1785505152393644800,1.0218376999999919,20.551208866143973,82.48580902329272,0,0.0,0,0,47.90763333333333,49.59133888422789,2.0184604990976167
1785505153419303200,1.0256550999999945,19.49973241492204,78.26552756379843,0,0.0,0,0,50.024405,59.64347827740991,2.0441089192943056
1785505154453409100,1.0341144000000213,20.30723099881364,81.50656191906646,0,0.0,0,0,52.985033333333334,68.44539302968705,2.025293404235692
1785505155478427100,1.0250178999999662,19.511854378348573,78.31418114747328,0,0.0,0,0,51.248990000000006,48.4325965291526,2.040021328926346
1785505156498993500,1.0205673000000388,20.576790967140727,82.5884871825668,0,0.0,0,0,48.60005714285714,43.16191909625395,2.0706807600771167
1785505157519248500,1.0202563999999938,19.602915502416963,78.67967062005245,0,0.0,0,0,51.01442,48.63237391033175,2.05644261052966
1785505158543319400,1.0240708999999697,20.506392672617316,82.30593152779021,0,0.0,0,0,48.765438095238096,44.78383672859524,2.0620875129849083
1785505159567421900,1.0241029000000026,19.529287535461474,78.38415211986978,0,0.0,0,0,51.205510000000004,47.97147452134994,2.0817913848605105
1785505160596245900,1.0288230000001022,20.41167431132266,81.92576310501576,0,0.0,0,0,48.99008571428571,43.43325041573893,2.07858452607447
1785505161609883900,1.013634599999932,19.730976034165902,79.19366357463072,0,0.0,0,0,47.134055000000004,49.018468256120464,2.025390896993456
1785505162633518300,1.0236333999999943,20.515157086511753,82.34110900933916,0,0.0,0,0,50.04976666666667,52.53821990416437,2.0353804799780795
1785505163656880300,1.0233614999999645,19.543436019432715,78.44093949205904,0,0.0,0,0,50.05391,51.76316377251196,2.034745612821839
1785505164681655100,1.024775800000043,20.49228719101204,82.24931675298778,0,0.0,0,0,49.927438095238095,51.47030865714209,2.0374299660490816
1785505165705464600,1.0238119000000552,19.53483838193219,78.40643139623174,0,0.0,0,0,49.964745,62.07492567904044,2.0347202868980228
1785505166732412900,1.0269490999999107,20.448920009766624,82.07525511732503,0,0.0,0,0,52.075004761904765,57.91747458711814,2.018727093969801
1785505167758449800,1.0260382000000163,19.492451645562205,78.23630494459049,0,0.0,0,0,51.303655000000006,45.401039337703025,2.004571263662386
1785505168781890700,1.0234411999999793,20.519009787763505,82.35657248799609,0,0.0,0,0,48.73600952380952,43.93493891109791,1.9671181275827723
1785505169801394300,1.019501400000081,19.617432599894823,78.73793748590597,0,0.0,0,0,47.906355000000005,45.90836794545453,1.8996220113256732
1785505170835095300,1.0337032999999565,20.31530710988432,81.53897677893023,0,0.0,0,0,52.146657142857144,63.542849348928094,1.8812714241077029
1785505171849367000,1.0142660000000205,19.71869312389412,79.14436400312972,0,0.0,0,0,47.579764999999995,42.69220070518582,1.858851660032126
