window_end_ns,elapsed_s,fps,rate_kib_s,missing_frames,loss_rate,crc_errors,old_frames,avg_interval_ms,interval_jitter_ms,bandwidth_jitter_kib_s,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms
1786375100335756000,3617.343491800002,0.00027644596159221715,0.00028022549622336074,0,0.0,0,0,0.0,0.0,0.0,1,4919.5421,4919.5421,4919.5421,4919.5421
1786375101338898700,1.0031576000001223,110.65060963500298,112.16341093860653,0,0.0,0,0,9.631870270270271,28.21706863267691,79.31131032635342,111,4934.039473873873,4894.4401,5137.24555,5176.76372
1786375102346149700,1.0072547999989183,96.30135294476052,97.61797300455217,0,0.0,0,0,10.38422886597938,23.084081022905693,60.99364939560764,97,4907.229352577319,4887.7057,5017.227919999999,5052.940536
1786375103370459300,1.0243086999980733,99.57935532539346,100.94079182398283,0,0.0,0,0,10.042250000000001,23.46344315700342,52.159472442715476,102,4916.60547745098,4895.14805,5056.05979,5093.7040990000005
1786375104395127400,1.024667400000908,100.52042252921166,101.89472518097823,0,0.0,0,0,9.946646601941747,20.665747126561463,46.451292341565456,103,4910.257632038835,4888.9699,5035.11853,5073.16741
1786375105419762400,1.0246358000003966,99.54756607173059,100.90856795161753,0,0.0,0,0,10.047075490196079,21.832049521385866,42.21982424804555,102,4911.38667254902,4886.2654999999995,5046.215644999999,5083.5372800000005
1786375106442528400,1.0227656999995816,99.72958616039014,101.09307659617672,0,0.0,0,0,10.02601568627451,20.62473602746764,38.98427301522967,102,4909.9064990196075,4886.89995,5038.371375,5075.737482
1786375107466732200,1.0242048000000068,100.5658243351323,101.94074771471419,0,0.0,0,0,9.944721359223301,18.84432253336532,36.43691291951462,103,4904.320689320389,4887.8506,5002.69151,5040.538676
1786375108491937400,1.0252043000000413,99.4923645950333,100.85261176723102,0,0.0,0,0,10.050470588235294,19.104943779217127,34.29047719837072,102,4904.545262745099,4886.7783,5004.665470000001,5040.711477
1786375109514578400,1.0226408000016818,99.74176661036041,101.10542357573642,0,0.0,0,0,10.026466666666668,19.6920149211481,32.492459569832725,102,4907.399082352941,4886.6068,5023.88995,5061.452858000001
1786375110538991300,1.0244136000001163,100.54532661416083,101.91996975146381,0,0.0,0,0,9.945571844660195,19.500752323463374,30.97417124286261,103,4907.344333980583,4887.9429,5021.55609,5059.61963
1786375111562520200,1.0235281999994186,100.6323030474964,102.00813531572389,0,0.0,0,0,9.936261165048544,21.312450271085602,29.652953224391837,103,4911.525781553398,4889.7173,5040.126630000001,5078.1382539999995
1786375112590092400,1.0275720999998157,99.26310766905631,100.62022046921919,0,0.0,0,0,10.073719607843136,20.067170002876942,28.45842690555205,102,4906.679484313725,4886.41855,5019.5342550000005,5056.7712200000005
1786375113625245500,1.0351541999989422,98.53604419525539,99.88321667448739,0,0.0,0,0,10.15025588235294,23.05876779906083,27.38589621186784,102,4915.652476470588,4888.4755000000005,5061.38499,5098.478614
1786375114635620800,1.0103746999993746,101.94237840680665,103.33612186158722,0,0.0,0,0,9.808487378640777,19.950972762945177,26.48822768193702,103,4911.101480582524,4887.8311,5041.114689999999,5079.1923400000005
1786375115660171300,1.0245509000014863,99.55581513798097,100.91692979807056,0,0.0,0,0,10.04499019607843,20.124705019962327,25.631549678978928,102,4907.670121568627,4886.3158,5025.976935000001,5063.678919
1786375116683627400,1.0234558999982255,100.63941201587541,102.01534147702996,0,0.0,0,0,9.936894174757281,19.329474687494113,24.86866952026289,103,4906.045518446602,4887.6655,5018.060810000001,5056.04585
1786375117708202500,1.0245743000014045,99.55354140725585,100.91462498118318,0,0.0,0,0,10.04376568627451,20.55230559527768,24.155827417431038,102,4908.261521568627,4886.460950000001,5028.347285,5065.995241
1786375118751109600,1.0429074999992736,97.8034964750671,99.14065365343717,0,0.0,0,0,10.226035294117645,21.241203789457806,23.48548126071354,102,4910.138621568627,4886.9992,5038.650535,5075.919412
1786375119754431800,1.0033229000000574,102.65887482483865,104.06241412908449,0,0.0,0,0,9.740431067961165,19.93816685203566,22.925273726406505,103,4912.542283495146,4888.8278,5046.951709999999,5084.817252
1786375120782399700,1.027967500001978,99.22492685790527,100.5815176547907,0,0.0,0,0,10.07810588235294,19.133001506234947,22.361116776029526,102,4904.685194117647,4885.66475,5009.734965,5046.905530000001
1786375121802096800,1.0196966999974393,101.01042790494336,102.39142984895626,0,0.0,0,0,9.89943495145631,24.08298821647033,21.85413647475677,103,4920.118863106796,4894.3412,5073.78407,5111.912053999999
1786375122825980600,1.0238848000008147,99.62058231543122,100.98258246427501,0,0.0,0,0,10.039143137254902,20.791377475192512,21.36697902290513,102,4908.510417647059,4890.0765,5022.7568249999995,5060.462757
1786375123849606000,1.0236246999993455,99.64589561004655,101.00824183909016,0,0.0,0,0,10.034563725490196,21.45856923021381,20.9112186147735,102,4910.6495,4896.0806,5016.973225,5054.240041
1786375124870060700,1.0204549000009138,100.9353769577742,102.31535281461876,0,0.0,0,0,9.908160194174757,17.71030539199462,20.49424581938368,103,4902.247117475728,4884.3586,5004.235409999999,5041.539632
1786375125893930300,1.0238692999992054,99.62209043681568,100.98411120450652,0,0.0,0,0,10.034782352941177,21.84322490725654,20.090984119652507,102,4910.8441,4885.35045,5047.520530000001,5085.172348
1786375126917468200,1.0235382999999274,100.63131003501023,102.00712872689513,0,0.0,0,0,9.940533980582524,20.342228374899815,19.717828667079992,103,4907.921796116505,4884.9893,5034.50018,5072.555202
1786375127941007300,1.0235385000014503,98.67728473316528,100.02638823537652,0,0.0,0,0,10.133407920792079,19.83162451270033,19.353366729861087,101,4905.2073613861385,4883.7057,5017.7675,5054.5576
1786375128967268100,1.0262612000005902,100.3643127109753,101.73648104882066,0,0.0,0,0,9.96262427184466,17.428065383525627,19.017379802664543,103,4901.124548543689,4882.4399,4998.49205,5036.3093340000005
1786375129994426400,1.0271581999986665,100.27666624297379,101.64763628926444,0,0.0,0,0,9.97365631067961,19.93204747054287,18.697737482024028,103,4907.402113592233,4882.2763,5034.28461,5072.39398
1786375131014193900,1.0197669000008318,100.02285816485787,101.39035817883054,0,0.0,0,0,9.997285294117647,19.771172060212667,2.3194566948206634,102,4906.751739215686,4881.69285,5031.095045,5068.744830000001
1786375132036765500,1.0225718000001507,100.7264233181326,102.10354238693519,0,0.0,0,0,9.926660194174758,18.205078635549402,1.1974606994857169,103,4902.442277669903,4881.7503,5010.3593200000005,5048.440970000001
1786375133060378200,1.0236035999987507,99.6479496556328,101.0103239673309,0,0.0,0,0,10.035213725490197,18.094294962383874,0.9803988373179783,102,4901.022314705882,4882.6942500000005,4996.31016,5033.738436
1786375134086347800,1.025979099998949,99.41722984425753,100.77644978353449,0,0.0,0,0,10.060354901960784,21.252070690000952,0.9834571984999282,102,4909.000520588235,4882.5759,5039.19336,5076.455423
1786375135108588700,1.0222410000023956,100.75901866561664,102.13658337393562,0,0.0,0,0,9.923614563106796,19.42017616422394,0.9887499861800604,103,4906.219649514564,4881.6277,5028.8996099999995,5066.977072000001
1786375136134106600,1.0255174999983865,99.46197895224654,100.82181069573427,0,0.0,0,0,10.054635294117647,19.007540236732876,0.9903439471926153,102,4903.814432352941,4886.4719000000005,5006.764595000001,5043.925023
1786375137156483400,1.022376600001735,100.74565478105154,102.12303678001122,0,0.0,0,0,9.926688349514563,20.16408739793665,0.9974873807160088,103,4907.551600970874,4882.9378,5035.354069999999,5072.774074
1786375138181990800,1.0255080999995698,99.4628906393258,100.82273484728533,0,0.0,0,0,10.053686274509802,20.18443552717541,0.9984507532765509,102,4906.12725490196,4883.0105,5026.739285000001,5064.397552
1786375139205146500,1.0231557000006433,99.69157186920414,101.05454257835342,0,0.0,0,0,10.031243137254902,19.876432975770552,0.9953926429225959,102,4906.550987254902,4885.433349999999,5025.195024999999,5062.438840000001
1786375140229813000,1.0246661999990465,100.52054025017694,101.89484451140981,0,0.0,0,0,9.948401941747573,20.15631551778125,0.9979108945966253,103,4907.905966019417,4888.4974,5022.75689,5060.56762
1786375141253143600,1.02333020000151,99.6745722933316,101.03731058640449,0,0.0,0,0,10.028972549019608,18.90236335005379,0.9957044985189173,102,4903.535837254902,4882.29405,5011.49536,5049.160067
1786375142277539600,1.0243965999979991,100.54699517765012,101.92166112734455,0,0.0,0,0,9.949166019417477,23.168669793175578,0.9939820240139958,103,4914.880140776699,4886.6966,5062.55657,5100.1375800000005
1786375143324865700,1.0473262000014074,97.39086065054319,98.72237632349984,0,0.0,0,0,10.2674431372549,28.176273038700277,1.0993884875317932,102,4928.122644117647,4904.51195,5062.64281,5100.428483
1786375144331222300,1.0063544000004185,100.36225806729517,101.73439831430898,0,0.0,0,0,9.957747524752476,19.887620249479795,1.0671213546536293,101,4911.041916831683,4890.7972,5030.9457,5067.9032
1786375145350042100,1.0188211999993655,102.0787553302432,103.47436331327387,0,0.0,0,0,9.802148076923077,23.74884471804761,1.076088066281109,104,4918.581066346153,4896.39345,5035.139595000001,5073.599928000001
1786375146377818300,1.027776899998571,99.24332800254784,100.60017037758269,0,0.0,0,0,10.076729411764704,21.299501474050672,1.0824438536323655,102,4909.8238529411765,4883.890600000001,5037.420345,5075.169514
1786375147397960200,1.0201419000004535,100.96634595633628,102.34674521745806,0,0.0,0,0,9.9046427184466,25.04358003124734,1.090796673724712,103,4920.3343,4894.9799,5045.56707,5083.65094
1786375148426010000,1.0280488999997033,99.2170703164309,100.57355369966335,0,0.0,0,0,10.078000980392158,31.69941342883144,1.0977028849139916,102,4937.500746078432,4911.686900000001,5076.01937,5113.497496000001
1786375149446944100,1.020934500000294,99.90846621401336,101.27440227553308,0,0.0,0,0,10.009175490196078,25.310782787768368,1.0134309139363353,102,4920.365705882353,4899.590099999999,5033.476145,5070.499280999999
1786375150572690000,1.1257465000016964,81.72354966225643,82.8408638177951,0,0.0,0,0,12.237122826086956,33.82700680056244,3.495494993460185,92,4918.0118130434785,4887.536599999999,5068.4470949999995,5102.510467
1786375151593248100,1.0205577999986417,118.5626135042631,120.1835867357667,0,0.0,0,0,8.43459090909091,21.447893694731427,4.980554600152578,121,4965.3170859504135,4906.177,5231.7049,5276.2366999999995
1786375152636011900,1.0427638000001025,91.10404484696406,92.34960796010614,0,0.0,0,0,10.97562,26.47362750622637,5.2420680255415855,95,4918.525012631579,4893.6546,5055.89462,5090.123194
1786375153643941100,1.0079292000009445,110.12678271439698,111.63242232182039,0,0.0,0,0,9.080764864864866,25.37540185227937,5.585747499994777,111,4952.604607207208,4909.2908,5179.69325,5220.57513
1786375154669533300,1.0255916999994952,101.4048768140881,102.7912716142807,0,0.0,0,0,9.8601,21.13306298946049,5.590716960495759,104,4917.3145971153845,4891.2333,5063.91932,5082.900673
1786375155691907100,1.0223745000002964,99.76774655468269,101.13175871460999,0,0.0,0,0,10.024848039215685,28.248070250590974,5.588778553423454,102,4928.313766666667,4899.65005,5074.21146,5111.323168999999
1786375156718247500,1.0263403999997536,93.53621858792955,94.8150340764364,0,0.0,0,0,10.691011458333334,28.90152034458748,5.7180666754802,96,4927.3553125,4907.3956,5041.83245,5076.9981
1786375157739521400,1.0212738000009267,106.72945883846339,108.1886506585205,0,0.0,0,0,9.369714678899083,19.105315922586037,5.856631818315383,109,4919.368094495413,4886.6072,5083.27684,5123.640148
1786375158765102200,1.0255804999978864,99.45586913968256,100.81561735057666,0,0.0,0,0,10.054535294117647,20.957046109836927,5.851839367868957,102,4908.638214705882,4884.7845,5034.050245,5071.559539
1786375159787515100,1.0224121999999625,100.74214685623252,102.11948089528258,0,0.0,0,0,9.925915533980582,22.59902631853494,5.852869601733531,103,4914.21316407767,4883.2345,5065.689270000001,5103.836774
1786375160816700000,1.0291856000003463,99.10748848406514,100.46247367818323,0,0.0,0,0,10.089879411764706,21.58606274744657,5.855683085318486,102,4909.495424509804,4885.29465,5035.229825,5073.051413
1786375161836427000,1.0197273000012501,100.02674244366602,101.39429556301302,0,0.0,0,0,9.998003921568626,19.026273071926337,5.8556820170937,102,4905.424307843137,4881.54895,5022.93149,5060.393351999999
1786375162863119800,1.0266926000003878,100.32214121340809,101.69373298781015,0,0.0,0,0,9.96801359223301,20.71470932577578,5.8545549003889406,103,4909.554181553398,4884.7942,5043.45583,5080.9470120000005
1786375163885021900,1.021902599997702,99.81381787288667,101.17845991411755,0,0.0,0,0,10.018356862745097,21.52628262391018,5.854224908011905,102,4910.902237254902,4884.3610499999995,5043.700395,5081.399854
1786375164915429900,1.0304077000000689,97.04896421095583,98.3758055185275,0,0.0,0,0,10.304324999999999,20.860990087592228,5.87982336359048,100,4907.818265,4884.2248,5031.6750250000005,5068.666657
1786375165932702700,1.0172729000005347,103.21714065119086,104.62831249603136,0,0.0,0,0,9.688022857142856,18.501773969823383,5.908839365767893,105,4909.999962857143,4884.5519,5043.94298,5082.749355999999
