window_end_ns,elapsed_s,fps,rate_kib_s,missing_frames,loss_rate,crc_errors,old_frames,avg_interval_ms,interval_jitter_ms,bandwidth_jitter_kib_s,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms
1785553332107230800,1.0039764999964973,19.92078499852315,79.95549447649428,0,0.0,0,0,48.27405263157895,36.00089225851629,0.0,20,1129.05556,1123.15135,1169.8750599999998,1170.977972
1785553333111545600,1.0043144000010216,18.918378547575017,75.9321638970052,0,0.0,0,0,53.69765789473684,58.20921139766565,2.844924335711933,19,1163.1980736842106,1144.2335,1269.68337,1301.733234
1785553334125416700,1.0138617000047816,20.712884212808277,83.13472081508009,0,0.0,0,0,45.80714761904762,71.92082856665111,3.6095127838790595,21,1199.1173285714285,1159.8216,1423.0327,1457.01062
1785553335148660100,1.0232519999990473,19.54552739698395,78.44933359531645,0,0.0,0,0,49.70813,61.40632627493942,3.0101081446675817,20,1164.000145,1145.2389,1274.60491,1303.486582
1785553336175365700,1.0266979000007268,20.45392320368546,82.09533629604223,0,0.0,0,0,50.55218571428571,55.843982617989255,2.8780747507334037,21,1154.1230285714284,1143.523,1264.7414,1295.53828
1785553337197134400,1.0217697999978554,19.573880535558967,78.56313379018296,0,0.0,0,0,49.90326,60.586541253634174,2.6325891515688125,20,1167.359365,1148.8422,1279.4907249999999,1309.0748649999998
1785553338231209600,1.034087100000761,20.307767111672263,81.50871370016894,0,0.0,0,0,52.56524285714286,55.1866558565526,2.4997639875858337,21,1154.051880952381,1126.9057,1285.2953,1315.0565800000002
1785553339247310900,1.016096400002425,19.683171793495447,79.00179303834598,0,0.0,0,0,47.016245000000005,41.859985530669604,2.3384060341196493,20,1148.97,1138.2944,1219.41962,1248.277124
1785553340269348900,1.02203809999628,20.54717920993008,82.46963530548108,0,0.0,0,0,49.9658,55.01623050668775,2.3577023624766946,21,1154.7156761904762,1148.4872,1269.8592,1299.9315199999999
1785553341295806500,1.0264509999979055,19.48461251442184,78.20484124440797,0,0.0,0,0,49.75321,50.961526842283064,2.3041691396291357,20,1149.74258,1137.752,1216.2764849999999,1245.455697
1785553342327546300,1.031752900002175,20.35371066071705,81.69311603080769,0,0.0,0,0,52.93702857142857,57.6720024338599,2.249530601472251,21,1156.7404857142858,1151.1698,1270.687,1300.22028
1785553343352391200,1.024843699997291,19.515170947582416,78.32749276812864,0,0.0,0,0,51.2417,52.47151382799101,2.2044750900135983,20,1164.220505,1143.71495,1279.375195,1308.5043990000001
1785553344375245400,1.0228532000037376,20.530805398001654,82.40391619705741,0,0.0,0,0,48.707080952380956,40.28897702130968,2.218099493046942,21,1149.708980952381,1145.7045,1249.2453,1278.63514
