window_end_ns,elapsed_s,fps,rate_kib_s,missing_frames,loss_rate,crc_errors,old_frames,avg_interval_ms,interval_jitter_ms,bandwidth_jitter_kib_s,latency_count,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms
1785515763547961400,1.0010517999999138,20.97793540754016,84.1985493408106,0,0.0,0,0,49.403385,34.13679996351021,0.0,21,1335.2676095238096,1322.9122,1372.964,1378.54112
1785515764568838600,1.0208604999988893,18.611749597541166,74.70145590419354,0,0.0,0,0,49.30188947368421,66.52076003300603,6.715459170594179,19,1379.7100105263157,1354.8559,1510.6721200000002,1544.1565840000003
1785515765595275300,1.0264569000009942,20.458725544131138,82.11461131482321,0,0.0,0,0,52.88542857142858,61.46020118615902,4.991533741949781,21,1361.1098238095237,1326.178,1505.1025,1539.3673000000001
1785515766622676200,1.0273994999988645,19.466624229447362,78.13264217092642,0,0.0,0,0,51.367715,52.60311783905744,4.2221321808985905,20,1372.7130750000001,1352.4774499999999,1481.27162,1514.1328039999999
1785515767641273800,1.018591000000015,20.616714657796596,82.74872777689845,0,0.0,0,0,46.04218095238095,47.872674586872826,3.8890083505008266,21,1368.2818047619048,1325.9306,1531.3136,1567.19376
1785515768663597800,1.0223223000011785,19.56330210147714,78.5206754268272,0,0.0,0,0,49.863395000000004,53.05760949133722,3.5602236849207296,20,1359.71271,1344.5754,1441.336585,1476.519797
1785515769695698000,1.0321076000000176,20.346715788159727,81.66504090755515,0,0.0,0,0,52.80336666666666,45.25461568093727,3.3055052476470923,21,1350.3870095238094,1327.5427,1435.8209,1471.55962
1785515770711608800,1.0158965999999054,19.687042952995277,79.0173306023541,0,0.0,0,0,47.046139999999994,44.01765421365673,3.0935858531624896,20,1360.71772,1345.5453,1439.417355,1474.2641909999998
1785515771736135000,1.0245361999986926,20.497079556609904,82.26855173600265,0,0.0,0,0,50.114561904761906,48.486553762836934,2.9797054240936203,21,1350.774261904762,1321.5217,1465.2642,1502.57084
1785515772767505400,1.0313751000012417,19.39158701812359,77.83146742625777,0,0.0,0,0,53.924135,57.72335641672154,2.922099437754867,20,1366.268935,1347.2225,1462.2784,1496.6836
1785515773783823900,1.0163130999990244,20.662923660061214,82.93419554965975,0,0.0,0,0,46.005409523809526,36.81619214069951,2.8991066736871485,21,1365.4715047619047,1360.8649,1474.0293,1511.1859400000003
1785515774821614000,1.0377941000006103,19.271645502694838,77.3500615391365,0,0.0,0,0,54.39791,52.800810016911676,2.898903955334385,20,1361.273565,1343.34505,1438.962535,1472.564187
