recv_time_ns,seq,send_ts_us,timestamp_mode,latency_ms,payload_bytes,frame_bytes,arrival_interval_ms
1785515747199643700,8930,1785515745879528,epoch_us,1320.1157,4096,4110,
1785515747271733200,8931,1785515745930361,epoch_us,1341.3722,4096,4110,72.0895
1785515747303343900,8932,1785515745980362,epoch_us,1322.9819,4096,4110,31.6107
1785515747374513500,8933,1785515746030356,epoch_us,1344.1575,4096,4110,71.1696
1785515747406568100,8934,1785515746080356,epoch_us,1326.2121,4096,4110,32.0546
1785515747481094600,8935,1785515746130360,epoch_us,1350.7346,4096,4110,74.5265
1785515747580049800,8936,1785515746180361,epoch_us,1399.6888,4096,4110,98.9552
1785515747585798500,8937,1785515746230357,epoch_us,1355.4415,4096,4110,5.7487
1785515747595761000,8938,1785515746280358,epoch_us,1315.403,4096,4110,9.9625
1785515747683387600,8939,1785515746330353,epoch_us,1353.0346,4096,4110,87.6266
1785515747781591900,8940,1785515746380360,epoch_us,1401.2319,4096,4110,98.2043
1785515747787370100,8941,1785515746430379,epoch_us,1356.9911,4096,4110,5.7782
1785515747793907100,8942,1785515746480357,epoch_us,1313.5501,4096,4110,6.537
1785515747890364300,8943,1785515746530367,epoch_us,1359.9973,4096,4110,96.4572
1785515747940790500,8944,1785515746580360,epoch_us,1360.4305,4096,4110,50.4262
1785515747989358600,8945,1785515746630356,epoch_us,1359.0026,4096,4110,48.5681
1785515747997549800,8946,1785515746680358,epoch_us,1317.1918,4096,4110,8.1912
1785515748085538200,8947,1785515746730361,epoch_us,1355.1772,4096,4110,87.9884
1785515748096283700,8948,1785515746780355,epoch_us,1315.9287,4096,4110,10.7455
1785515748143597500,8949,1785515746830376,epoch_us,1313.2215,4096,4110,47.3138
1785515749149752900,8950,1785515746880354,epoch_us,2269.3989,4096,4110,1006.1554
1785515749156294700,8951,1785515746930363,epoch_us,2225.9317,4096,4110,6.5418
1785515749159646900,8952,1785515746980356,epoch_us,2179.2909,4096,4110,3.3522
1785515749162313200,8953,1785515747029661,epoch_us,2132.6522,4096,4110,2.6663
1785515749165102600,8954,1785515747080354,epoch_us,2084.7486,4096,4110,2.7894
1785515749167776200,8955,1785515747130353,epoch_us,2037.4232,4096,4110,2.6736
1785515749170389400,8956,1785515747180356,epoch_us,1990.0334,4096,4110,2.6132
1785515749173221900,8957,1785515747230350,epoch_us,1942.8719,4096,4110,2.8325
1785515749176285600,8958,1785515747280356,epoch_us,1895.9296,4096,4110,3.0637
1785515749180070900,8959,1785515747330362,epoch_us,1849.7089,4096,4110,3.7853
1785515749183364800,8960,1785515747380352,epoch_us,1803.0128,4096,4110,3.2939
1785515749187688500,8961,1785515747430370,epoch_us,1757.3185,4096,4110,4.3237
1785515749190707300,8962,1785515747480358,epoch_us,1710.3493,4096,4110,3.0188
1785515749193614700,8963,1785515747530361,epoch_us,1663.2537,4096,4110,2.9074
1785515749196292400,8964,1785515747580353,epoch_us,1615.9394,4096,4110,2.6777
1785515749198942500,8965,1785515747630360,epoch_us,1568.5825,4096,4110,2.6501
1785515749426275100,8966,1785515747680354,epoch_us,1745.9211,4096,4110,227.3326
1785515749432011800,8967,1785515747730376,epoch_us,1701.6358,4096,4110,5.7367
1785515749436004800,8968,1785515747780355,epoch_us,1655.6498,4096,4110,3.993
1785515749438895900,8969,1785515747830358,epoch_us,1608.5379,4096,4110,2.8911
1785515749441737100,8970,1785515747880358,epoch_us,1561.3791,4096,4110,2.8412
1785515749444429100,8971,1785515747930357,epoch_us,1514.0721,4096,4110,2.692
1785515749447186700,8972,1785515747980364,epoch_us,1466.8227,4096,4110,2.7576
1785515749450409800,8973,1785515748030370,epoch_us,1420.0398,4096,4110,3.2231
1785515749453327200,8974,1785515748080354,epoch_us,1372.9732,4096,4110,2.9174
1785515749456125600,8975,1785515748130356,epoch_us,1325.7696,4096,4110,2.7984
1785515749526962900,8976,1785515748180359,epoch_us,1346.6039,4096,4110,70.8373
1785515749625747500,8977,1785515748230362,epoch_us,1395.3855,4096,4110,98.7846
1785515749631443300,8978,1785515748280350,epoch_us,1351.0933,4096,4110,5.6958
1785515749648184700,8979,1785515748330356,epoch_us,1317.8287,4096,4110,16.7414
1785515749729840300,8980,1785515748380352,epoch_us,1349.4883,4096,4110,81.6556
1785515749832865000,8981,1785515748430359,epoch_us,1402.506,4096,4110,103.0247
1785515749840051400,8982,1785515748480356,epoch_us,1359.6954,4096,4110,7.1864
1785515749847824700,8983,1785515748530356,epoch_us,1317.4687,4096,4110,7.7733
1785515749935717400,8984,1785515748580361,epoch_us,1355.3564,4096,4110,87.8927
1785515750037696700,8985,1785515748630358,epoch_us,1407.3387,4096,4110,101.9793
1785515750044574400,8986,1785515748680358,epoch_us,1364.2164,4096,4110,6.8777
1785515750049877500,8987,1785515748730356,epoch_us,1319.5215,4096,4110,5.3031
1785515750139035600,8988,1785515748780356,epoch_us,1358.6796,4096,4110,89.1581
1785515750188187400,8989,1785515748830356,epoch_us,1357.8314,4096,4110,49.1518
1785515750245133300,8990,1785515748880357,epoch_us,1364.7763,4096,4110,56.9459
1785515750451260300,8991,1785515748930641,epoch_us,1520.6193,4096,4110,206.127
1785515750499889400,8992,1785515748980369,epoch_us,1519.5204,4096,4110,48.6291
1785515750507188500,8993,1785515749030356,epoch_us,1476.8325,4096,4110,7.2991
1785515750514214000,8994,1785515749080360,epoch_us,1433.854,4096,4110,7.0255
1785515750519480500,8995,1785515749130356,epoch_us,1389.1245,4096,4110,5.2665
1785515750524124600,8996,1785515749180425,epoch_us,1343.6996,4096,4110,4.6441
1785515750592590800,8997,1785515749230359,epoch_us,1362.2318,4096,4110,68.4662
1785515750600019600,8998,1785515749280356,epoch_us,1319.6636,4096,4110,7.4288
1785515750652083300,8999,1785515749330356,epoch_us,1321.7273,4096,4110,52.0637
1785515750699588500,9000,1785515749380356,epoch_us,1319.2325,4096,4110,47.5052
1785515750755528800,9001,1785515749430354,epoch_us,1325.1748,4096,4110,55.9403
1785515750856182700,9002,1785515749480362,epoch_us,1375.8207,4096,4110,100.6539
1785515750863094200,9003,1785515749530352,epoch_us,1332.7422,4096,4110,6.9115
1785515750901183000,9004,1785515749580368,epoch_us,1320.815,4096,4110,38.0888
1785515750957464800,9005,1785515749630358,epoch_us,1327.1068,4096,4110,56.2818
1785515751055860600,9006,1785515749680363,epoch_us,1375.4976,4096,4110,98.3958
1785515751058985900,9007,1785515749730355,epoch_us,1328.6309,4096,4110,3.1253
1785515751093201000,9008,1785515749780354,epoch_us,1312.847,4096,4110,34.2151
1785515751165264900,9009,1785515749830351,epoch_us,1334.9139,4096,4110,72.0639
1785515751264027300,9010,1785515749880362,epoch_us,1383.6653,4096,4110,98.7624
