cluster_id	Amplitude
0	13.1
1	31.8
2	14.4
3	10.4
4	9.8
5	35.7
6	14.0
7	10.0
8	11.4
9	9.4
10	31.2
11	12.5
12	9.5
13	21.4
14	24.9
15	29.5
16	9.7
17	17.2
18	32.8
19	9.7
20	10.1
21	14.8
22	21.7
23	18.4
24	53.6
25	19.4
26	9.1
27	15.2
28	11.2
29	48.1
30	9.0
31	9.7
32	33.4
33	31.5
34	9.9
35	9.2
36	17.2
37	14.9
38	10.6
39	26.7
40	37.7
41	25.2
42	22.1
43	35.6
44	33.7
45	49.3
46	11.7
47	11.3
48	27.6
49	41.5
50	75.7
51	9.3
52	42.5
53	12.3
54	10.9
55	38.9
56	16.4
57	17.4
58	26.2
59	9.0
60	42.9
61	21.0
62	10.6
63	9.6
64	21.9
65	19.9
66	9.3
67	22.2
68	9.9
69	16.0
70	36.8
71	43.7
72	15.6
73	25.0
74	11.5
75	9.3
76	24.3
77	20.5
78	21.3
79	9.0
80	17.5
81	18.0
82	12.1
83	9.1
84	12.0
85	27.9
86	9.9
87	23.0
88	32.4
89	21.0
90	10.8
91	10.3
92	30.7
93	9.3
94	10.5
95	17.5
96	29.7
97	11.5
98	10.0
99	18.4
100	18.9
101	46.2
102	24.6
103	16.0
104	28.3
105	12.1
106	15.0
107	10.8
108	31.8
109	28.5
110	10.2
111	26.3
112	12.2
113	9.2
114	18.8
115	10.5
116	35.9
117	13.3
118	20.8
119	30.9
120	12.2
121	22.2
122	29.5
123	16.2
124	9.4
125	10.6
126	30.6
127	19.0
128	32.1
129	8.5
130	18.5
131	20.9
132	34.9
133	14.9
134	12.2
135	34.9
136	26.1
137	10.1
138	14.8
139	18.6
140	11.9
141	9.3
142	26.4
143	22.5
144	18.8
145	32.6
146	20.8
147	9.9
148	19.8
149	18.6
150	10.9
151	14.8
152	9.9
153	13.8
154	22.6
155	35.2
156	9.4
157	18.8
158	10.8
159	20.5
160	9.5
161	10.5
162	12.6
163	14.0
164	18.1
165	31.3
166	23.5
167	14.1
168	9.7
169	17.8
170	9.8
171	14.4
172	9.9
173	10.2
174	16.5
175	21.6
176	25.2
177	12.5
178	13.3
179	10.6
180	20.5
181	26.4
182	11.2
183	20.2
184	19.6
185	12.7
186	19.7
187	10.7
188	10.2
189	10.6
190	9.4
191	16.1
192	16.6
193	16.9
194	11.4
195	19.5
196	20.2
197	20.7
198	19.2
199	38.1
200	10.8
201	29.9
202	20.0
203	21.1
204	26.0
205	16.8
206	17.6
207	10.2
208	11.0
209	9.1
210	10.1
211	7.1
212	9.6
213	10.2
214	10.3
215	10.1
216	10.3
217	10.6
218	15.1
219	11.3
220	27.1
221	8.7
222	43.5
223	12.2
224	17.2
225	11.3
226	11.8
227	12.0
228	14.8
229	16.0
230	10.4
231	11.3
232	15.7
233	32.8
234	10.4
235	7.7
236	12.0
237	40.0
238	71.0
239	75.9
240	49.3
241	30.8
242	11.5
243	10.7
244	18.7
245	33.2
246	43.5
247	43.6
248	50.8
249	9.4
250	15.8
251	11.5
252	35.1
253	22.7
254	28.5
255	27.1
256	22.5
257	14.6
258	10.1
259	23.6
260	9.6
261	9.6
262	25.4
263	21.0
264	20.3
265	13.9
266	16.8
267	10.6
268	10.5
269	10.3
270	11.8
271	24.7
272	9.2
273	9.4
274	16.6
275	9.8
276	10.2
277	10.4
278	10.2
279	9.9
280	9.9
281	9.7
282	12.0
283	10.5
284	10.5
285	10.4
286	29.4
287	10.5
288	10.5
289	11.4
290	11.5
291	23.9
292	32.4
293	31.5
294	10.8
295	20.4
296	23.5
297	10.1
298	19.9
299	14.9
300	17.8
301	10.7
302	19.0
303	20.3
304	12.4
305	12.5
306	10.0
307	11.2
308	10.4
309	18.7
310	12.0
311	17.2
312	14.3
313	10.5
314	11.1
315	9.7
316	9.8
317	28.5
318	16.7
319	12.7
320	26.8
321	9.1
322	10.3
323	9.3
324	10.4
325	11.3
326	11.6
327	9.2
328	35.4
329	13.2
330	9.5
331	11.5
332	12.1
333	9.4
334	24.9
335	11.7
336	10.6
337	10.2
338	18.2
339	39.8
340	9.8
341	10.0
342	20.3
343	10.3
344	9.2
345	16.6
346	21.8
347	44.4
348	12.6
349	7.6
350	26.3
351	18.4
352	24.8
353	30.1
354	30.3
355	9.8
356	28.5
357	26.8
358	9.9
359	26.0
360	16.7
361	11.8
362	34.6
363	9.8
364	18.9
365	11.2
366	9.8
367	35.3
368	20.5
369	21.1
370	14.9
371	41.3
372	21.3
373	9.6
374	25.7
375	16.5
376	9.0
377	11.5
378	9.9
379	9.5
380	9.3
381	11.9
382	9.3
383	9.8
384	10.0
385	10.1
386	9.8
387	9.4
388	9.5
389	11.4
390	9.9
391	22.9
392	11.7
393	9.4
394	9.3
395	8.7
396	9.8
397	10.1
398	9.1
399	9.6
400	24.1
401	9.6
402	10.2
403	10.1
404	10.1
405	9.8
406	10.0
407	9.9
408	10.9
