cluster_id	Amplitude
0	11.9
1	11.0
2	10.0
3	10.8
4	10.0
5	11.5
6	12.2
7	12.3
8	10.5
9	28.7
10	9.8
11	23.6
12	10.9
13	26.5
14	9.8
15	11.4
16	9.7
17	10.2
18	31.1
19	10.2
20	10.3
21	9.9
22	11.5
23	10.1
24	10.0
25	54.3
26	11.4
27	11.8
28	11.1
29	64.8
30	9.9
31	11.2
32	59.7
33	10.7
34	11.3
35	30.1
36	9.6
37	13.1
38	11.3
39	29.9
40	85.2
41	29.6
42	33.8
43	10.7
44	9.9
45	38.5
46	12.1
47	10.2
48	30.0
49	10.3
50	16.3
51	11.4
52	11.4
53	9.3
54	9.9
55	10.4
56	56.2
57	32.6
58	25.4
59	42.3
60	39.0
61	34.8
62	8.6
63	53.8
64	53.7
65	12.6
66	24.4
67	10.2
68	21.0
69	10.8
70	32.7
71	22.5
72	9.0
73	36.0
74	12.7
75	9.3
76	22.8
77	50.8
78	53.5
79	43.0
80	9.7
81	12.1
82	13.9
83	25.7
84	10.5
85	8.9
86	10.6
87	9.9
88	30.6
89	28.3
90	35.1
91	9.4
92	15.7
93	9.6
94	10.9
95	50.6
96	29.3
97	11.3
98	20.7
99	33.2
100	37.3
101	9.9
102	13.0
103	34.2
104	11.0
105	11.9
106	9.8
107	10.0
108	10.9
109	34.0
110	9.6
111	9.2
112	10.0
113	30.0
114	10.6
115	11.0
116	29.1
117	9.7
118	10.2
119	12.3
120	12.0
121	10.0
122	12.7
123	10.0
124	33.9
125	10.8
126	12.7
127	9.3
128	40.7
129	11.0
130	10.0
131	9.8
132	23.1
133	9.5
134	9.4
135	59.9
136	9.6
137	10.6
138	11.8
139	21.6
140	9.8
141	10.1
142	9.4
143	24.3
144	33.7
145	30.6
146	29.7
147	11.3
148	13.4
149	17.2
150	11.2
151	9.9
152	11.3
153	10.9
154	10.3
155	46.0
156	14.6
157	8.7
158	9.7
159	51.6
160	10.1
161	22.8
162	38.5
163	36.3
164	46.4
165	26.2
166	28.5
167	11.8
168	11.6
169	10.1
170	42.7
171	8.5
172	10.1
173	23.8
174	19.6
175	38.3
176	30.3
177	11.2
178	12.0
179	29.0
180	39.3
181	24.8
182	11.9
183	11.2
184	10.2
185	28.6
186	10.5
187	29.8
188	10.6
189	10.3
190	9.5
191	21.1
192	9.1
193	10.3
194	12.8
195	36.6
196	9.5
197	9.7
198	11.0
199	10.5
200	30.6
201	9.7
202	9.9
203	39.2
204	9.7
205	10.7
206	9.6
207	10.7
208	9.6
209	10.6
210	9.7
211	9.9
212	9.9
213	9.8
214	10.7
215	9.8
216	9.7
217	9.7
218	10.0
219	9.8
220	24.1
221	10.2
222	10.2
223	9.0
224	46.4
225	9.9
226	9.7
227	9.8
228	26.1
229	9.7
230	9.8
231	10.6
232	10.2
233	10.8
234	10.2
235	11.4
236	9.8
237	10.4
238	10.2
239	10.1
240	11.5
241	18.4
242	9.6
243	9.8
244	10.1
245	10.1
246	10.4
247	10.0
248	21.5
249	10.9
250	31.2
251	9.6
252	11.3
253	10.0
254	39.2
255	10.4
256	45.4
257	10.3
258	39.6
259	11.9
260	54.0
261	9.7
262	35.9
263	9.0
264	10.1
265	38.5
266	9.8
267	12.7
268	24.0
269	10.6
270	13.8
271	12.5
272	10.6
273	34.2
274	10.4
275	10.2
276	11.9
277	44.1
278	10.1
279	23.1
280	10.4
281	9.3
282	41.0
283	9.9
284	10.3
285	10.2
286	10.5
287	10.1
288	10.7
289	45.4
290	10.1
291	10.1
292	10.1
293	10.1
294	10.3
295	10.7
296	10.2
297	10.6
298	44.5
299	55.8
300	10.0
301	10.0
302	40.1
303	9.4
304	90.7
305	40.3
306	11.5
307	11.3
308	27.0
309	9.8
310	31.1
311	26.5
312	13.3
313	10.6
314	11.0
315	125.9
316	10.9
317	18.1
318	42.2
319	11.1
320	10.4
321	13.9
322	9.5
323	15.4
324	30.9
325	42.7
326	11.3
327	7.9
328	10.4
329	11.9
330	29.8
331	41.5
332	37.3
333	30.0
334	36.6
335	9.1
336	10.2
337	11.7
338	10.6
339	12.6
340	11.7
341	43.9
342	48.9
343	12.1
344	30.9
345	11.8
346	30.0
347	29.9
348	11.7
349	37.8
350	11.0
351	11.0
352	9.9
353	10.8
354	14.8
355	11.2
356	10.0
357	37.5
358	11.0
359	9.9
360	11.6
361	9.8
362	9.9
363	10.8
364	10.8
365	10.1
366	11.2
