cluster_id	ContamPct
0	125.3
1	111.9
2	125.8
3	103.5
4	122.7
5	127.9
6	113.5
7	126.1
8	84.3
9	93.3
10	123.1
11	116.4
12	61.2
13	106.0
14	103.4
15	102.0
16	0.0
17	121.5
18	85.9
19	0.0
20	51.0
21	0.0
22	3.4
23	0.0
24	84.1
25	3.9
26	0.0
27	85.0
28	0.0
29	35.4
30	0.0
31	113.1
32	0.0
33	0.0
34	34.7
35	92.1
36	65.8
37	93.3
38	0.0
39	101.5
40	0.0
41	60.6
42	90.0
43	84.0
44	100.4
45	119.0
46	125.6
47	112.3
48	120.2
49	103.9
50	88.1
51	97.9
52	95.2
53	27.4
54	92.1
55	104.9
56	93.3
57	111.9
58	0.0
59	0.0
60	104.3
61	96.4
62	0.0
63	80.5
64	7.0
65	6.4
66	0.0
67	126.9
68	9.8
69	19.5
70	14.9
71	19.1
72	0.8
73	118.7
74	77.8
75	0.0
76	80.5
77	19.8
78	0.6
79	82.9
80	5.6
81	11.6
82	1.9
83	74.1
84	3.1
85	2.1
86	100.4
87	97.6
88	0.0
89	24.0
90	50.7
91	0.0
92	0.0
93	0.0
94	41.5
95	47.8
96	0.0
97	0.0
98	0.0
99	2.5
100	10.1
101	0.0
102	0.0
103	0.0
104	44.1
105	101.8
106	67.2
107	3.6
108	18.2
109	0.0
110	0.0
111	0.0
112	73.2
113	33.3
114	0.0
115	107.8
116	173.2
117	0.0
118	0.0
119	165.7
120	0.0
121	15.1
122	222.5
123	166.9
124	212.8
125	67.8
126	189.9
127	226.9
128	301.6
129	362.6
130	250.2
131	187.2
132	106.3
133	125.9
134	107.3
135	133.6
136	96.0
137	128.9
138	114.0
139	124.3
140	128.4
141	146.2
142	126.1
143	118.4
144	120.7
145	115.5
146	142.8
147	132.5
148	146.3
149	147.9
150	134.5
