cluster_id	ContamPct
0	65.9
1	117.4
2	86.9
3	101.0
4	148.5
5	0.0
6	66.7
7	150.6
8	85.8
9	89.2
10	124.6
11	72.8
12	67.9
13	75.1
14	80.0
15	96.8
16	82.8
17	0.0
18	102.9
19	34.7
20	0.0
21	99.1
22	103.0
23	0.0
24	2.1
25	107.4
26	31.2
27	86.3
28	0.0
29	91.7
30	109.4
31	8.1
32	4.8
33	0.0
34	91.2
35	99.3
36	19.5
37	106.5
38	0.0
39	105.4
40	114.2
41	78.1
42	108.6
43	114.2
44	0.0
45	0.0
46	88.7
47	0.0
48	142.2
49	88.1
50	0.0
51	14.7
52	78.1
53	108.3
54	65.7
55	0.0
56	81.9
57	73.9
58	76.9
59	98.4
60	0.0
61	0.0
62	103.8
63	2.1
64	0.0
65	101.6
66	16.7
67	32.0
68	83.8
69	1.6
70	105.5
71	1.4
72	105.8
73	14.5
74	13.3
75	0.0
76	102.8
77	2.1
78	52.4
79	95.0
80	0.0
81	0.0
82	96.4
83	6.1
84	0.0
85	99.8
86	0.0
87	101.1
88	103.0
89	0.0
90	126.1
91	121.6
92	102.9
93	83.5
94	75.2
95	123.7
96	136.5
97	99.8
98	171.1
99	136.6
100	106.1
101	79.0
102	86.1
103	52.3
104	84.8
105	103.4
106	95.3
107	91.4
108	108.1
109	110.4
110	108.2
111	95.7
112	97.1
113	78.3
114	54.7
115	65.6
116	77.5
117	111.3
118	80.5
119	103.8
120	92.6
121	81.1
122	104.4
123	106.2
124	113.5
125	69.7
126	75.7
127	53.3
128	44.1
