cluster_id	Amplitude
0	9.8
1	10.1
2	9.5
3	10.1
4	10.6
5	21.5
6	17.3
7	10.2
8	12.9
9	11.6
10	13.2
11	12.3
12	10.9
13	10.6
14	10.1
15	10.5
16	10.6
17	40.3
18	9.1
19	28.9
20	27.4
21	11.1
22	8.7
23	44.4
24	26.7
25	9.0
26	33.1
27	11.7
28	20.7
29	9.5
30	6.0
31	31.7
32	25.6
33	28.5
34	11.0
35	8.3
36	13.8
37	7.3
38	38.5
39	9.8
40	8.4
41	29.4
42	10.3
43	6.0
44	20.7
45	30.9
46	10.7
47	32.5
48	9.5
49	6.1
50	21.4
51	37.3
52	11.2
53	11.7
54	10.8
55	34.8
56	10.0
57	13.6
58	13.5
59	10.5
60	48.7
61	26.5
62	10.2
63	25.7
64	27.7
65	9.0
66	20.7
67	21.3
68	11.7
69	23.3
70	8.7
71	31.3
72	7.7
73	26.6
74	27.0
75	55.3
76	8.8
77	21.8
78	22.9
79	11.4
80	26.7
81	34.7
82	9.4
83	29.0
84	27.4
85	12.0
86	28.9
87	11.7
88	8.8
89	36.5
90	10.6
91	11.4
92	10.5
93	10.2
94	8.9
95	9.9
96	10.7
97	9.7
98	15.0
99	12.1
100	10.6
101	10.3
102	11.9
103	10.6
104	10.3
105	12.5
106	10.2
107	9.6
108	10.8
109	10.4
110	11.4
111	11.0
112	11.1
113	9.9
114	9.8
115	9.4
116	9.8
117	10.6
118	10.7
119	10.3
120	8.8
121	10.1
122	11.5
123	10.8
124	10.7
125	10.0
126	9.9
127	9.5
128	9.4
