cluster_id	Amplitude
0	6.7
1	10.1
2	10.0
3	12.3
4	16.7
5	19.4
6	12.0
7	12.6
8	10.0
9	19.1
10	13.0
11	12.8
12	10.7
13	10.6
14	35.5
15	10.1
16	10.4
17	11.1
18	38.1
19	9.2
20	28.3
21	25.9
22	51.8
23	20.2
24	9.6
25	8.8
26	26.1
27	41.7
28	9.3
29	31.7
30	35.4
31	19.5
32	12.5
33	9.5
34	9.5
35	31.9
36	30.5
37	23.8
38	10.2
39	13.4
40	34.1
41	8.3
42	14.3
43	7.8
44	36.0
45	10.8
46	8.1
47	27.1
48	29.6
49	10.9
50	10.1
51	29.4
52	10.9
53	10.6
54	9.5
55	20.7
56	34.7
57	10.9
58	11.6
59	10.8
60	30.4
61	10.3
62	20.2
63	9.2
64	10.7
65	17.0
66	10.2
67	25.1
68	44.7
69	10.6
70	26.8
71	24.7
72	7.3
73	20.9
74	16.9
75	19.0
76	20.3
77	8.9
78	18.4
79	21.3
80	10.7
81	30.1
82	7.7
83	25.4
84	25.8
85	53.9
86	13.1
87	22.4
88	21.7
89	11.2
90	33.2
91	25.1
92	10.1
93	27.7
94	25.5
95	18.5
96	11.2
97	27.4
98	11.7
99	10.3
100	33.7
101	19.7
102	12.4
103	11.7
104	10.4
105	10.2
106	10.5
107	10.5
108	10.2
109	13.8
110	15.2
111	11.0
112	10.7
113	12.7
114	10.5
115	12.2
116	9.9
117	10.2
118	10.9
119	10.7
120	11.4
121	11.3
122	11.0
123	10.4
124	9.8
125	7.9
126	10.8
127	10.9
128	10.7
129	10.3
130	9.6
131	10.5
132	11.4
133	10.9
134	11.3
135	10.2
136	10.2
137	9.7
138	9.5
