cluster_id	Amplitude
0	14.0
1	12.1
2	10.9
3	10.3
4	11.7
5	13.1
6	12.9
7	10.2
8	10.7
9	12.8
10	11.7
11	12.4
12	13.5
13	10.3
14	22.3
15	9.9
16	12.2
17	10.4
18	40.3
19	13.0
20	8.6
21	28.1
22	19.0
23	19.4
24	10.2
25	18.9
26	19.8
27	11.2
28	9.7
29	17.8
30	23.8
31	27.6
32	10.1
33	28.0
34	9.8
35	21.3
36	22.5
37	12.0
38	22.4
39	9.9
40	9.7
41	22.4
42	10.7
43	10.4
44	9.9
45	10.3
46	10.4
47	10.3
48	10.0
49	9.9
50	9.7
51	9.9
52	10.0
53	13.8
54	9.4
55	20.4
56	10.6
57	10.1
58	8.7
59	22.1
60	21.4
61	15.0
62	12.8
63	10.7
64	10.5
65	13.1
66	9.9
67	26.2
68	13.6
69	21.6
70	12.0
71	11.4
72	10.1
73	22.5
74	17.5
75	12.5
76	20.4
77	13.5
78	14.4
79	16.8
80	10.3
81	11.0
82	18.9
83	12.0
84	23.7
85	20.9
86	10.9
87	19.5
88	10.1
89	11.9
90	18.1
91	9.9
92	15.3
93	15.8
94	14.1
95	10.6
96	11.0
97	16.8
98	20.2
99	9.9
100	19.1
101	14.5
102	12.4
103	27.3
104	9.5
105	15.2
106	12.0
107	20.5
108	12.6
109	24.1
110	10.2
111	22.0
112	25.9
113	11.9
114	25.1
115	12.4
116	9.8
117	15.5
118	12.5
119	18.2
120	26.7
121	19.0
122	21.3
123	14.4
124	18.3
125	14.1
126	17.2
127	39.1
128	20.1
129	9.8
130	24.6
131	14.3
132	10.5
133	19.6
134	19.2
135	35.7
136	17.8
137	9.7
138	8.0
139	22.6
140	22.7
141	20.8
142	16.3
143	10.6
144	12.1
145	21.3
146	23.3
147	9.8
148	11.7
149	11.1
150	10.5
151	10.7
152	25.7
153	10.9
154	11.2
155	11.1
156	12.2
157	10.3
158	10.3
159	10.3
160	10.5
161	10.9
162	10.6
163	10.7
164	10.1
165	10.4
166	10.6
167	10.3
168	10.4
169	11.2
170	10.4
171	10.6
172	10.2
173	10.1
174	11.1
175	11.6
176	10.3
